,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url 
2655,4555333,twenty years agofrom the journal of a girl in her teens,,,,,new york,"harper & brothers1826-1887; craik, dinah maria mulock",1872,,,,,monographic,,eng,text,print,354 p. front. 17 cm,juvenile fiction,,girls,,,juvenile,,,ocm04814616,
2656,1115036,twilight land,,,,,new york,"harper & brothers1853-1911; pyle, howard","1895; 1895, c1894",1895,,,,monographic,,eng,text,print,"v, [1], 437, [1] p. : front., ill. ; 22 cm",children's stories; fairy tales,the storyteller finds himself in twilight land at the inn of the sign of mother goose where well-known characters from fairyland are gathered and each one tells a story,,,,juvenile,,04016149,ocm06553505,
2657,8154079,twin cousinsthe,,,,,boston,"lee and shephard1833-1906; may, sophie",1880,,,,,monographic,,eng,text,print; unmediated; volume,193 pages illustrations 16 cm,fiction; juvenile fiction; juvenile works; text,,aunts; children; christian life; conduct of life; cousins; dolls; friendship; twins,,,juvenile,,,ocm00401769,
2658,7816085,home scenes; twinsor home scenesthe,,home scenes,,,london,"society for promoting christian knowledgecommittee of general literature and education; milner, elizabeth; society for promoting christian knowledge (great britain)",18uu; [18--],18uu,,,,monographic,,eng,text,print,160 p. : ill. ; 17 cm,juvenile literature,,children; conduct of life; twins,,,juvenile,,,2106492; ocm02106492,
2659,7091571,two apprenticesa tale for youththe,,,,,new york,"d. appleton1799-1888; howitt, mary (mary botham)",1856; 1857,1856,,,,monographic,,eng,text,print,175 p. : ill. ; 16 cm,juvenile fiction,,apprentices; christian life; orphans,,,,,,ocm20878535,
2660,7702793,two biddicut boys and their adventures with a wonderful trick-dog,,,,,new york,"the century co1810-1891; 1827-1916; 1854-1931; barnum, p. t. (phineas taylor); century company; de vinne press; rogers, w. a. (william allen); trowbridge, j. t. (john townsend)","1899; 1899, c1898",1899,,1898,,monographic,,eng,text,print,"vii, [2], 286 p. : ill. ; 20 cm",juvenile fiction; novel,,"best friends; circus; circus animals; conduct of life; dogs; friendship; human-animal relationships; swindlers and swindling; training; young menbarnum, p. t. (phineas taylor) 1810-1891",,united states new york new york,juvenile,,,ocn867650189,
2661,7885270,two dovesand other tales. a story book for holiday hoursthe,,,,,london,t. noble,1848,,,,,monographic,,eng,text,print,96 p. ill. 17 cm,,,children's literature,,,,,,ocm00405838,
2662,1498270,two elsiesthe,,,,,new york,"dodd, mead & company1828-1909; finley, martha",1885,,,,,monographic,,eng,text,print,302 p. : ill. ; 19 cm,,,,,,juvenile,,03022359,02609498,
2663,7894298,two goats and the sick monkeythe,,,,,portland [me.],bailey & noyesbailey & noyes,1860; [not before 1860?],1860,,,,monographic,,eng,text,print,16 p. : ill. ; 10 cm,specimens,,animals; chapbooks,,united states maine portland,juvenile,,,ocn191237122,
2664,4363929,two gray girls and their opposite neighborsthe,,,,,london; new york,"cassell, petter, galpin & co1846-1901; edwards, m. ellen (mary ellen); greenaway, kate; haile, ellen",1880; c1880,1880,,,,monographic,,eng,text,print,258 p. : ill. ; 22 cm,,,,,,juvenile,,,ocm06353843,
2665,7942387,two little confederates,,,,,new york,"charles scribner's sons1853-1922; page, thomas nelson","1895; 1895, ©1888",1895,,1888,,monographic,,eng,text,print; unmediated; volume,156 pages : illustrations ; 22 cm,juvenile literature; juvenile works; text,,,,confederate states of america; united states,juvenile,,,ocm15207872,
2666,7942821,two little confederates,,,,,new york,"charles scribner's sons1853-1922; page, thomas nelson","1889; 1889, ©1888",1889,,1888,,monographic,,eng,text,print,"156, [8] p. : frontispiece, ill. ; 22 cm",juvenile fiction,presents a boy's-eye view of the civil war from the southern side,history,"civil war, 1861-1865",united states,juvenile,,21004142,ocn886971400,
2667,322106,two little pilgrims' progressa story of the city beautiful,,,,,new york,"scribner1849-1924; burnett, frances hodgson; world's columbian exposition (1893 : chicago, ill.)","1897; 1898; 1902, c1897",1897; 1898,,,,monographic,,eng,text,print,"[8], 206, [6] p. : ill., front. ; 20 cm",,,"fictionworld's columbian exposition (1893 : chicago, ill.)",,,juvenile,,,06445946,
2668,325019,two little pilgrims' progressa story of the city beautiful,,,,,new york,"charles scribner's sons1849-1924; burnett, frances hodgson; world's columbian exposition (1893 : chicago, ill.)",1895,,,,,monographic,,eng,text,print,"[12], 191, [21] p. : ill., front. ; 22 cm",,,"fictionworld's columbian exposition (1893 : chicago, ill.)",,,,,,00249791,
2669,1030292,two teaparties,,,,,london &; new york; paris,"cassell, petter, galpin & code meza, wilson; vanderwater, rosalie",1882; c1882,1882,,,,monographic,,eng,text,print,59⁾ p. : ill. (party col.) ; 25 cm,,,"children's poetry, american; picture books for children",,,juvenile,,,16125684,
2670,7743424,two years before the masta personal narrative of life at sea,,,,,new york,"harper & brothers1815-1882; dana, richard henry; jr",1842,,,,,monographic,,eng,text,print,483 p. 16 cm,biography,,seafaring life; voyages and travels,,,,,10003727,15524093; ocm15524093,
2671,7942324,two years of school life,,,,,london; new york,"frederick warne and co; scribner, welford and co1823-1901; 1826-1901; mme; pressensé, e. de; yonge, charlotte m. (charlotte mary)",1869,,,,,monographic,,eng,text,print,"265 p., [4] leaves of plates : ill. ; 18 cm",,,,,,juvenile,,,ocn704448873,
2672,571417,"the printers' instructor; typographia, or the printers' instructorincluding an account of the origin of printing, with biographical notices of the printers of england, from caxton to the close of the sixteenth century: a series of ancient and modern alphabets, and domesday characters: together with an elucidation of every subject connected with the art",,the printers' instructor,,,london,"longman, hurst, rees, orme, brown & green1777-1848; apollo press; johnson, john; longman (firm)",1824,,,,,monographic,,eng,text,print,"2 v. fronts. (ports) illus., pl. 19 cm",,,history; printers; printing,,great britain,,,04004523,01725123,
2673,1090592,tales. english. selections; the ugly duckling; ugly duckand other talesthe,tales. english. selections,the ugly duckling,,,boston; new york,"c.s. francis & co; j.h. francis1805-1875; andersen, h. c. (hans christian)",1850,,,,,monographic,,eng,text,print,"2⁾, 159 p. : ill. ; 16 cm",fairy tales,,,,,juvenile,,,13069085,
2674,8335291,uncle buncle's account of tea in china; uncle buncles account of tea in china,,uncle buncle's account of tea in china,,,london :,"dean & munday, threadneedle streetdean & munday; uncle buncle",1842; [approximately 1842?],1842,,,,monographic,,eng,text,print; unmediated; volume,14 unnumbered pages : color illustrations (wood engravings) ; 21 cm,juvenile poetry; juvenile works; poetry; text,,tea; tea trade,,china; great britain,juvenile,,,ocm15102529,
2675,8335293,uncle buncle's pretty tales; uncle buncles pretty tales,,uncle buncle's pretty tales,,,london :,"dean & co., threadneedle st.dean & co; uncle buncle",184u; [between 1840 and 1849?],184u,,,,monographic,,eng,text,print; unmediated; volume,16 unnumbered pages : color illustrations ; 19 cm,"children's stories, english; text",,,,,juvenile,,,ocn942764739,
2676,6523779,"good time which george and frank had trapping, fishing, camping out, etc; uncle nat, or, the good time which george and frank had trapping, fishing, camping out, etc",,"good time which george and frank had trapping, fishing, camping out, etc",,,new york,"james milleroldfellow, alfred","1880; 1880, c1879",1880,,1879,,monographic,,eng,text,print,"230 p., [7] leaves of plates ; ill. ; 18 cm",,,"adventure stories, american",,,juvenile,,,ocm51740293,
2677,7885126,"history and adventures of little mary; little mary, queen of brakarakakaka; uncle peter's fairy talesthe first story, containing the history and adventures of little mary, queen of the great island of brakarakakaka",,"history and adventures of little mary; little mary, queen of brakarakakaka",,,london (paternoster-row),"longman, brown, green, & longmans1804-1874; 1815-1906; longman, brown, green, and longmans; sewell, elizabeth missing; sewell, william; spottiswoode, andrew",1844,,,,,monographic,,eng,text,print,"1 v. vii, 247, 32 p. ; 17 cm",juvenile fiction,,fairy tales; giants,,,juvenile,,,ocm63083263,
2678,6125822,uncle remushis songs and his sayings,,,,,new york,"appleton and co; new york, appleton and co., 18951848-1908; 1851-1928; frost, a. b. (arthur burdett); harris, joel chandler; harris, joel chandler, 1848-1908","1896; 1896, c1895",1896,,1895,new and rev. ed; new and rev. ed.,monographic,,eng,text,print,"xxi p. 1 l., 265 p. illus., plates 19 cm",juvenile fiction; music,,african americans; animals,,,juvenile,,07002897,ocm01561853,
2679,7690894,"uncle remus, his songs and his sayingsthe folk-lore of the old plantation",,,,,new york,"appleton1842-1924; 1848-1908; 1854-1913; church, frederick s. (frederick stuart); harris, joel chandler; moser, james henry",1894,,,,,monographic,,eng,text,print; unmediated; volume,231 pages : illustrations ; 20 cm,juvenile fiction; songs and music; text,,african americans; animals,,,,,,ocm07382798,
2680,9035665,uncle remus his songs and his sayingsthe folk-lore of the old plantation,,,,,new york,"d. appleton and co. 1, 3, and 5 bond street(trickster); 1842-1924; 1848-1908; 1854-1913; brer rabbit; church, frederick s. (frederick stuart); harris, joel chandler; moser, james henry","1881; 1881, ©1880",1881,,1880,,monographic,,eng,text,print; unmediated; volume,"231, [9] p., [8] leaves of plates : illustrations (wood engravings) ; 20 cm",fiction; folk tales-1881; folklore; juvenile works; music; poetry; publishers' catalogues-1881; songs and music; text,,"african americans; animals; remus, uncle (fictitious character)(trickster) brer rabbit",,united states new york (state) new york,,,07002896,ocm01000778,
2681,8175217,uncle tom's cabina tale of life among the lowly,,,,,philadelphia :,"elliott publishing co.(fictitious character); 1811-1896; john c. winston company; stowe, harriet beecher; uncle tom",1897,1897,,,memorial edition,monographic,,eng,text,print; unmediated; volume,1 volume : illustrations ; 24 cm,fiction; specimens; text,,african americans; dummies (bookselling); master and servant; plantation life; slavery(fictitious character) uncle tom,,,,,,ocn917663699,
2682,7105334,uncle tom's cabin,,,,,chicago,"m.a. donohue & co1811-1896; m.a. donohue & co; stowe, harriet beecher; wright, blanche fisher",189u; [189-?],189u,,,young folks' ed,monographic,,eng,text,print,"64 p., [1] leaf of plates : ill. ; 25 cm",conversion narratives-1895; juvenile fiction,"this ""young folks' edition"" is an adaptation of the famous abolishionist novel originally printed in 1852; for children, it is much shortened and simplified","african americans; antislavery movements; children; christianity; death; didactic fiction, american; fugitive slaves; liberty; master and servant; plantation life; slavery; slaves",,southern states; united states,juvenile,,,ocm11999837,
2683,1035272,uncle tom's cabin,,,,,london,"john cassell1792-1878; 1811-1896; cruikshank, george; stowe, harriet beecher",1852,,,,,monographic,,eng,text,print,"xxiii, 391 p., [27] p. of plates : ill. ; 20 cm",,,,,,,,16012453,08696031,
2684,8174737,"uncle tom's cabin, or, life among the lowly",,,,,boston,"boston : houghton, mifflin, 1890, ©1879; houghton, mifflin1811-1896; 1816-1894; bullen, george; stowe, harriet beecher; stowe, harriet beecher, 1811-1896","1890; 1890, ©1879",1890,,1879,new ed; new ed.,monographic,,eng,text,print; unmediated; volume,"lxvii, 529 pages, [1] leaf of plates : illustrations ; 20 cm",juvenile fiction; text,,african americans; fugitive slaves; plantation life; slavery; slaves,,united states,,,,ocm23826273,
2685,5808822,short christmas stories; uncommercial travellerand short christmas storiesthe,,short christmas stories,,,new york,"g.w. carleton1812-1870; dickens, charles",1874,,,,,monographic,,eng,text,print,447 p. : ill. ; 18 cm,,,,,,,,,3247643; ocm03247643,
2686,7894299,"uncommon travels of william davis & joseph morgan, through the unknown tracts of africawith the manner how morgan lived eight years on an uninhabited spot : having sustained many dangerous attacks from the wild beasts and savages, returned safe to london, after having spent many years in those extensive regionsthe",,,,,london :,"printed by j. bailey, 116, chancery-lane1726-; 1789-1856; active 1770; cruikshank, robert; davis, william; morgan, joseph",1810; [1810?],1810,,,,monographic,,eng,text,print; unmediated; volume,"28 pages, 1 unnumbered folded leaf of plates : 1 illustration ; 18 cm",specimens; text,,"chapbooks; chapbooks, english; description and travel; traveldavis, william active 1770; morgan, joseph 1726-",,africa; america,,,,ocm12184148,
2687,8840792,under blue skiesverses and pictures,,,,,new york,"worthington co1835-1929; brigham, s. j. (sarah jeanette); worthington company",1886; ©1886,1886,,,,monographic,,eng,text,print; unmediated; volume,[48] pages : color illustrations ; 26 cm,juvenile works; poetry; text,,children's poetry,,united states new york new york,juvenile,,,ocm02726890,
2688,7703818,"under dewey at manila, or, the war fortunes of a castaway; war fortunes of a castaway",,war fortunes of a castaway,,,boston,"boston : lee and shepard publishers, 1899; lee and shepard publishers1837-1917; 1862-1930; dewey, george; shute, a. b; stratemeyer, edward; stratemeyer, edward, 1862-1930",1899,,,,,monographic,,eng,text,print,"ix, 282 p. : ill. ; 19 cm",juvenile fiction,,"campaigns; spanish-american war, 1898dewey, george 1837-1917",,philippines,juvenile,,,8977535; ocm08977535,
2689,4374910,"thou shalt call me my father; under the microscope, or, thou shalt call me my father",,thou shalt call me my father,,,edinburgh; london,"t. nelson & sons1817-1883; anelay, henry; elliot, emily steele; jackson, m; thomas nelson & sons",1879,,,,,monographic,,eng,text,print,156 p. : ill. ; 16 cm,family stories-1865; gold stamped cloth (binding)-1865; juvenile fiction; novel,,brothers and sisters; children; christian life; conduct of life; country life; death; glory of god; microscopes; school children; twins; youth,,england london; scotland edinburgh,juvenile,,,,
2690,1030486,under the mistletoe,,,,,new york,"e. p. duttonlawson, lizzie; mack, robert ellice",1886; 1886⁾,1886,,,,monographic,,eng,text,print,40 p. : ill. part col. ; 24 cm,,,children's poetry; picture books for children; specimens,,,juvenile,,,01654907,
2691,9047172,under wellington's commanda tale of the peninsular war,,,,,new york,"charles scribner's sons; new york : charles scribner's sons, 18981769-1852; 1832-1902; 1863-1935; charles scribner's sons; duke of; henty, g. a. (george alfred); henty, g.a. (george alfred), 1832-1902; paget, walter; peninsular war (1807-1814); wellington, arthur wellesley",1898,,,,,monographic,,eng,text,print; unmediated; volume,"vii, [5] pages, 386, 32 pages, [12] leaves of plates : illustrations, maps ; 19 cm",biographical fiction-1898; biography; fiction; history; juvenile fiction; juvenile works; novel; publishers' catalogues-1898; text,,"courage; cousins; friendship; history; peninsular war, 1807-1814; prisoners; soldiers; wounds and injuries; youth and deathduke of wellington, arthur wellesley 1769-1852; peninsular war (1807-1814)",1789-1820,great britain; spainunited states new york new york,juvenile,,98000491,ocm05341787,
2692,4198475,unfortunate mountain girla collection of miscellanies in prose and versethe,,,,,boston,"printed by w.s. damrell and l.c. moorepratt, l. j",1856,,,,,monographic,,eng,text,print,159 p. : ill. ; 17 cm,,,,,,,,,ocm22215210,
2693,8332879,ungavaa tale of esquimaux-land,,,,,london :,"london, new york [etc.] t. nelson and sons, 1868; t. nelson and sons1825-1894; ballantyne, r. m. (robert michael); ballantyne, r.m. (robert michael), 1825-1894",1868,1868,,,,monographic,,eng,text,print; unmediated; volume,"509 pages, 8 unnumbered leaves of plates : illustrations ; 18 cm",fiction; juvenile fiction; juvenile works; text,,fur traders; indians of north america; inuit,,québec; québec (province); ungava peninsula; ungava peninsula (québec),juvenile,,,ocm42947224,
2694,6784850,unicaa story for girls,,,,,new york,"general protestant episcopal sunday school union and church book society1830-1862; general protestant episcopal sunday school union and church book society; sheppard, elizabeth sara",18--; 18uu,18uu,,,,monographic,,eng,text,print,106 p. : ill. ; 16 cm,juvenile fiction,,conduct of life; sunday school literature,,,juvenile,,,757941815; ocn757941815,
2695,7704991,unknown to historya story of the captivity of mary of scotland,,,,,london,"london, macmillan 1882; macmillan1542-1587; 1823-1901; mary; queen of scots; yonge, charlotte m. (charlotte mary); yonge, charlotte m. (charlotte mary), 1823-1901",1882,,,,,monographic,,eng,text,print,2 v. 20 cm,fiction,,queen of scots mary 1542-1587,,,,,,1200803; ocm01200803,
2696,8483339,"james renfew and his boy helpers; unseen hand, or, james renfew and his boy helpersthe",,james renfew and his boy helpers,,,boston :,"boston, lee and shepard, new york, c.t. dillingham, 1882; lee and shepard publishers 1813-1901; 1842-; dillingham, charles theodore; kellogg, elijah; kellogg, elijah, 1813-1901; lee and shepard; snyder, w. p",1882,1882,,1881,,monographic,,eng,text,print; unmediated; volume,"328 pages, 4 unnumbered leaves of plates : illustrations ; 18 cm",fiction; juvenile fiction; juvenile works; text,,christian life; diligence; kindness; orphans; pioneers; poverty; students; success,,,juvenile,,12034898,ocm04225219,
2697,8372807,"story of travel and adventure; up the baltic, or, young america in norway, sweden, and denmark; young america in norway, sweden, and denmarka story of travel and adventure",,"story of travel and adventure; young america in norway, sweden, and denmark",,,boston :,"lee and shepard 1822-1897; adams, william t. (william taylor)",1890,1890,,1871,,monographic,,eng,text,print; unmediated; volume,"368 pages, 4 unnumbered leaves of plates : illustrations ; 18 cm",fiction; juvenile fiction; juvenile works; text,,description and travel; travel; voyages and travels,,denmark; norway; sweden,juvenile,,,ocn229113615,
2698,1498629,"up the baltic; up the baltic, or, young america in norway, sweden, and denmark; young america in norway, sweden, and denmarka story of travel and adventure / by william t. adams (oliver optic), author of outward bound, shamrock and thistle, red cross, dikes and ditches, palace and cottage, down the rhine, etc",,"up the baltic; young america in norway, sweden, and denmark",,,boston :,"lee and shepard, publishers ; new york, lee, shepard and dillingham, 18711822-1897; adams, william t. (william taylor); approximately 1816-; john andrew & son; lee and shepard; lee, shepard & dillingham; nichols, henry; optic, oliver, 1822-1897",1871,1871,,,,monographic,,eng,text,print; unmediated; volume,"368 pages, 4 unnumbered leaves of plates : illustrations ; 18 cm",juvenile fiction; text,,description and travel; voyages and travels,,denmark; norway; sweden,juvenile,,17013014,ocn897937443,
2699,7797342,"""us""an old-fashioned story",,,,,london,"macmillan and co1839-1921; 1845-1915; crane, walter; molesworth; mrs",1886,,,,,monographic,,eng,text,print,"[x], 240 p. : front., plates ; 16 cm",juvenile fiction,,brothers and sisters; grandparents; kidnapping; orphans; romanies; twins,,england,juvenile,,,25485558; ocm25485558,
2700,7694897,valentine and orson; valentine et orson (french romance). english,valentine et orson (french romance). english,,,,london,"john lane1826-1905; 1845-1915; crane, walter; evans, edmund",1870; [1870?],1870,,,,monographic,,eng,text,print,8 leaves : col. ill. ; 27 cm,,,,,,juvenile,,,18063629; ocm18063629,
2701,1609083,"surprising adventures of two sons of the emperor of greece; valentin et orson (french romance). english; valentine and orson; valentine and orson, or, the surprising adventures of two sons of the emperor of greece",valentin et orson (french romance). english,surprising adventures of two sons of the emperor of greece; valentine and orson,,,london,printed for j. harris ..,1822,,,,"new ed., embellished with cuts",monographic,,eng,text,print,"52, [1] p., [4] leaves of plates : col. ill. ; 18 cm",juvenile literature,,romances,,,juvenile,,,20591825; ocm20591825,
2702,7911979,"until death do us part; vashtior ""until death do us part""",,until death do us part,,,new york,"a.l. burt1835-1909; evans, augusta j. (augusta jane)",1897,,,,,monographic,,eng,text,print,"472 p., [1] leaf of plates : ill. ; 20 cm",,,american literature,,,,,,ocm03584548,
2703,475844,"conversations about old times in england; vernon, or, conversations about old times in england",,conversations about old times in england,,,new york,"harper & brothers1803-1879; abbott, jacob",1857; c1857,1857,,,,monographic,,eng,text,print,160 p. : ill. ; 27 cm,,,,,,,,,16751822,
2704,7698577,"very little tales for very little children, in single syllables of four and five letters",,,,,philadelphia,"geo. s. appleton, 148 chesnut st1821-1878; appleton, george swett; ulizio, b. george",1844,,,,first american from the fifth london edition,monographic,,eng,text,print,"253, [3] p. : ill. ; 14 cm",juvenile literature-1844,,children's stories; readers (primary),,,juvenile,,2012658669,795645565; ocn795645565,
2705,1080459,very little tales for very little childrenin single syllables of four and five letters,,,,,philadelphia,geo. s. appleton,1845; 1851,1851,,,first american from the fifth london edition,monographic,,eng,text,print,"253 p. : ill., front. ; 13 cm",,,children's stories,,,,,,10582651,
2706,9152909,vicar of bray; vicar of bray. vocal scorean original english comic opera in two actsthe,vicar of bray. vocal score,,,,london :,"joseph williams ; london : j. williams ; new york : e. schuberth (j.f.h. meyer), [©1892]1848-1914; 1855-1895; grundy, sydney; solomon, edward; solomon, edward, 1855-1895",1892; [1892?],1892,,1892,vocal score (complete),monographic,,eng,notated music,electronic resource; print; remote; unmediated; volume,1 vocal score (189 pages) ; 28 cm,notated music; operas; vocal scores; vocal scores with piano,,operas; vocal scores with piano,,england london,,,,21862469; ocm21862469,http://hdl.handle.net/1802/24063
2707,8226644,vicar of wakefielda talethe,,,,,philadelphia,"h. c. peck & theo. bliss1730?-1774; goldsmith, oliver",1856,,,,,monographic,,eng,text,print; unmediated; volume,288 pages (10 leaves of plates) : illustrations ; 19 cm,text,,,,,,,,ocn925373256,
2708,1094168,vicar of wakefieldthe,,,,,new york,"d. appleton1730?-1774; goldsmith, oliver",1841,,,,,monographic,,eng,text,print,"iv⁾, 220 p., 1⁾ leaf of plates : ill. ; 11 cm",,,,,,,,,21390700,
2709,8373240,victorious uniona,,,,,boston :,"boston : lee and shepard, 1894 ([boston] : electroyping by c.j. peters & son ; s.j. parkhill & co.); lee and shepard, publishers, 10 milk street-1912; 1822-1897; american civil war (1861-1865); burgess, harry george; lee and shepard; optic, oliver; optic, oliver, 1822-1897",1894,1894,,,,monographic,,eng,text,print; unmediated; volume,"361 pages, 2 unnumbered pages, 8 unnumbered leaves of plates : illustrations ; 20 cm",fiction; history; juvenile fiction; juvenile works; text,,historyamerican civil war (1861-1865),"1861 - 1865; civil war, 1861-1865",united states,,,2014657639,ocm01252044,http://www.archive.org/details/victoriousunion01opti
2710,1009363,views from nature,,,,,new york,american tract societyamerican tract society,1863; 1863?⁾,1863,,,,monographic,,eng,text,print,"80 p. incl. front., illus. 21 cm",,,"children's literature, american",,,juvenile,,42035743 //r79,05544873,
2711,7180456,"frithiofs saga; friðþjófs saga frœkna. english; viking tales of the north; þorsteins saga víkingssonar. englishthe sagas of thorstein, viking's son, and fridthjof the bold",friðþjófs saga frœkna. english; þorsteins saga víkingssonar. english,frithiofs saga,,,chicago,"chicago : s.c. griggs and co., 1877; s.c. griggs and co1772-1847; 1782-1846; 1813-1895; 1846-1936; anderson, rasmus b. (rasmus bjørn); franzén, frans michael; stephens, george; tegnér, esaias; þorsteins saga vikingssonar. english",1877,,,,,monographic,,eng; ice,text,print,"xviii, 370 p. ; 20 cm",,,,,,,,12030348,2106256; ocm02106256,
2712,7746737,"village annals, containing austerus and humanusa sympathetic tale",,,,,philadelphia,johnson & warnergriggs & dickinson; johnson & warner; lessing j. rosenwald collection (library of congress),1814,,,,,monographic,,eng,text,print,35 p. : ill. ; 14 cm,chapbooks-pennsylvania-philadelphia-19th century; juvenile literature; juvenile works; specimens,,chapbooks; conduct of life,,,juvenile,,34017515,1285551; ocm01285551,
2713,8365953,"vine and olive; vine and olive, or, young america in spain and portugal; young america in spain and portugala story of travel and adventure",,vine and olive; young america in spain and portugal,,,boston :,"lee and shepard, publishers 1822-1897; 1842-; 1844-1896; adams, william t. (william taylor); dillingham, charles theodore; lee and shepard; reinhart, charles stanley",1876,1876,,,,monographic,,eng,text,print; unmediated; volume,"412 pages, 5 unnumbered leaves of plates : illustrations ; 18 cm",fiction; juvenile fiction; juvenile literature-1876; juvenile works; text,,description and travel; travel; voyages and travels,,portugal; spain,juvenile,,2014657640,ocn897947903,
2714,4510610,vinethe,,,,,philadelphia,american sunday-school unionamerican sunday-school union,1800; [18--],1800,,,,monographic,,eng,text,print,16 p. : ill. ; 11 cm,,,,,,,,,ocm06068555,
2715,470933,viola and her little brother arno,,,,,new york,"harper & brothers, publishers; new york, harper & brothers [1857]1803-1879; abbott, jacob; abbott, jacob, 1803-1879; harper & brothers",1857; [1857],1857,,1857,,monographic,,eng,text,print; unmediated; volume,160 pages : illustrations ; 18 cm,fiction; juvenile fiction; juvenile works; text,,brothers and sisters; children's stories; city and town life; description and travel; happiness; prudence; travel; trust in god; vigilance (psychology),,france; paris; paris (france),juvenile,,44027093,ocm01989208,
2716,7712493,violeta christmas and new year's gift. with six engravings from designs by gilbertthe,,,,,new york,"leavitt and allen1817-1897; gilbert, john",1852; 1863; [between 1852 and 1863?],1852; 1863,,,,monographic,,eng,text,print; unmediated; volume,"250 pages, 5 unnumbered leaves of plates : illustrations ; 17 cm",juvenile literature; juvenile works; specimens; text,,children; conduct of life; gift books,,,,,,ocn756831897,
2717,7897272,violet's birthday ball,,,,,london :,"dean & son, 160a fleet street, e.c.active 1880; o. e. a",1880; [approximately 1880],1880,,,,monographic,,eng,text,print; unmediated; volume,"12 pages, [6] leaves of plates : illustrations (some color) ; 23 cm",text,,"children's poetry, english",1800-1899; 19th century,,juvenile,,,ocn496783029,
2718,465176,"a little light on a very dark saying; virginia, or, a little light on a very dark saying",,a little light on a very dark saying,,,new york,"harper & brothers1803-1879; abbott, jacob",1855; c1855,1855,,,,monographic,,eng,text,print,160 p. : ill. ; 17 cm,,,,,,,,,12408481,
2719,8247245,night before christmas; visit from saint nicholasa,night before christmas,,,,new york,"james g. gregory, publisher; new york : james g. gregory, publisher, [1862] ([new york] : n. orr, engraver, c.a. alvord, printer)1779-1863; 1822-1888; alvord, corydon a; approximately 1812-1874; darley, felix octavius carr; james g. gregory (firm); moore, clement clarke; moore, clement clarke, 1779-1863; orr, nathaniel; santa claus",1862; [1862],1862,,,,monographic,,eng,text,electronic resource; print; remote; unmediated; volume,"7, [1] p. : ill. ; 26 cm",juvenile poetry; juvenile works; text,,"children's poetry, american; christmas poetry; santa claussanta claus",,,juvenile,,24005582,ocm05502941,http://hdl.loc.gov/loc.rbc/juv.05582; http://hdl.loc.gov/loc.rbc/juvenile.05582.1
2720,8591237,night before christmas; visit from santa clausa,night before christmas,,,,new york],"james miller: new-york1779-1863; 1821 or 1822-1883; miller, james; moore, clement clarke; santa claus; scattergood, david",1858; [not before 1858?],1858,,,,monographic,,eng,text,print; unmediated; volume,[8] p. : ill. ; 25 cm,color printing (printing); juvenile literature-1858; pictorial bindings (binding); poems-1858; poetry; publishers' paper bindings (binding); relief prints; text,,children's poetry; christmas poetrysanta claus,,united states new york new york,juvenile,,,ocn191236230,
2721,1086767,saint nicholas; visit from st. nicholasa,,saint nicholas,,,new york,"spalding & shepard1779-1863; moore, clement clarke",1849,,,,,monographic,,eng,text,print,16⁾ p. : ill. ; 16 cm,,,,,,,,,06565639,
2722,1030354,a visit from st. nicholas; visit of st. nicholas,,a visit from st. nicholas,,,new york,"mcloughlin bros1779-1863; 1840-1902; mcloughlin bros; moore, clement clarke; nast, thomas",1869; 1869⁾,1869,,,,monographic,,eng,text,print,"8⁾ p. (including covers), 6⁾ leaves of plates : ill. (some col.) ; 27 cm",,,christmas poetry,,,juvenile,,,10131556,
2723,7812581,"introduction to various subjects connected with rural economy; visit to a farm-house, or, an introduction to various subjects connected with rural economy; visits to a farm-housea",,introduction to various subjects connected with rural economy; visits to a farm-house,,,london,"richard phillips1763-1804; 1779-1831; 1780-1866; active 1801-1820?; active 1818-1819; dayes, edward; gillet, jacob; phillips, r; s. w; wilkinson, sarah scudgell",1811,,,,5th ed,monographic,,eng,text,print,"iv, 176 p., [10] leaves of plates : ill. ; 14 cm",juvenile fiction; novel,,animals; brothers; children; conduct of life; country life; farm life; intergenerational relations; natural history,,,juvenile,,,317434372; ocn317434372,
2724,8247164,visit to aunt agnesfor very little childrena,,,,,new york :,"published by carlton & porter1845-1939; giberne, agnes",1865,1865,,,,monographic,,eng,text,print; unmediated; volume,114 pages : 9 illustrations ; 19 cm,fiction; juvenile fiction; juvenile works; text,,aunts; brothers and sisters; christian education; country life,,,juvenile,,,ocn185036755,
2725,1078363,visit to londoncontaining a description of the principal curiosities in the british metropolisa,,,,,london,"william darton and son, holborn-hillactive 1801-1820?; s. w; william darton and son",1815; 1820; [ca. 1815-1820],1815; 1820,,,"a new ed., with improvements",monographic,,eng,text,print,"viii, 232 p. ; [7] leaves of plates : ill. ; 15 cm",,,description and travel; travel,,england; london; london (england),juvenile,,,ocm09513013,
