id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor,collection_id
MSS_1002_B004_F22_I34,Letter from M. Blandin to Helene Wohlgemuth,,,,,"April 18, 1973",,,,,,A letter from M. Blandin to Secretary Helene Wohlgemuth criticizing Wohlgemuth's actions at Polk State School and Hospital and accusing her of acting too hastily.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 34",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I35,Letter from Margaret Grace to Helene Wohlgemuth,,,,,April 1973,,,,,,"A letter from Margaret Grace, a former Polk State School and Hospital employee, to Secretary Helene Wohlgemuth disapproving of the removal of Dr. James McClelland as superintendent of Polk State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 35",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I36,Letter from Mary Jane Jerko to Helene Wohlgemuth,,,,,April 1973,,,,,,"A letter from Mary Jane Jerko, the wife of a teacher at Polk State School and Hospital and the mother of a child with intellectual and developmental disabilities, to Secretary Helene Wohlgemuth protesting the removal of Dr. James McClelland as superintendent of Polk.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 36",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I37,Letter from Eleanor S. to Helene Wohlgemuth,,,,,"April 18, 1973",,,,,,"A letter from Eleanor S., the cousin of a former Polk State School and Hospital resident, to Secretary Helene Wohlgemuth disapproving of the dismissal of Dr. James McClelland as superintendent of Polk.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 37",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I38,Letter from Estelle H. to Helene Wohlgemuth,,,,,"April 18, 1973",,,,,,"A letter from Estelle H., the mother of a Polk State and School resident, to Secretary Helene Wohlgemuth protesting the removal of Dr. James McClelland as superintendent of Polk.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 38",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I39,"Letter from a ""Penn Citizen"" to Helene Wohlgemuth",,,,,"April 21, 1973",,,,,,"An anonymous letter signed by a ""Penn Citizen"" to Secretary Helene Wohlgemuth disapproving of the dismissal of Dr. James McClelland as superintendent of Polk State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 39",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I40,Letter from Mr. and Mrs. W. to Helene Wohlgemuth,,,,,"April 20, 1973",,,,,,"A letter from Mr. and Mrs. Thomas W., parents of a Polk State School and Hospital resident, to Secretary Helene Wohlgemuth protesting the dismissal of Dr. James McClelland as superintendent of Polk.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 40",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I41,Letter from Samuel Fine to Helene Wohlgemuth,,,,,"April 19, 1973",,,,,,A letter from Samuel Fine to Secretary Helene Wohlgemuth protesting the removal of Dr. James McClelland as superintendent of Polk State School and Hospital.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 41",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I42,Letter from Mrs. Daye to Helene Wohlgemuth,,,,,"April 19, 1973",,,,,,A letter from Mrs. Daye to Secretary Helene Wohlgemuth condemning the dismissal of Dr. James McClelland as superintendent of Polk State School and Hospital.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 42",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I43,Letter from Donna Straps to Helene Wohlgemuth,,,,,"April 19, 1973",,,,,,"A letter from Donna Straps, a child care aide at Polk State School and Hospital, to Secretary Helene Wohlgemuth criticizing Wohlgemuth's decision to fire Dr. James McClelland as superintendent of the institution and demands his reinstatement.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 43",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I44,Letter from Luella Moffat to Helene Wohlgemuth,,,,,"April 19, 1973",,,,,,A letter from Luella Moffat to Secretary Helene Wohlgemuth regarding Wohlgemuth's decision to remove Dr. James McClelland as superintendent of Polk State School and Hospital. Moffat speaks highly of Polk and McClelland.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 44",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F22_I45,Letter from Virginia Thornburgh to Helene Wohlgemuth,,,,,"January 10, 1974",,,,,,"A letter from Virginia Thornburgh, chairwoman of the Residential Care Committee for ACC-PARC, to Secretary Helene Wohlgemuth describing the dehumanizing practices still taking place at Polk State School and Hospital's Gardenside Building even after the removal of Dr. James McClelland as superintendent.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 22, Item 45",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I01,"""Polk Editorial Lauded"" Letter to the Editor",,,,,"April 29, 1973",,,,,,An Erie Times-News letter to the editor from Homes H. J. Raudenbush focusing on the issue of overcrowding of state schools and institutions.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I02,"""Support Grows for Fired Polk Head"" Article",,,,,"April 21, 1973",,,,,,"A copy of the ""Support Grows for Fired Polk Head"" article in the News-Tribune of Beaver Falls discussing the growing support for Dr. James McClelland following his dismissal as superintendent of Polk State School and Hospital. A portion of the ""Pennhurst Restraint Use Is Cut"" article is visible at the bottom.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I03,The Patriot Articles,,,,,"April 23, 1973",,,,,,"A copy of the ""Psychiatrist Says Use of Wooden Pens 'Accepted' Treatment"" and ""Backed by Frame McClelland Given Pledge of Support"" articles in The Patriot newspaper. The first article discusses the widespread and accepted use of playpens, the second discusses the support Dr. James McClelland received from Richard Frame, the state senator of Venango county.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 3",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I04,Sunday Patriot-News Articles,,,,,"April 22, 1973",,,,,,"A copy of ""Polk Hospital Firing 'Hasty'"" letter to the editor and ""Polk Rally Supports McClelland"" article in the Sunday Patriot-News, the Sunday edition of The Patriot. The letter to the editor protests the firing of Dr. James McClelland, feeling that the dismissal was hasty and the playpens were for the protection of residents. The article discusses the rally by McClelland supporters protesting his dismissal as superintendent of Polk State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 4",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I05,"""Hospital Where Chief Fired Has 1-1.5 Staff-Patient Ratio"" Article",,,,,"April 20, 1973",,,,,,"A copy of the ""Hospital Where Chief Fired Has 1-1.5 Staff-Patient Ratio"" article from The Patriot newspaper regarding the overcrowding and lack of funding at Polk State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 5",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I06,"""'More Staff, Training' Is Answer, Superintendent Says: Hamburg Facility Relies on Drugs"" Article",,,,,"April 20, 1973",,,,,,"An article from The Patriot newspaper regarding the problem of overcrowding in state schools and hospitals. The author argues that without more staff and training, the alternatives to cages, like those removed at Polk State School and Hospital, are drugs and restraints.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 6",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I07,"""Doctor Tests 'Reward' Plan"" Article",,,,,"April 21, 1973",,,,,,An article from The Patriot newspaper regarding the attempts to use positive reinforcement and rewards rather than drugs and restraints to control the behavior of residents.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 7",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I08,"""U.S. Mental Health Care: Animal, Vegetable or Human Being?"" Article",,,,,May 1973,,,,,,"A scan of the ""U.S. Mental Health Care: Animal, Vegetable or Human Being?"" article in the Government Executive magazine regarding the treatment of individuals with intellectual and developmental disabilities in the United States.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 8",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I09,"""McClelland Dismissal an Unjustified Act"" Article",,,,,May 1973,,,,,,"An opinion page column for The Herald newspaper denouncing the dismissal of Dr. James McClelland as superintendent of Polk State School and Hospital, and expressing a belief that the cages are a much more humane way to deal with possibly violent residents at the overcrowded school than drugs or physical restraints.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 9",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I10,"""State Welfare Chief in Error at Polk"" Article",,,,,May 1973,,,,,,"A letter to the Editor of The Herald newspaper from Mr. and Mrs. Frank Vellente, the parents of a Polk State School and Hospital resident, disapproving of the dismissal of Dr. James McClelland as superintendent of Polk and believe that his work improved the lives of the residents at the institution.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 10",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I11,"""Welfare Head Suspect as a Credible Judge"" Article",,,,,"April 27, 1973",,,,,,A letter to the Editor of The Herald newspaper from Mary K. Zahniser regarding the dismissal of Dr. James McClelland as superintendent of Polk State School and Hospital. Zahniser believes that Secretary Helene Wohlgemuth acted hastily in her decision.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 11",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I12,The Herald Letters to the Editor,,,,,May 1973,,,,,,"The letter to the editor section of The Herald newspaper focusing on the situation of Polk State School and Hospital. The letter from A. D. Armstrong, a former Polk employee, compares the dismissal of Dr. James McClelland as superintendent to the biblical story of Naboth, who was brought down by a false plot against him.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 12",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I13,News Release from the Tri-County Mental Health Association,,,,,"April 27, 1973",,,,,,A news release from the Tri-County Mental Health Association denouncing the use of cages at Polk State School and Hospital.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 13",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I14,Broadcast Opinion of Charles H. Warner Transcript,,,,,"April 26, 1973",,,,,,The transcript of an editorial broadcast by WWSW Executive Vice President and General Manager Charles H. Warner. Warner believes that the actions of Secretary Helene Wohlgemuth were hasty and suggests that Wohlgemuth knew of the cages at Polk State School and Hospital before her visit.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 14",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I15,"""Patient Cage Draws Firing of Doctor"" Article",,,,,"April 18, 1973",,,,,,"A copy of the ""Patient Cage Draws Firing of Doctor"" article from the Evening Chronicle newspaper regarding Secretary Helene Wohlgemuth's surprise visit to Polk State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 15",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I16,"""State Hospital Inmate 'Caging' Is Prohibited"" Article",,,,,April 1973,,,,,,"A copy of the ""State Hospital Inmate 'Caging' Is Prohibited "" article from The Patriot newspaper regarding the use of cages at Polk State School and Hospital. Above this article is a note to Secretary Helene Wohlgemuth that reads ""Helene- I hope you know what you're doing- RESTRICTION VS. DRUGS???? I'VE BEEN THERE.""",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 16",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F23_I17,Press Release from the Mental Patient Civil Liberties Project,,,,,"April 20, 1973",,,,,,A press release from the Mental Patient Civil Liberties Project supporting Secretary Helene Wohlgemuth's actions at Polk State School and Hospital and listing similarly deplorable conditions in hospitals in the Philadelphia area.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 23, Item 17",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F24_I01,"Department of Public Welfare News Release ""Polk Superintendent Fired""",,,,,"April 17, 1973",,,,,,A news release from the Department of Public Welfare regarding Secretary Helene Wohlgemuth's unannounced visit to Polk State School and Hospital and ensuing firing of Dr. James McClelland as superintendent.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 24, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F24_I02,Draft of News Article to Harrisburg,,,,,"April 17, 1973",,,,,,"A draft version of a news article regarding Secretary Helene Wohlgemuth's visit to Polk State School and Hospital, the firing of Dr. James McClelland as superintendent, and the removal of cages used to restrain residents.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 24, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F25_I01,Resolution from the Borough of Grove City in Support of Dr. James McClelland,,,,,"April 25, 1973",,,,,,A resolution passed by the Borough of Grove City in support of Dr. James McClelland following his removal as superintendent of Polk State School and Hospital. The resolution also calls for an impartial investigation into McClelland's dismissal.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, folder 25, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F26_I01,ACC-PARC News Conference Regarding Louis Novak,,,,,"August 28, 1972",,,,,,"A transcript for an ACC-PARC news conference regarding the death of Louis Novak, a resident of Ridgeview Center. ACC-PARC claims that Novak's death, as well as the deaths of other patients at interim care facilities, were preventable and demands that the state investigate and prosecute negligent and abusive facilities.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 26, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F26_I02,Louis Novak Investigation Note,,,,,"August 22, 1972",,,,,,"A note from ACC-PARC President Norman Mulgrave granting Vendel Sistik and Bob Nelkin authority to gather information about Louis Novak, his death, and Ridgeview Center on behalf of ACC-PARC.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 26, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F27_I01,Polk Progress Report - Four Months,,,,,September 1973,,,,,,"A report on the status of Polk State School and Hospital programs, policies, and events four months after Joseph Colombatter started as superintendent.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 27, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F27_I02,"""Three Months of Progress at Polk State School and Hospital"" Report",,,,,"July 20, 1973",,,,,,A report on the status of Polk State School and Hospital three months after the removal of Dr. James McClelland as superintendent.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 27, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F29_I01,Placement of Michael W. Letter,,,,,"January 12, 1976",,,,,,"A letter from attorney Eric Anderson to Clay Appel inquiring about the feasibility of foster home placement for Michael W., an individual with intellectual and developmental disabilities. Anderson states that Michael W. has been in a shelter for six months waiting for placement in an institution or a group home. Anderson credits Bob Nelkin for giving him information about foster homes.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, folder 29, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F30_I01,Memo Regarding Death of Carl Fisher,,,,,"May 6, 1975",,,,,,"An ACC-PARC memo from Doug Spencer to fellow ACC-PARC members regarding the death of Carl Fisher, a resident of Polk State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 30, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F30_I02,Incident Report for the Death of Carl Fisher,,,,,"April 16, 1975",,,,,,"An incident report filed for the disappearance and death of Carl Fisher, a resident of Polk State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 30, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F30_I03,"""Death Is Ruled Accidental"" Article",,,,,"April 18, 1975",,,,,,"An article from The Derrick newspaper regarding the ruling of the death of Carl Fisher, a resident of Polk State School and Hospital, as an accident.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 30, Item 3",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F30_I04,Letter to Joseph Colombatto from C. Richard Slater Regarding Carl Fisher,,,,,"April 15, 1975",,,,,,"A letter from C. Richard Slater, director of the Residential Program Department at the Department of Public Welfare, to Joseph J. Colombatto, superintendent of Polk State School and Hospital, regarding the death of Carl Fisher, a Polk resident.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 30, Item 4",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F31_I01,Investigation of the Death of Raymond Helman Letter,,,,,"October 24, 1972",,,,,,"A letter from Edward Harris to ACC-PARC President Dr. Norman Mulgrave reporting on the investigation into the death of Raymond Helman, a Polk State School and Hospital resident. Newspapers received a copy of this report for publication.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 31, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F31_I02,"""Inquest Ordered in Polk Death"" Article",,,,,"August 29, 1973",,,,,,"An article from The News-Herald newspaper regarding the investigation into the death of Raymond Helman, a resident of Polk State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 31, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F32_I01,Notes on Polk Dispersal Meeting,,,,,"December 27, 1973",,,,,,"Notes taken, possibly by Bob Nelkin, during a meeting in Harrisburg regarding the Polk Dispersal Project.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 32, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F32_I02,Polk Dispersal Plan Outline,,,,,"January 9, 1974",,,,,,A letter from Charles Peters to members of the Polk State School Dispersal Task Force outlining the plan to disperse up to one-third of the population at Polk State School and Hospital.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 32, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F32_I03,"""Polk Improving, but Patient Load Problems Persist"" Article",,,,,"February 8, 1974",,,,,,"An article from the Pittsburgh Post-Gazette about the new superintendent of Polk State School and Hospital Joseph Colombatto, improvements at Polk, and the issue of overcrowding still prevalent at the institution.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 32, Item 3",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F32_I04,Letter from Bob Nelkin to Anna Belle Calloway,,,,,"September 18, 1975",,,,,,"A letter from Bob Nelkin, associate executive director of ACC-PARC, to Anna Belle Calloway, deputy secretary of the Department of Public Welfare's Western Region, requesting information on the Polk Dispersal Project and if the DPW plans to expand the project.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 32, Item 4",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F32_I05,Letter from Charles Peters to Peter Polloni,,,,,"May 12, 1977",,,,,,"A letter from Charles Peters, administrator of the Allegheny County Mental Health/Mental Retardation/Drug and Alcohol Program, to Peter Polloni, deputy secretary of the Office of Mental Retardation in the Department of Public Welfare. Peters expresses his support for the Polk Dispersal Project and a transition to community living arrangements for Polk State School and Hospital residents. Peters also expresses concern over future issues such as Polk's geriatric population.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 32, Item 5",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F32_I06,Community Living Arrangements Plan Fiscal Year 1977-1978,,,,,"May 6, 1977",,,,,,An update to the Community Living Arrangements Plan for the fiscal year 1977-1978 as it relates to the Polk Dispersal Plan to disperse a portion of the population at Polk Center to alternative living arrangements.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 32, Item 6",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F38_I01,Letter from Bob Nelkin to Nick D'Aluisio,,,,,"July 15, 1974",,,,,,"A letter from Bob Nelkin, associate executive director of ACC-PARC, to Nick D'Aluisio, assistant superintendent of Polk State School and Hospital, praising the institution for an updated manual for employees but disagrees with the use of restraints on residents.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 38, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F38_I02,Letter from Marlene Burda to Norman Taylor,,,,,"December 9, 1974",,,,,,"A letter from Marlene Burda, chairwoman on the PARC Residential Services Committee, to Norman Taylor, Deputy Secretary of the Western Region of the Department of Public Welfare, inquiring into the 110 electric beds promised to Polk State School and Hospital. Burda recently visited Polk and believes that the beds will improve the quality of life for residents.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 38, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F40_I01,Letter from Kenneth Winograd to Charles Peters,,,,,"January 22, 1975",,,,,,"A letter from Associate Administrator for Planning and Evaluation of the Allegheny County Mental Health and Mental Retardation Program, Kenneth Winograd, to Charles Peters, Commissioner of the Office of Mental Retardation's Western Region. Winograd is troubled by the possibility of the OMR scaling back the funding for day programs offered to Polk State School and Hospital residents living at Allegheny Valley School.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 40, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F40_I02,Letter from Charles Peters to Virginia Thornburgh,,,,,"February 20, 1975",,,,,,"A letter from Charles Peters, Commissioner of Mental Retardation for the Department of Public Welfare, to Virginia Thornburgh, president of ACC-PARC, regarding two court commitments to Polk State School.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 40, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F40_I03,Letter from Virginia Thornburgh to Norman Taylor,,,,,"February 10, 1975",,,,,,"A letter from Virginia Thornburgh, ACC-PARC president, to Norman Taylor, deputy secretary of the Department of Public Welfare, expressing frustration with new admissions accepted to Polk State School despite overcrowding and dispersal efforts.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 40, Item 3",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B004_F40_I04,Letter from Bob Nelkin to Joseph Colombatto,,,,,"June 10, 1975",,,,,,"A letter from Bob Nelkin, associate executive director of ACC-PARC, to Joseph Colombatto, superintendent of Polk State School and Hospital, asking about admissions to Polk in the past year. Nelkin hopes that Polk halts admissions like Western State School and Hospital.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 4, Folder 40, Item 4",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
