,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
37,9960076503406236,"History of Mr. Bragwell; or, The two wealthy farmers. Part IV. To which is added, a poetical tale","Two wealthy farmers; or, the history of Mr. Bragwell. Part IV",,"More, Hannah, 1745-1833",,Dublin,"Sold by William Watson, No. 7, Capel-Street, printer to the Cheap Repository for Religious and Moral Tracts: and by the booksellers, chapmen and hawkers, in town and country",[1800?],1800,,,,monographic,eng,text,electronic|||electronic resource|||remote,"23,[1]p. : ill. ; 12⁰.",Early works to 1800|||Fiction|||Songs,,English fiction|||Political science,18th century,Ireland|||Dublin|||Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1609400900&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
38,9960078923406236,"swan-song, or The second part of the life of faith: In times of trial and afflication: opened and applied by that late, learned, eminently gracious, singularly faithful, and exemplarly zealous minister of Jesus Christ, Mr. John Brown. And published by the afflicted friend, and a poor well-wisher to the interest of Christ, and his suffering remnant, The",Life of faith,,"Brown, John, 1610?-1679",,Edinburgh,Printed by the heirs and successors of Andrew Anderson,Anno Dom. M.DCC.XVI. [1716],1716,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[20],294p. ; 12⁰.",Early works to 1800|||Songs,,"Songs, English|||Faith",,Great Britain|||Great Britain Scotland Edinburgh,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1607100700&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
39,9960080043406236,Kateley an opera. Written in the year 1764. By D.S. Esq; H.T.C.D,,,"D. S., Esq; H.T.C.D",,London?,s.n.],Printed in the year MDCCLXIV. [1764],1764,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. ; 8⁰.,Songs,,Operas,18th century,Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1522300300&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
40,9960083903406236,Moral songs composed for the use of children,,,"Foxton, Thomas, 1697-1769",,London,"Printed for Richard Ford, at the Angel in the Poultry, over against the compter",1737,,,,The third edition corrected.,monographic,eng,text,electronic|||electronic resource|||remote,"xi,[1],57,[3]p. ; 12⁰.",Early works to 1800|||Songs,,"Songs, English",,Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1522300600&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
41,9960084083406236,"Charms of melody. Being a select collection of the newest and most approved hunting and sporting songs, &c, The",,,,,Dublin,"Printed for John Colles, at the corner of Temple-Lane, Dame-Street",1776,,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[4],iii-v[i.e.vii],[1],132p.,plate ; 12⁰.",Early works to 1800|||Songs,,"Songs, English",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1601700200&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
42,9960086213406236,"Recueil de cartes géographiques: Plans, vues et médailles de l'ancienne Gréce, relatifs au voyage du jeune Anacharsis",Voyage du jeune Anacharsis,,"Barthélemy, J.-J. (Jean-Jacques), 1716-1795",,À Londres,"Chez Charles Dilly, Dans le Poultry",MDCCXCVI. [1796],1796,,,,monographic,fre,text,electronic|||electronic resource|||remote,"[4]p.,plates : maps ; 8⁰.",Early works to 1800|||Maps,,,,France|||Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1656800100&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
43,9960086323406236,"Loyal miscellany: A choice collection of constitutional songs, sung at the Ancreontic Society, Uttoxeter, and other public places, ---1793, The",,,,,Uttoxeter,Printed and sold by R. Richards,[1793],1793,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[2],21,[1]p. ; 8⁰.",Early works to 1800|||Songs,,"Songs, English",,Great Britain England Uttoxeter,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1423600700&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
44,9960086333406236,"Loyal English-Man's garland: Containing three new songs. 1. The loyal English-man, or Britain's glory in the chovce of a new Parliament. 2. The Catholick b[r]other. 3. Win at first and loose at last: or, A new game at cards. Licensed according to order, The",,,,,London],"Printed for T. Norris, at the Sign of the Looking-glass on Londonbridge",[1720?],1720,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 8⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1423600800&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
45,9960089693406236,"Melancholly virgin's garland: Compos'd of five new play-house songs. Song I. The melancholly virgin: or, The young lady distracted for the death of her lover. Song II. A song sung in the play of hero and leander. Song III. Dick and Margery a thrashing of wheat in the barn: or, There is no defence against a flail Song IV. Liberia, or, The happy lover's wish. Song V. The fond lover's friendly advice. Licensed according to order, The",,,,,London],"Printed for C. Bates, at the Sun and Bible ... in pye-corner",[1710?],1710,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 8⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1689901100&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
46,9960090663406236,"Maid milking her Cow: To which are added, A song by general wolf. The loving and united valentine. Louisa the fair, The",,,,,Glasgow,Printed by J. & M. Robertson Saltmarket,1800,,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain Scotland Glasgow,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1689802100&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
47,9960090673406236,"Maiden's choice: To which are added, the lady who fell in love with a 'prentice-boy. One bottle more. The disconsolate sailor. A love song. 'Stick a pin there. Entered according to order, The",,,,,Glasgow?,s.n.,1770?],1770,,,,monographic,eng,text,electronic|||electronic resource|||remote,6p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain Scotland Glasgow,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1609300600&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
48,9960091363406236,"Scots blackbird: Containing, one hundred and seven songs, both Scots and English. To which is added, the songs in love in a village, and the maid of the mill, The",,,,,Aberdeen,"Printed by J. Chalmers: for William Coke, bookseller in Leith",MDCCLXVI. [1766],1766,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[2],118p. ; 12⁰.",Early works to 1800|||Songs,,"Songs, Scots|||Songs, English",,Great Britain Scotland Aberdeen,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1671500500&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
49,9960093153406236,"Mevis; being a choice collection of the best English and Scots songs. Dedicated to all honest men and bonny lasses, The",,,,,Aberdeen,Printed by J. Chalmers & Co.,MDCC.LXXIV. [1774],1774,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[4],104p. ; 12⁰.",Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Great Britain Scotland Aberdeen,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1671500600&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
50,9960097463406236,"New atlas of France: Comprising maps of the eighty-three departments, beautifully engraved and coloured, each department being divided into its several districts and cantons. also, two general maps of France, exhibiting that country both in its former and present divisions. To which is added, a general alphabetical index of all the cities, towns and villages, with the districts and departments to which they belong, A",,,,,London,"Printed for John Wallis, at his map warehouse, No. 16, Ludgate-street",1724,1794,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[4],50,[2]p.,83 plates : maps ; obl.4⁰.",Early works to 1800|||Maps,,,,France|||Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1338400300&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
51,9960098043406236,Six excellent new songs: I. Get married betimes. II. An invitation to North America. III. The eating of the oysters. IV The betrayed shepherd. V The drowned mariner. VI. Betty brown,,,,,Glasgow,s.n.],"Printed in September, 1783",1783,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain Scotland Glasgow,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1563402500&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
52,9960098283406236,Six excellent new. Songs: 1. Nobody. 2. The wars of Germany. 3. The highland laddie. 4. Deil tak' the wars. 5. Jockey 6. Anna,,,,,Glasgow,s.n.],"Printed in the year, 1783",1783,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain Scotland Glasgow,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1563402400&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
53,9960099473406236,"Three excellent new songs, called, I. John the handsome cobler. II. A favourite love song. III. The betray'd maid",,,,,Falkirk,"Printed and sold by Patrick Mair, at his New Printing-Office, in the High-Street, opposite to the Cross-Well.-Where great variety of pamphlets and ballads may be had in wholesale and retail very cheap",[1785?],1785,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain Scotland Falkirk,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1669203000&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
54,9960099483406236,Three excellent new songs: I. Duke Hamilton and Lord Mohun's fight. II. Captain Glen's unhappy voyage to New Barbary. III. The joyful widower. Entered according to order,,,,,Glasgow?,s.n.,1785?],1785,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Great Britain Scotland Glasgow,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1669202200&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
55,9960099493406236,Three excellent new songs. I. Mally Dyver. II. Peace with America. III. The seamen's resolution,,,,,Falkirk,"Printed and sold by Patrick Mair, at the New Printing-Office, in the High Street, opposite to the Cross-Well",[1783?],1783,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Great Britain Scotland Falkirk,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1669200900&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
56,9960099503406236,"Three excellent new songs, viz. I. John of badenyon, II. The cruizing sailor, III. Nancy Dawson",,,,,Falkirk,"Printed by Patrick Mair, at the New Printing-Office, for Stirling-shire, in the High-Street, opposite to the Cross-Well, where variety of pamphlets are sold very cheap",M.DCC.LXXXIV. [1784],1784,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain Scotland Falkirk,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1669202700&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
57,9960099513406236,"Three excellent new songs: Viz. I. The churlish husband: or, The cuckol'd farmer's lament. II. The death of Auld Robin Gray. III. The Irish girl",,,,,Falkirk,"Printed and sold by Patrick Mair, at the New Printing-Office in the High-Street, opposite to the Cross-Well",[1785?],1785,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 8⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Great Britain Scotland Falkirk,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1669201200&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
58,9960099523406236,Three excellent new songs: I. A dialogue between death and lady. II. We'll go no more a roving. III. Saw ye Johny cumin,,,,,London?,s.n.],Printed in the year M.D.CC.LXIV. [1764],1764,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1609700700&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
59,9960099533406236,Three excellent new songs: I. A memorable battle fought by the Great Montrose and the clans against Oliver Cromwell upon the haughs of Cromdel. II. The injured lover. II. [sic] Jamie Gay,,,,,Glasgow?,s.n.],Printed in the year 1796,1796,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain Scotland Glasgow,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1563401500&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
60,9960099553406236,"Three excellent new songs: I. A new song called the emigrants farewell to Great Britain in general, and to paisley in particular. II. The rose in Yarrow. III. An old man's courtship to a widow. Entered according to order",,,,,London?,s.n.,1775?],1775,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. : ill. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1609700800&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
