,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor
3127,ue13.3.1.147,Labor History - 147: Labor pays for repression,Fred Wright,James Lerner (contributor),6/21/1976,1976-06-21T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes the Taft-Hartley Act's effects on the labor movement during the 1950's. Caption 1: The Taft-Hartley law having weakened unions, it became possible for the government to impose a wage freeze on workers in the early 1950's with the Korean war as the excuse. Negotiated vacations, holidays and wage increases were either cut out of thousands of agreements or radically reduced by the Wage Stabilization Board despite rising prices. Employers were reaping the economic benefits of the anti-labor law and the attacks on civil liberties. Caption 2: To further weaken labor's ability to resist employers, Sen. Robert Taft, co-sponsor of the law, prodded the Justice Dept. to prosecute labor leaders for not being in compliance with that law. When some government, officials protested that they didn't have the evidence to get convictions, the Ohio Republican replied: ""They may not be able to pin it on them, but they can catch some of them with a jury."" Caption 3: In 1953, freshman Arizona Sen. Barry Goldwater proposed a bill requiring unions to be federally licensed. The terms of this proposed legislation were so harsh that a spokesman for the American Federation of Labor said that any union that ever proposed anything the Communist Party advocated, including income taxes and public schools, could be put out of business. He and other labor spokesmen saw the bill as resembling what was done to labor in Germany by Adolph Hitler. UE News, Vol. XXXVIII, Issue No. 12",Politics and Legislation,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3128,ue13.3.1.148,Labor History - 148: Labor Baiter Challenged,Fred Wright,James Lerner (contributor),7/26/1976,1976-07-26T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes the uprisings of workers against McCarthy's attempt to destroy militant labor activity. Caption 1: The country was in a severe recession in 1954, following the end of the Korean War. Well over 4 million were unemployed. As UE took the lead in developing a program for jobs, the big electrical manufacturing corporations worked closely with the infamous Sen. Joe McCarthy to drive out of the factories any semblance of militant labor activity. As GE officials sat in the audience, the Wisconsin senator badgered a group of Schenectady, N.Y., GE workers on their political beliefs. Caption 2: Pres. Fitzgerald called the senator ""a willing tool of the General Electric Co.,"" recalling that McCarthy had previously done the same act at the Lynn, Mass. plant on the eve of a Labor Board election in order to prevent the UE from regaining collective bargaining rights. Thousands of Schenectady GE workers demonstrated against the McCarthy hearings and from all over the country came angry protests against the attacks on workers' rights. Caption 3: When a black worker present at the hearings dared to clap at one point, McCarthy ordered two U.S. marshals to drag him to the witness stand. Instead of being cowed, the UE member, shouting above the gavel-pounding senator denounced ""your Ku Klux committee,"" and demanded to know why he didn't go after racist Senators Byrnes and Talmadge. ""They are the real UnAmericans. You are nothing but a bunch of fascist bums."" UE News, Vol. XXXVIII, Issue No. 14",Red Scare,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3129,ue13.3.1.149,Labor History - 149: Bills to Legalize Blacklist,Fred Wright,James Lerner (contributor),8/9/1976,1976-08-09T00:00:00,,,still image,Comic strips,,Publication plate,"During the 1950's, bills were being passed to blacklist unions in effort to restrain their power. Caption 1: The corporate-political hookup against militant unionists which hit at GE workers was being duplicated in other companies and other industries in 1953-54. While GE was firing workers who had been dragged before the McCarthy committee, Westinghouse was singling out as ""undesirable"" long-time employees who failed to satisfy the anti-labor House UnAmerican Activities Committee. Seamen, communications workers, auto workers and many others were being hit. Caption 2: While congressional committees continued to invade the major industrial centers to smash workers' ability to fight unemployment and employer anti-labor conspiracies, a barrel full of bills was being pushed in Congress to establish nationwide blacklists of unions and union members. The U.S. Chamber of Commerce wrote that ""1954 may well be the last chance for a number of years"" for big business to tie up the labor movement's ability to resist employers. Caption 3: One bill, proposed by Atty.-Gen. Herbert Brownell, of Eisenhower's cabinet, and introduced by then Rep. Barry Goldwater, would have given the government the authority to dissolve unions, religious organizations, newspapers, radio stations or businesses on the pretext that they were ""communist-dominated."" The AFL saw this bill as opening the door to ""abuse by employers."" The Mine Workers said it could lead to breaking down ""the whole wage structure and working conditions"" in an industry. UE News, Vol. XXXVIII, Issue No. 15",Red Scare,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3130,ue13.3.1.150,Labor History - 150: Senator Parallels Hitler,Fred Wright,James Lerner (contributor),8/23/1976,1976-08-23T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes Senator McCarthy's attacks to destroy the free labor movement. Caption 1: Sen. Joe McCarthy's so-called attacks on the ""communist menace"" spread beyond radical groups, trade unions, and liberals. He began going after the Democratic Party and his own Republican Party as helpers of the communist cause. Members of President Eisenhower's cabinet soon were being assailed for the same reason and finally, the U.S. Army leadership including World War II Chief of Staff Gen. Marshall. Caption 2: Many of those who had been willing to countenance McCarthy's wild-swinging attacks on radicals and liberals were frightened. Vermont Sen. Ralph Flanders, a liberal Republican, charged in a number of speeches that McCarthy was following a course parallel to Hitler's. Flanders recalled that ""Hitler exploited the issue of communism,"" as the opening wedge in his drive for power. Caption 3: Flanders warned that McCarthy, like Hitler, aimed at destroying the free labor movement. He noted that McCarthy had defended the ""Nazi ruffians"" who massacred American prisoners of war in World War II. Flanders proposed that the Senate censure McCarthy. But too many Republicans and quite a few Democrats were not willing to follow that course, including Senators Nixon and Goldwater. UE News, Vol. XXXVIII, Issue No. 16",Red Scare,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3131,ue13.3.1.151,Labor History - 151: Law to License Unions,Fred Wright,James Lerner (contributor),9/6/1976,1976-09-06T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes the effects the Brownell bill had on unions and their reactions to the bill. Caption 1: Even while there was growing recognition that Sen. Joe McCarthy was a menace to the country, President Eisenhower's Attorney-General Herbert Brownell pushed for a bill to require government licensing of labor unions. This, in effect, would give Washington the power to decree which unions workers could join. The bill had the enthusiastic support of employers. It was backed by conservative legislators as well as by some with liberal reputations including Hubert Humphrey. Caption 2: Among trade unions there was widespread opposition to the Brownell bill. The Brotherhood of Railroad Trainmen called it ""Hitlerism."" Both the AFL and the CIO, not yet merged, opposed the bill and the Amalgamated Clothing Workers saw the bill as ""weapons of a police state."" Despite this, the bill was passed by Congress and signed by Eisenhower. Laying the groundwork for the enforcement of the new law, employers were firing union members who fought government control. Caption 3: The General Electric Co. fired some 20 workers, members of UE, the IUE and AFL craft unions who had incurred the enmity of the various congressional anti-labor committees including Sen. McCarthy's. Among those who lost their jobs were John Nelson, president of Local 506, Erie, Pa. The UE charged that the firings were the result of a conspiracy between the company and McCarthy in violation of workers' constitutional rights and the union contract. UE News, Vol. XXXVIII, Issue No. 17",Politics and Legislation,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3132,ue13.3.1.152,Labor History - 152: UE wins Rights fight,Fred Wright,James Lerner (contributor),10/11/1976,1976-10-11T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon depicts the Supreme Court ruling in favor of UE, setting limits on congressional committee probes in response to the damage done by Sen. Joe McCarthy. Caption 1: Growing numbers of Americans recoiled against repression as they realized that behind the drive on an alleged ""communist conspiracy"" there was an actual operation against democracy. In the Senate, a resolution censuring Sen. Joe McCarthy was adopted when he started going after top officials of the Eisenhower Administration and the Army charging them with being involved in the ""communist conspiracy."" Caption 2: The courts began paying attention to the growing opposition to the congressional and employer assaults on the Bill of Rights. A decision of historic importance was won by the UE when the Supreme Court in 1955 overturned the 1950 contempt of Congress conviction of UE Secy.-Treas. Julius Emspak and Field Org. Tom Quinn who had been fired by Westinghouse for defying a congressional committee. Caption 3: Emspak had refused to give the committee names of UE members it wanted to pillory. ""I think it is my duty to protect the rights guaranteed under the constitution... This committee will corrupt those rights."" The judge who had sentenced Emspak said: ""Concern for the union was uppermost in his mind."" Chief Justice Earl Warren wrote the Emspak-Quinn opinion. It set limits on the congressional committee probes. UE News, Vol. XXXVIII, Issue No. 19","Red Scare, Politics and Legislation",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3133,ue13.3.1.153,Labor History - 153: Court Scores Blacklist,Fred Wright,James Lerner (contributor),10/25/1976,1976-10-25T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon depicts the opinions of several Supreme Court justices condemning the government's practices of espionage. Caption 1: Right after the Emspak-Quinn acquittal by the Supreme Court, the court reversed the firing of Yale University Professor of Medicine Peters by the U.S. Public Health Service on ""disloyalty"" charges. His appeal against dismissal was upheld by the court. Justice Hugo Black criticized the government for conducting an ""espionage program over government employees"" and doubted that the President had the power to institute such a program. Caption 2: In a separate opinion, Justice Wm. O. Douglas condemned the use of ""faceless informers"" against government employees and employees ""who work for private firms having contracts with the government."" Douglas declared that a man's right to work was a ""precious liberty"" protected by the Bill of Rights. These opinions helped undermine the blacklist policies corporations like GE, Westinghouse, Westinghouse Airbrake had been using to try to smash the UE. Caption 3: Some of the leading informers used by the corporations and the politicians began to expose themselves or were exposed as frauds. One of them, who had worked for Sen. McCarthy and the Justice Dept. even wrote a book confessing that his testimony against many people, including some in UE, had been perjured, bought and paid for. Other informers turned out to have been blackmailed into playing this role. UE News, Vol. XXXVIII, Issue No. 20","Red Scare, Politics and Legislation",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3134,ue13.3.1.154,Labor History - 154: Victories Over Repression,Fred Wright,James Lerner (contributor),11/8/1976,1976-11-08T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon depicts continued successes of organizations fighting repression of the McCarthy era. However, repressive policies still continued. Caption 1: Other victories were being won in the fight against repression. The American Newspaper Guild rejected a convention proposal that it for the first time adopt political qualifications for membership. The large New York local of the American Federation of Television and Radio Artists condemned the widespread industry blacklist. Congress defeated an attempt to put a loyalty oath into the federal housing law which would have barred members of over 300 organizations from such housing. Caption 2: The government's fifth attempt to deprive Harry Bridges, president of the Intl. Longshoremen's and Warehousemen's Union, of his citizenship on charges that he was a communist was thrown out by a federal judge in 1955. Still, the government continued to push its repressive policies. Eisenhower's Atty.-Gen. Brownell started proceedings to outlaw the Mine, Mill and Smelter Workers Union while it was leading a strike of 30,000 copper corporation employees. Caption 3: The attorney-general also procured an indictment against the United Auto Workers for its support of Democrats in the 1954 election. State committees were also in the act, one of the worst operating in Massachusetts on behalf of GE and other corporations. UE Pres. Fitzgerald told this committee: ""The day will come when we look back on this period with as much shame as we now look back on the Salem witch-hunts and the Sacco-Vanzetti case."" UE News, Vol. XXXVIII, Issue No. 21","Red Scare, Politics and Legislation",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3135,ue13.3.1.155,Labor History - 155: The 1955 Westinghouse Strike,Fred Wright,James Lerner (contributor),11/22/1976,1976-11-22T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon depicts the nationwide Westinghouse strike of 1955. Caption 1: The country was in one of its periodic recessions in 1955 leading the big corporations to think that they could impose their wills on working people. Especially in the electrical manufacturing industry where employers had succeeded in splitting the workers was this so. UE Westinghouse workers all over the country struck in October of that year after refusing to accept a five year contract which provided for a three percent increase. When IUE members at Westinghouse struck there were 60,000 out. Caption 2: This was the first national Westinghouse strike since UE shut this company and GE down across the country in 1946. Westinghouse applied for court injunctions against the strikers and promoted back to work movements. As this failed to bring the desired results, the company was helped in its strikebreaking efforts by Atty.-Gen. Herbert Brownell who called on the Subversive Activities Control Board to investigate the union in a move to outlaw the organization through the Brownell-Butler Law. Caption 3: The tie-up between this Wall Street lawyer in the Justice Dept. and big business became clearer when a Westinghouse attorney argued before the Pennsylvania unemployment compensation bureau that the strikers were not entitled to compensation because of the Brownell action. Instead of weakening the strikers, this coordinated attack won them new support. At Essington, Pa., the members of 22 unions joined the Local 107 picket line in a demonstration of labor solidarity as the strike approached its fourth month. UE News, Vol. XXXVIII, Issue No. 22","Strikes, Economy",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3136,ue13.3.1.156,Labor History - 156: Attack on Union Leadership,Fred Wright,James Lerner (contributor),12/6/1976,1976-12-06T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon depicts the attempt by employers and politicians to have one of the UE's prominent leaders, James J. Matles, deported in an attempt to weaken the Westinghouse strikers. Caption 1: As Westinghouse workers battled on the picket lines for an acceptable contract, in 1955-56, corporate-controlled politicians schemed to wreck the UE. Besides instituting proceedings to have the union outlawed by the Subversive Activities Control Board, Atty.-Gen. Brownell, a Wall St. lawyer, pushed a plan to cancel the citizenship of Director of Org. James J. Matles as prelude to having him deported. Matles had already been a citizen for 22 years when these proceedings began. Caption 2: The plot to deprive the workers in the electrical manufacturing industry of Matles' leadership had been initiated by the notorious Wisconsin Sen. Joe McCarthy several years earlier, before the Senate censured him. Appearing before McCarthy, on his own insistence, Matles had stung the fascist-minded senator by calling him a liar to his face. ""Let's ... get this man deported,"" the enraged McCarthy roared to his aide, Roy Cohn. Three years later Brownell took the attack on Matles to court. Caption 3: The attacks on the UE and its leaders did not discourage the Westinghouse strikers. In February 1956, the company got a judge in Delaware County to send 26 leaders of the strike at Local 107, Essington, Pa., to jail and to fine them $22,000 plus a $5,000 fine on the local union. The union leaders marched to jail accompanied by more than 500 workers-strikers and members of the Steelworkers, Seafarers, Textile Workers, Transport Workers, and other unions. This, after 18 weeks on strike. UE News, Vol. XXXVIII, Issue No. 23","Strikes, Businesses",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3137,ue13.3.1.157,Labor History - 157: Merger of AFL and CIO,Fred Wright,James Lerner (contributor),12/20/1976,1976-12-20T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon depicts the merger of the Congress of Industrial Organizations and the American Federation of Labor in 1955. Caption 1: Merger of the Congress of Industrial Organizations and the American Federation of Labor took place in Nov., 1955. Born in 1935 as the Committee of Industrial Organization within the AFL and becoming an independent Congress of Industrial Organizations the following year, the CIO affiliates succeeded in a few years to organize millions of unorganized workers while carrying on progressive political policies which earned it the hatred of big business. Caption 2: Following the end of World War II, the policies of the CIO became indistinguishable from those of the older federation. Its leaders insisted that all affiliates support the politicians they supported. They accepted the cold war policies of the Administration. They cut ten unions with one million members off from the organization, and sponsored raids and splits within unions which refused to accept their dictates. Caption 3: The CIO leadership even joined with employers in using the Taft-Hartley law as a weapon against the UE and other unions which refused to depart from the founding, militant policies of the CIO. Under these conditions, the CIO had stopped growing and its existence as an independent federation became meaningless. Many within the merged AFL-CIO as well as others outside predicted that there now be a new upsurge of labor. It never happened. UE News, Vol. XXXVIII, Issue No. 24",Union Organization,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3138,ue13.3.1.158,Labor History - 158: Fraudulent Informers,Fred Wright,James Lerner (contributor),1/10/1977,1977-01-10T00:00:00,,,still image,Comic strips,,Publication plate,"In 1956, following the Westinghouse strike, information appeared proving that informers used by the Justice Department against union members and leaders, were frauds. Caption 1: The national strike against the Westinghouse Electric Corp. ended on March 27, 1956, five months after it started. The company's attempt to wipe out working conditions developed over 19 years had failed. But the lock-out against Local 107 members at the big Lester, Pa. plant continued over local issues. The entire labor movement in the Philadelphia area and political leaders, were among those who condemned the company. A petition signed by 444 merchants protested the company's wage cut demands as threatening their security. Caption 2: Ten months after the lockout started, 6,000 members of Local 107 had an agreement they could ratify. Meanwhile, Atty.-Gen. Brownell's Justice Dept. made a startling admission. In an affidavit to the federal court in New York City, the department urged haste in prosecuting denaturalization proceedings against Director of Org. Matles because he was ""probably the main guiding spirit"" of the union ""which recently conducted a long strike against Westinghouse."" It would be ""dangerous"" to permit him to continue in his position, the affidavit said. Caption 3: At the same time, there was growing proof that the informers being used by the Justice Dept. and various congressional committees were frauds. The Justice Dept. advised the Supreme Court in Oct. 1956 that it had doubts about the truthfulness of one of its leading stool-pigeons, Joseph Mazzei. His testimony before a Senate subcommittee had been used by the General Electric Co. as the basis for firing UE Local 506 Pres. John Nelson and by the Westinghouse Airbrake Co. to fire Local 610 Pres. Harold Briney and rank-and-filer Theodore Wright. UE News, Vol. XXXIX, Issue No. 1","Red Scare, Politics and Legislation",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3139,ue13.3.1.159,Labor History - 159: Victories for Free Trade Unionism,Fred Wright,James Lerner (contributor),1/24/1977,1977-01-24T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes two important victories for the UE in 1957-1959. The Supreme Court ruled in favor of the UE in both cases. Caption 1: UE scored decisive victories in the fight for free trade unionism in the years 1957-59. Outstanding were the defeats of the attempts to deprive Director of Organization James J. Matles of his citizenship as a step towards deporting him, and the dropping of the Justice Department's move to have the union outlawed on ""communism"" charges through the Subversive Activities Control Board, an action undertaken by the Wall Street lawyer, Herbert Brownell who was Eisenhower's attorney-general. Caption 2: Both cases had been launched during the 1955-56 Westinghouse strike. When Matles refused to supply the Justice Dept. with information to be used against him in the court, he was sentenced to serve a jail term on contempt charges. Witnesses called to testify against him in the denaturalization proceedings were exposed as liars under cross-examination. Appealed to the Supreme Court, the contempt conviction was thrown out as were the denaturalization proceedings. Caption 3: The Supreme Court found that the Justice Dept. had acted lawlessly and illegally. The first witness called to prove Brownell's communism charge against the union had been caught lying in another case. He had boasted, ""I had to decide whether to lie or steal. So I figured that a lie could always be justified and stealing couldn't."" He was shown up, also, as a depraved individual. Brownell's successor as attorney-general, William F. Rogers, in 1959 asked that the case against the UE be dropped because he had no witnesses to make a case. UE News, Vol. XXXIX, Issue No. 2","Red Scare, Politics and Legislation",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3140,ue13.3.1.160,Labor History - 160: Westinghouse Rejects Bias Ban,Fred Wright,James Lerner (contributor),2/7/1977,1977-02-07T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes the battle between the UE and the Westinghouse company regarding the inclusion of a no-discrimination clause in their contract. Caption 1: UE had made the incorporation of a no-discrimination clause in all its contracts a major demand at all negotiations. While much progress had been made by 1957, Westinghouse still resisted. Writing to the company that year to demand such a clause, Director of Organization Matles noted that 75 percent of UE's contracts already contained no-discrimination clauses. Caption 2: Again, the company refused. It admitted that in order to get government contracts it had to agree not to discriminate against workers. But the company stated that the government's representatives were ""reasonable"" when it came to enforcing equal rights while the UE would not be once it succeeded in getting such a clause into its Westinghouse contract. Caption 3: The UE demand received wide publicity and won the support of many noted people who wrote to the company on behalf of the union's demand. The following year, UE demanded an end to discrimination against married women by Westinghouse noting that when a woman had to take a temporary leave because of pregnancy she was fired and deprived of all seniority rights, regardless of length of service. UE News, Vol. XXXIX, Issue No. 3","Businesses, Equal Pay",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3141,ue13.3.1.161,Labor History - 161: Anti-Depression Program,Fred Wright,James Lerner (contributor),2/22/1977,1977-02-22T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes the UE's campaign during the depression of 1958-59 to urge the government to take action against rampant unemployment. Caption 1: One of the periodic depressions that characterize the nation's economy hit working people in 1958-59. As unemployment soared to almost 5 million, according to official figures, the UE called for government and corporate actions to provide jobs. Of the General Electric and Westinghouse companies, the union demanded the introduction of a 37.5 hour work week at 40 hours pay with a further cut to 35 hours a year later. Caption 2: During the year past, about 40,000 employees had been laid off at General Electric, so severe was this depression. Profit statements by these and other corporations revealed that profits soared along with unemployment. UE wrote all unions holding contracts with the two companies urging them to also make a shorter work week a leading issue in their negotiations. None of them did. The companies rejected the demand. Caption 3: The union organized a nationwide campaign among its members and in their communities for governmental action against unemployment. The union's program called for tax cuts for workers, extension of unemployment compensation for longer periods, and for a massive public works program. A UE lobby brought delegates from all over the country to Washington. As a result, Congress took steps to extend unemployment compensation. UE News, Vol. XXXIX, Issue No. 4","Economy, Politics and Legislation",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3142,ue13.3.1.162,Labor History - 162: Electrical Industry Gang-up -1,Fred Wright,James Lerner (contributor),3/7/1977,1977-03-07T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon depicts controversy between the UE and the Tennessee Valley Authority after the TVA purchased foreign-made equipment over American-made equipment. Caption 1: While the country was into a new round of layoffs in 1959, workers in the electrical manufacturing industry learned that the Tennessee Valley Authority had rejected bids submitted by GE and Westinghouse for turbo-generator equipment in favor of one by a British manufacturer. When UE started examining the reasons behind this development, it learned that the foreign bid was substantially lower than the American bid. Caption 2: Even more significant, however, was that in response to questions by the union, TVA officials charged that in several recent instances both companies had submitted bids identical to the penny. A similar situation was uncovered in transformers, insulators, circuit breakers, and other equipment. In ten instances, for example, it was found that GE bids were exactly the same as those of its alleged competitors. Caption 3: Eight cable companies had each bid exactly the same-$198,438.24-for TVA jobs. The company which got the order had offered one half of one percent discount for payment within 20 days. It was clear that there existed a huge conspiracy in the electrical manufacturing industry and that any attempt to reduce the situation to one of ""Buy American"" would help perpetuate the crime against consumers and workers in the industry. UE News, Vol. XXXIX, Issue No. 5","Economy, Businesses",,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3143,ue13.3.1.163,Labor History - 163: Electrical Industry Gang-up - 2,Fred Wright,James Lerner (contributor),3/28/1977,1977-03-28T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes the scandal which uncovered that GE, Westinghouse, and Allis Chalmers had conspired together to control the turbine-generator industry. Caption 1: The corporate world was shaken in 1960 by the indictment of GE, Westinghouse and Allis Chalmers, some of their top officials, and a number of smaller companies for having fixed prices among themselves in order to control the $400 million-a-year turbine-generator industry. It was the biggest anti-trust case in U.S. history. The companies were accused of agreeing among themselves which of them would submit the low bid on a job. Caption 2: Before the indictments were brought by the government, the Tennessee Valley Authority (TVA) had awarded a big turbo-generator job to a British firm because its bid was much lower than one submitted by GE in agreement with the other participants in this scheme. When the companies complained that foreign firms were being favored over domestic manufacturers, TVA revealed how much lower the foreign bids had been for a number of years. Caption 3: A congressional investigation uncovered the scheme which had been costing the consumers of electricity huge sums of money by raising the cost of power-producing equipment. Besides TVA, all the public utility companies and municipal power systems had been victimized. By making it more costly to produce electricity, and driving orders overseas, this scheme had cost UE members jobs. The UE played an important part in exposing the full meaning of these practices. UE News, Vol. XXXIX, Issue No. 6",Businesses,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3144,ue13.3.1.164,Labor History - 164: Corporations Plead 'Guilty',Fred Wright,James Lerner (contributor),4/11/1977,1977-04-11T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes more than 20 electrical manufacturing corporations, like GE and Westinghouse, pleading guilty to charges of price fixing. Caption 1: One day in November, 1960, 80 corporation lawyers jammed a federal court room in Philadelphia to plead guilty to price fixing charges on behalf of more than 20 electrical manufacturing corporations and 44 of their executives. The government had shown that equipment sales amounting to nearly $2 billion a year had been manipulated by these corporations to the detriment of the country, their employees and all who used electricity. Caption 2: The conspirators operated under code words, met in places with names like ""Dirty Helen's,"" a Milwaukee saloon, and assigned each other orders for electrical equipment according to the ""phases of the moon."" The government charged that GE and Westinghouse bids on Tennessee Valley Authority generating equipment were written to give them a profit of 265 percent. When TVA, as a consequence, accepted a much lower British bid, American workers lost a million man hours of work. Caption 3: The chief attorney for Westinghouse was former U.S. Atty.-General Herbert Brownell, Jr. It was he, who, while in Eisenhower's cabinet, began denaturalization proceedings against UE Director of Org. Matles in the midst of the union's 1955-56 strike against Westinghouse and proceedings to deprive the UE of all collective bargaining rights. Twenty-nine corporations and 44 of their executives pleaded guilty or ""no defense,"" in this, biggest of all monopoly suits. UE News, Vol. XXXIX, Issue No. 7",Businesses,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3145,ue13.3.1.165,Labor History - 165: Monopoly Suit Sentences,Fred Wright,James Lerner (contributor),4/25/1977,1977-04-25T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon describes how many corporation executives involved in the electrical equipment cases were fined and received jail sentences. Caption 1: Among those who pleaded guilty of violating the anti-trust laws in the electrical equipment case was Fred Loock, president of Allen-Bradley. Loock said of the price-fixing cases, ""It is the only way a business can be run. It is free enterprise."" He received a suspended sentence because of his wife's illness. Three GE and two Westinghouse executives received 30 day sentences while several others were given suspended sentences. Caption 2: Total fines imposed on 45 corporation executives came to $137,500 and the guilty corporations were fined $1,787,000 in 1961. Soon, institutions and public utilities which had been victims of the monopoly-controlled electrical equipment prices sued the manufacturers for damages running into the scores of millions. These suits were settled out of court. Caption 3: Later, the Internal Revenue Service accepted the convicted corporations' claim that the cost of the damage suits could be deducted as a business expense. Meanwhile, TVA reported that for the first time in years, GE and Westinghouse bids had fallen below European bids. The UE pointed out that not the high cost of workers' wages had cost American firms their competitive advantage over foreign manufacturers, but their own monopoly profiteering. UE News, Vol. XXXIX, Issue No. 8",Businesses,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
3146,ue13.3.1.166,Labor History - 166: Civil Rights fight grows,Fred Wright,James Lerner (contributor),5/9/1977,1977-05-09T00:00:00,,,still image,Comic strips,,Publication plate,"This cartoon depicts the height of the civil rights movement and their movement for equal pay and free rights. Caption 1: Though only two years had passed since the last sharp employment drop, unemployment rose to its highest in 19 months in the Spring of 1963. President Kennedy described the situation as especially critical for young people. With expected increases in the number of young people in the years ahead, the need for a shorter work week became increasingly urgent. Unemployment averaged 5.5 percent over the five previous years. Caption 2: This was the year when the demand for equality for black people became ever more insistent. Some 200,000 people, black and white, marched on Washington on Aug. 28 to demand equal rights for all. It was the largest demonstration ever seen in the capital. Large numbers of trade unionists participated stressing demands for equality of employment and calling on Congress to adopt civil rights legislation. Caption 3: It was here that the Rev. Martin Luther King, Jr., made his moving speech saying that he had a dream that one day ""this nation will rise up and live out the true meaning of its creed...that all men are created free and equal,"" that one day his children will live in a nation ""where they will not be judged by the color of their skin but by the content of their character."" UE News, Vol. XXXIX, Issue No. 9",Equal Pay,,,"Labor History Series (Series 13.3.1), Fred Wright Publication Plates (Subgroup 13.3), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
