,identifier,title,creator,date_created,date_issued,depositor,box,folder,type_of_resource,genre
1457,31735061540161,"""monthly review press"", spring 1969,",,1969,,university of pittsburgh,8,28,text,archival document
1458,31735061539296,"l'aggravation de la situation economique et sociale et les solutions proposees par le parti communiste,",,1959-01,,university of pittsburgh,7,10,text,archival document
1459,31735061544049,"pocket library of socialism, no. 48, ""useful work versus useless toil"", by william morris",,,,university of pittsburgh,10,86,text,archival document
1460,31735070057348,"political action; political action (milwaukee, wis.)",,,1912-01-06,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1461,31735061540021,a peoples peace treaty- indochina peace campaign flyer with attached letter,,,,university of pittsburgh,12,67,text,archival document
1462,31735061544486,"""struggle for peace and freedom"" leaflet,",,1962-09,,university of pittsburgh,11,178,text,archival document
1463,31735061586891,"punchin' out with the mill hunk herald,",,1980-10/1980-12,,university of pittsburgh,6,72,text,archival document
1464,31735061544817,flyer to attend the socialist party's monthly meetings,,,,university of pittsburgh,11,5,text,archival document
1465,31735061538801,"strike strategy, by william z. foster,",,1926,,university of pittsburgh,6,54,text,archival document
1466,31735047448877,"""the movement and the workers,""",,1969-03,,university of pittsburgh,37,164,text,archival document
1467,31735059397558,"frontiers,",,1932-11,,university of pittsburgh,4,91,text,archival document
1468,31735061658245,"""i challenge the un-americans"", by eugene dennis,",,1947-05,,university of pittsburgh,3,117,text,archival document
1469,31735061540575,"""ajut infantil de reraguarda"" flyer",,,,university of pittsburgh,10,8,text,archival document
1470,31735066228598,"intemperance and poverty, by t. twining",,,,university of pittsburgh,10,84,text,archival document
1471,31735070075316,"political action; political action (milwaukee, wis.)",,,1912-08-24,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1472,31735066227749,"""the time is now! mr. president wipe out slums and ghettos! billions for life-not death!"" open letter",,,,university of pittsburgh,1,39,text,archival document
1473,31735061538330,"tyomiehen joulu, xxvii,",,1929,,university of pittsburgh,5,1,text,archival document
1474,31735061657858,smear and run...an un-american activity,,,,university of pittsburgh,2,94,text,archival document
1475,31735061538157,"textile strike bulletin,",,1931-07-22,,university of pittsburgh,6,24,text,archival document
1476,31735061543629,assorted socialist party-social democratic convention papers,,,,university of pittsburgh,10,63,text,archival document
1477,31735061657007,"supreme court of the united states, october term, 1952, no. 687, julius rosenberg and ethel rosenberg vs. united states of america",,,,university of pittsburgh,2,70,text,archival document
1478,31735061539536,"76 questions and answers on the bolsheviks and the soviets, by albert rhys williams",,,,university of pittsburgh,6,88,text,archival document
1479,31735060482316,u. of washington sds news,,,,university of pittsburgh,11,138,text,archival document
1480,31735061540781,flyer for a rally for mccarthy,,,,university of pittsburgh,8,82,text,archival document
1481,31735047451103,"""fe-ue exposes uaw's 'share the misery' plan for harvester workers""",,,,university of pittsburgh,,113,text,archival document
1482,31735061539205,"pour la veritable grandeur francaise, ""la lutte pour l'union des forces democratiques et nationales"",",,1959-01,,university of pittsburgh,7,,text,archival document
1483,31735061657734,"we accuse mccarthyism,",,1954-02,,university of pittsburgh,2,91,text,archival document
1484,31735067911374,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-01-29,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1485,31735061656355,"""black shirt black skin"", by boake carter",,,,university of pittsburgh,1,171,text,archival document
1486,31735061538892,"der tag begann..., freiheit und unabhangigkeit fur alle volker",,,,university of pittsburgh,6,108,text,archival document
1487,31735061659185,"""of the people for the people, pictorial highlights of fifty years of the communist party, usa, 1919-1969"",",,1970-05,,university of pittsburgh,13,51,text,archival document
1488,31735061656132,"american imperialism and white chauvinism, by herbert aptheker",,,,university of pittsburgh,1,37,text,archival document
1489,31735067913297,mine-mill union; mine mill union; sindicato; union,,,1966-02,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1490,31735067911390,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-12-21,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1491,31735061658500,"""white guard terrorists in the u.s.a."", by leon dennen",,,,university of pittsburgh,3,92,text,archival document
1492,31735051655326,"the struggle against white chauvinism,",,1949-09,,university of pittsburgh,13,57,text,archival document
1493,31735061538876,"progressive party of philadelphia letter,",,1954-11-17,,university of pittsburgh,14,46,text,archival document
1494,31735066228028,"""journal for 1956, published for the 6th annual conference to repeal the walter-mccarran law and defend its victims"",",,1956-04-07,,university of pittsburgh,2,77,text,archival document
1495,31735060481862,take howard out of the national student federation,,,,university of pittsburgh,13,15,text,archival document
1496,31735061542894,"""march against the pentagon"" flyer,",,1981-03-27,,university of pittsburgh,14,99,text,archival document
1497,31735047449297,"""celebrating the life of fannie sellins a labor heroine"" booklet,",,1989,,university of pittsburgh,37,27,text,archival document
1498,31735061540765,"""our maturing fascism"", by hugh hardyman,",,1949,,university of pittsburgh,8,53,text,archival document
1499,31735061658054,"elizabeth gurley flynn speaks to the court, opening statement to the court and jury in the case of the sixteenth smith act victims in the trial at foley square, new york,",,1952-07,,university of pittsburgh,2,100,text,archival document
1500,31735059397749,"black student voice: ""black voice of revolution"",",,1969,,university of pittsburgh,1,108,text,archival document
1501,31735047448893,"delegates national assembly for peace,",,1952,,university of pittsburgh,37,2,text,archival document
1502,31735061658898,"""it's you they're after!""",,,,university of pittsburgh,3,134,text,archival document
1503,31735061655928,"""make the march a million strong!""",,,,university of pittsburgh,1,83,text,archival document
1504,31735066228788,"flyers (4)calling people to march and protest,",,1974,,university of pittsburgh,8,37,text,archival document
1505,31735061540591,"""use nuclear electric power and reduce oil dependency"" flyer",,,,university of pittsburgh,8,71,text,archival document
1506,31735061539726,"""what is the five year plan?"", building up socialism",,,,university of pittsburgh,7,61,text,archival document
1507,31735061657742,"in defense of the communist party and the indicted leaders, by william z. foster,",,1949-07,,university of pittsburgh,2,111,text,archival document
1508,31735061539015,"professionals in a soviet america, by edward magnus,",,1935-11,,university of pittsburgh,6,111,text,archival document
1509,31735061656322,keep america out of war,,,,university of pittsburgh,1,178,text,archival document
1510,31735059397640,"drum: all out in the wash,",,1970,,university of pittsburgh,1,104,text,archival document
1511,31735060483033,congress of racial equality (core) flyer,,,,university of pittsburgh,1,1,text,archival document
1512,31735059397426,"the student advocate,",,1936-02,,university of pittsburgh,4,97,text,archival document
1513,31735061537852,"slavic americans in the fight for victory and peace, by george pirinsky,",,1946-03,,university of pittsburgh,5,72,text,archival document
1514,31735061586875,"punchin' out with the mill hunk herald,",,1980-01/1980-03,,university of pittsburgh,6,69,text,archival document
1515,31735059397566,"vote consumer for a change,",,1980,,university of pittsburgh,1,196,text,archival document
1516,31735061655704,for these things we fight pamphlet,,,,university of pittsburgh,1,55,text,archival document
1517,31735065150124,mine-mill union; mine mill union; sindicato; union,,,1960-05,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1518,31735066227913,"what everyone should know about the ""bill of rights"" and other constitutional guarantees of individual freedom, a scriptographic study unit,",,1969,,university of pittsburgh,2,10,text,archival document
1519,31735061539155,"""italy under fascism"", its economic, political and moral aspects, discussed by professor gaetano salvemini and professor bruno roselli,",,1927-02,,university of pittsburgh,7,55,text,archival document
1520,31735067913123,mine-mill union; mine mill union; sindicato; union,,,1965-06,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1521,31735061659128,"""what new york state needs"", by the communist political association of new york state",,,,university of pittsburgh,4,39,text,archival document
1522,31735047451707,"""fight for $15! fight for socialism!"" flyer",,,,university of pittsburgh,38,14,text,archival document
1523,31735061543579,flyer for the progressive party of delaware,,,,university of pittsburgh,10,30,text,archival document
1524,31735061539890,"""ernst thaelmann"", the leader of the german workers, by r. groetz,",,1934-07,,university of pittsburgh,7,87,text,archival document
1525,31735061657130,the case of the stubborn editor,,,,university of pittsburgh,2,15,text,archival document
1526,31735061658187,"""everybody can be rich- and still be honest!"", the bread-and-butter facts of life, by jim west",,,,university of pittsburgh,3,86,text,archival document
1527,31735061540278,"""where it's at"", a research guide for community organizing, by jill hamberg,",,1967,,university of pittsburgh,7,130,text,archival document
1528,31735066227889,"""peace on earth..."", by rev. clarence e. duffy, priest of the catholic church,",,1952,,university of pittsburgh,1,187,text,archival document
1529,31735061538207,"the railroaders' next step- amalgamation, by william z. foster",,,,university of pittsburgh,6,34,text,archival document
1530,31735061656736,"""sure, war is hell! but what can you do about it?, the reverse side of this leaflet tells what you can do about it..."",",,1953-03-13,,university of pittsburgh,1,150,text,archival document
1531,31735059397608,"""a youth fraternal order"" pamphlet,",,1931,,university of pittsburgh,5,82,text,archival document
1532,31735061540625,"""release us from bondage"", six days in vietnamese prison,",,1974-07,,university of pittsburgh,12,62,text,archival document
1533,31735061540443,"""i accuse!"", dr. james g. endicott describes germ warfare,",,1952,,university of pittsburgh,12,16,text,archival document
1534,31735066228168,"""more agitation, more propaganda!, by e. fisher",,,,university of pittsburgh,3,90,text,archival document
1535,31735061540948,"""the real cuba as three candidates saw it"",",,1964-06,,university of pittsburgh,8,79,text,archival document
1536,31735047450857,"ue constitution and by-laws,",,,,university of pittsburgh,37,88,text,archival document
1537,31735061539999,"""four more nixon years?"" pamphlet",,,,university of pittsburgh,8,21,text,archival document
1538,31735060482910,"""flower hat"" protest",,,,university of pittsburgh,12,54,still image,archival document
1539,31735066228937,"do you know thaelmann?, by henri barbusse,",,1934-06,,university of pittsburgh,7,13,text,archival document
1540,31735061657866,"mccarthyism and the big lie, by milton howard,",,1953-11,,university of pittsburgh,2,108,text,archival document
1541,31735061537217,"""the people against the trusts"", build a democratic front to defeat reaction now and win a people's victory in 1948, by eugene dennis,",,1946-12,,university of pittsburgh,4,49,text,archival document
1542,31735066228408,"letter explaining the political climate of chicago,",,1963-07-29,,university of pittsburgh,11,141,text,archival document
1543,31735061659540,"""in defense of the communist party"", guide for study and discussion of william z. foster's pamphlet,",,1949-08,,university of pittsburgh,3,28,text,archival document
1544,31735059397095,"""fact sheet in the rosenberg case"" pamphlet,",,1953,,university of pittsburgh,2,118,text,archival document
1545,31735061656967,"morton sorbell, prisoner on our conscience, a newspaper to secure justice in the case of morton sorbell,",,1956-11,,university of pittsburgh,2,69,text,archival document
1546,31735051655706,"""they've had enough haven't you?"",",,1971-04-24,,university of pittsburgh,14,92,text,archival document
1547,31735061655639,democracy vs. force and violence!,,,,university of pittsburgh,1,74,text,archival document
1548,31735061657197,"""when conscience speaks""",,,,university of pittsburgh,2,53,text,archival document
1549,31735061658120,"""smash the bosses hunger program"", fight for unemployment insurance, cleveland communist election platform, i.o. ford for mayor",,,,university of pittsburgh,2,159,text,archival document
1550,31735061540476,"""what's wrong with big rock? plenty!!"" flyer",,,,university of pittsburgh,8,74,text,archival document
1551,31735068353295,mine-mill union; mine mill union; sindicato; union,,,1961-06,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1552,31735061542571,"""march on washington april 24"" flyer",,,,university of pittsburgh,12,25,text,archival document
1553,31735047450568,afl-cio organizing institute booklet,,,,university of pittsburgh,37,50,text,archival document
1554,31735061540344,"""new left may day manifesto"",",,1967,,university of pittsburgh,7,127,text,archival document
1555,31735061539395,"this is our enemy, by peter wieden,",,1943-03,,university of pittsburgh,7,49,text,archival document
1556,31735066228903,"at the moscow trial, by d.n. pritt, k.c., m.p.,",,1937,,university of pittsburgh,7,36,text,archival document
1557,31735059397368,"spear, v.1, n.1,",,1969,,university of pittsburgh,1,96,text,archival document
1558,31735061544585,socialist party cards (3),,,,university of pittsburgh,11,16,text,archival document
1559,31735061659086,"""let's pull together for jobs, security, democracy, and peace"", by carl ross,",,1938-09,,university of pittsburgh,4,40,text,archival document
1560,31735061538991,"high time,",,1939-05,,university of pittsburgh,13,66,text,archival document
1561,31735061656256,uni rum pamphlet,,,,university of pittsburgh,1,89,text,archival document
1562,31735061656702,assorted holiday cards for peace,,,,university of pittsburgh,1,160,text,archival document
1563,31735047450352,"""what's cooking joe?"" booklet",,,,university of pittsburgh,37,21,text,archival document
1564,31735061540682,"the citizens party news bulletin,",,1981-06-17,,university of pittsburgh,1,199,text,archival document
1565,31735047449370,"public hearing flyer,",,1981-05,,university of pittsburgh,37,30,text,archival document
1566,31735047449057,"""an essay on labor history and the quality of paper"" flyer,",,1980,,university of pittsburgh,37,15,text,archival document
1567,31735061658294,"""broaden the fight for peace and democracy!"", by joseph rockman,",,1952-09,,university of pittsburgh,3,76,text,archival document
1568,31735047451673,"""david montgomery 1927-2011. a pittsburgh celebration of his life"" program,",,,,university of pittsburgh,38,11,text,archival document
1569,31735066249149,"new theatre,",,1935-06,,university of pittsburgh,33,2,text,archival document
1570,31735061540658,photograph of aiding state trooper michael murray as he lies on the ground,,1949-09-04,,university of pittsburgh,10,5,text,archival document
1571,31735067913057,mine-mill union; mine mill union; sindicato; union,,,1964-02,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1572,31735061539247,"""les francs-tireurs et partisans francais"", by fernand grenier,",,1944,,university of pittsburgh,7,78,text,archival document
1573,31735061657510,"the twelve and you, what happens to democracy is your business, too!, by elizabeth gurley flynn,",,1948-09,,university of pittsburgh,2,114,text,archival document
1574,31735067913230,mine-mill union; mine mill union; sindicato; union,,,1966-08,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1575,31735061544098,"""a socialist labor party statement, what can be done about unemployment?""",,,,university of pittsburgh,10,48,text,archival document
1576,31735061655670,"official proceedings of the second all-southern negro youth conference,",,1938-05,,university of pittsburgh,1,73,text,archival document
1577,31735061657981,the smith act- a threat to labor,,,,university of pittsburgh,2,105,text,archival document
1578,31735066228440,"the fight to implement busing for labor/black defense to stop racist attacks and to smash fascist threats,",,1974,,university of pittsburgh,11,125,text,archival document
1579,31735061659508,"""the truth about father coughlin"", by a.b. magil,",,1935,,university of pittsburgh,3,29,text,archival document
1580,31735061655886,"""call for truth! to silence racist ravings""",,,,university of pittsburgh,1,82,text,archival document
1581,31735061538843,"""program of the trade union educational league""",,,,university of pittsburgh,6,52,text,archival document
1582,31735047449339,"""how the american maritime workers are being forced to strike,""",,1946,,university of pittsburgh,37,29,text,archival document
1583,31735061537464,"entrance of the communist office headquarters in america,",,1938-08-25,,university of pittsburgh,4,129,still image,archival document
1584,31735047450923,"""speed-up!"" pamphlet",,,,university of pittsburgh,37,95,text,archival document
1585,31735061587022,"punchin' out with the mill hunk herald,",,1988-06,,university of pittsburgh,6,85,text,archival document
1586,31735059397228,"""elect claude lightfoot"" flyer,",,1932,,university of pittsburgh,1,109,text,archival document
1587,31735061540062,"""saigon's prisoners"", an indochina peace campaign report",,,,university of pittsburgh,12,68,text,archival document
1588,31735061658534,"""schools and the crisis"", by rex david,",,1934,,university of pittsburgh,3,70,text,archival document
1589,31735047450428,clean air flyers,,,,university of pittsburgh,37,34,text,archival document
1590,31735067913339,mine-mill union; mine mill union; sindicato; union,,,1967-03,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1591,31735066227798,"the negro today, by herbert aptheker,",,1962,,university of pittsburgh,1,69,text,archival document
1592,31735066228549,"the essence of socialism, by william h. watts,",,1910,,university of pittsburgh,10,103,text,archival document
1593,31735061655779,"""rally for youth rights"" flyer",,,,university of pittsburgh,1,29,text,archival document
1594,31735061656827,assorted flyers petitioning against the fleet of 244 b-1 bombers,,,,university of pittsburgh,1,162,text,archival document
1595,31735061537357,"communist procession from battery park,",,1934-05-01,,university of pittsburgh,4,156,still image,archival document
1596,31735061539502,"the ussr today, 50 years of socialism, by george morris,",,1967-01,,university of pittsburgh,7,29,text,archival document
1597,31735067911473,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-08-31,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1598,31735059397798,"the new liberator,",,1962-03-16,,university of pittsburgh,14,24,text,archival document
1599,31735061657254,what political prisoners do we defend? pamphlet,,,,university of pittsburgh,2,18,text,archival document
1600,31735067911614,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-01-26,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1601,31735061544312,"""turn toward peace"" pamphlet,",,1961,,university of pittsburgh,11,162,text,archival document
1602,31735051655854,"the workers monthly,",,1925-12,,university of pittsburgh,13,70,text,archival document
1603,31735061537811,"revolt of the reapers, by siskind liev",,,,university of pittsburgh,13,77,text,archival document
1604,31735061539809,"""too much garbage from city council""",,,,university of pittsburgh,8,43,text,archival document
1605,31735061537480,"one of the sacco-vanzetti demonstrations on ""red thursday"",",,1930-03-08,,university of pittsburgh,4,143,still image,archival document
1606,31735047451137,"""'ue has really delivered the goods!' ue for women workers!""",,,,university of pittsburgh,,117,text,archival document
1607,31735061539056,"the telephone and telegraph workers, by hy kravif,",,1935,,university of pittsburgh,6,112,text,archival document
1608,31735061544288,"""student peace union"" flyer",,,,university of pittsburgh,11,183,text,archival document
1609,31735061656959,"not guilty!, the case of claude lightfoot,",,1955-06,,university of pittsburgh,2,62,text,archival document
1610,31735067911341,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-03-26,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1611,31735061657700,"""don't let it happen here"", a call to the american people",,,,university of pittsburgh,2,112,text,archival document
1612,31735047451350,"1397 rank & rile labor day edition,",,1980-09,,university of pittsburgh,,143,text,archival document
1613,31735068353402,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1952-12-15,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1614,31735051655102,"support g.i. resistance,",,1972-05-22,,university of pittsburgh,14,88,text,archival document
1615,31735068353238,mine-mill union; mine mill union; sindicato; union,,,1961-05,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1616,31735061538835,a scene at the new bedford strike,,,,university of pittsburgh,6,53,still image,archival document
1617,31735061657965,"thesis and resolutions for the seventh national convention of the communist party of u.s.a., by central committee plenum",,,,university of pittsburgh,2,155,text,archival document
1618,31735061658724,"""facts about gerald l. k. smith"",",,1944-06-26,,university of pittsburgh,3,131,text,archival document
1619,31735061658542,photograph of youth demonstrators staging a sit-down squatting in the driveway of the white house. they wanted to present a petition on behalf of the lundeen bill.,,1937-02-20,,university of pittsburgh,4,128,text,archival document
1620,31735059397038,"""winter evening agitation meetings"" leaflet,",,1894,,university of pittsburgh,10,61,text,archival document
1621,31735061537589,"""meet the communists"", by elizabeth gurley flynn,",,1946-03,,university of pittsburgh,4,73,text,archival document
1622,31735061544528,"""no more hiroshimas"" flyer",,,,university of pittsburgh,11,177,text,archival document
1623,31735060481821,united people's church of pittsburgh,,,,university of pittsburgh,1,194,text,archival document
1624,31735061539338,"la lutte pour la restauration et la renovation de la democratie,",,1959-01,,university of pittsburgh,7,11,text,archival document
1625,31735065150348,mine-mill union; mine mill union; sindicato; union,,1967; 1954,1954/1967,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1626,31735061538397,"consider the laundry workers, by jane filley and therese mitchell,",,1937-06,,university of pittsburgh,6,7,text,archival document
1627,31735061658849,"""1977 the year of the press"", by mike zagarell,",,1977-01,,university of pittsburgh,4,46,text,archival document
1628,31735061656850,documents regarding harry f. ward from the committee to investigate un-american activities,,,,university of pittsburgh,2,1,text,archival document
1629,31735051655516,"to-night captain c.c. ross flyer,",,1912,,university of pittsburgh,14,66,text,archival document
1630,31735067911309,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-05-21,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1631,31735060481961,work among women,,,,university of pittsburgh,14,5,text,archival document
1632,31735051655987,angela davis newsletter,,,,university of pittsburgh,13,21,text,archival document
1633,31735059397285,"""guess who's coming to palo alto?"" flyer,",,1972-04-08,,university of pittsburgh,7,135,text,archival document
1634,31735051655771,"an evening of solidarity with the people of el salvador,",,1982-03-23,,university of pittsburgh,13,41,text,archival document
1635,31735061540401,"""disarm the corporations""",,,,university of pittsburgh,8,45,text,archival document
1636,31735061539841,"fact sheet, details of the community control of the police proposition",,1971-01,,university of pittsburgh,8,42,text,archival document
1637,31735061540666,"""aid victims of southern africa's rule of terror"" pamphlet",,,,university of pittsburgh,8,84,text,archival document
1638,31735061657387,"due process in a political trial, the record vs. the press",,,,university of pittsburgh,2,26,text,archival document
1639,31735059397178,"""fed up..."" flyer,",,1938,,university of pittsburgh,10,40,text,archival document
1640,31735061657825,"courage is contagious, the bill of rights versus the un-american activities committee,",,1953,,university of pittsburgh,2,109,text,archival document
1641,31735061538975,"15 years of the communist party, by alex bittelman,",,1934-08,,university of pittsburgh,4,116,text,archival document
1642,31735068355217,mine-mill union; mine mill union; sindicato; union,,,1964-07/08,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1643,31735047450485,national labor law center mailing,,,,university of pittsburgh,37,42,text,archival document
1644,31735061656488,"treason in congress, the record of the un-american activities committee, by albert e. kahn",,,,university of pittsburgh,1,205,text,archival document
1645,31735061656819,"""memo from a veteran who's still fighting""",,,,university of pittsburgh,1,152,text,archival document
1646,31735061655746,"negro-white unity, by henry winston,",,1967-02,,university of pittsburgh,1,54,text,archival document
1647,31735061538710,"agricultural workers industrial union financial statements (4),",,1936,,university of pittsburgh,6,61,text,archival document
1648,31735058194188,"""all out april 15! bring all the troops home!"" flyer",,,,university of pittsburgh,12,40,text,archival document
1649,31735061537951,"u.s. labor looks at europe,",,1951,,university of pittsburgh,6,27,text,archival document
1650,31735059397525,"frontiers,",,1932-01,,university of pittsburgh,4,88,text,archival document
1651,31735061656512,"the price of peace, by e. guy talbott,",,1935,,university of pittsburgh,1,169,text,archival document
1652,31735061656983,"""it can happen to you"" flyer",,,,university of pittsburgh,2,38,text,archival document
1653,31735068354988,mine-mill union; mine mill union; sindicato; union,,,1962-08,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1654,31735061540492,"""the other evil"", the truth about the 1952 elections, by vito marcantonio",,,,university of pittsburgh,10,26,text,archival document
1655,31735060482167,california-berkeley bail bucket flyer,,,,university of pittsburgh,14,37,text,archival document
1656,31735051655029,"lc news letter vol. 2, no. 5,",,1940-05,,university of pittsburgh,14,18,text,archival document
1657,31735065150736,mine-mill union; mine mill union; sindicato; union,,,1954-06-21,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1658,31735058194170,"""statement: the boston eight"" newsletter,",,1969-11,,university of pittsburgh,12,41,text,archival document
1659,31735070075167,"political action; political action (milwaukee, wis.)",,,1912-05-11,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1660,31735061656470,"city college and war, why were twenty-one students expelled?,",,1933-10,,university of pittsburgh,4,117,text,archival document
1661,31735070057256,"political action; political action (milwaukee, wis.)",,,1911-11-11,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1662,31735047450246,"""their offense: fighting for the people!"" flyer,",,1951,,university of pittsburgh,37,7,text,archival document
1663,31735065151130,mine-mill union; mine mill union; sindicato; union,,,1954-12-20,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1664,31735061658468,"""smash michigan's fifth column!"",",,1942-08,,university of pittsburgh,3,91,text,archival document
1665,31735067913198,mine-mill union; mine mill union; sindicato; union,,,1966-12,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1666,31735061538140,"viesti,",,1933-05,,university of pittsburgh,5,81,text,archival document
1667,31735061659193,"""constitution of the communist party of the united states of america"",",,1975-07,,university of pittsburgh,4,10,text,archival document
1668,31735061544403,"""christian decision and nuclear war"" flyer",,,,university of pittsburgh,11,180,text,archival document
1669,31735061656124,"black workers in revolt pamphlet, by robert dudnick",,,,university of pittsburgh,1,85,text,archival document
1670,31735061538884,"""community council in support of labor petitions""",,,,university of pittsburgh,14,11,text,archival document
1671,31735061657544,"""public affairs pamphlet no. 1, a program for jobs in n.y. state"", issued by council on public affairs, n.y. state american labor party",,,,university of pittsburgh,10,24,text,archival document
1672,31735061539213,the communist party of france manifesto,,,,university of pittsburgh,7,8,text,archival document
1673,31735058193974,"""the mexican people of the southwest"",",,1948-08-03,,university of pittsburgh,4,114,text,archival document
1674,31735061658963,"""america at the crossroads: postwar problems and communist policy"", by eugene dennis,",,1945-12,,university of pittsburgh,4,43,text,archival document
1675,31735068354970,mine-mill union; mine mill union; sindicato; union,,,1962-09,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1676,31735061543736,"""the 3rd party"", by adam lapin",,,,university of pittsburgh,10,34,text,archival document
1677,31735061659367,"""teheran and america"", by earl browder,",,1944-01,,university of pittsburgh,4,32,text,archival document
1678,31735061539429,"russia our ally, by a. keesing",,,,university of pittsburgh,7,45,text,archival document
1679,31735060482209,give them aid and comfort - solidarity gifts,,,,university of pittsburgh,13,85,text,archival document
1680,31735061537431,"east bay raid. civilians demolish the hall used for meetings by communists,",,1934-07-21,,university of pittsburgh,4,158,still image,archival document
1681,31735047451186,"""ue women speak out!""",,,,university of pittsburgh,,122,text,archival document
1682,31735070075209,"political action; political action (milwaukee, wis.)",,,1912-06-08,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1683,31735061544239,"syu business-educational meeting ""washington peace project"" flyer,",,1962,,university of pittsburgh,11,164,text,archival document
1684,31735061656579,"""summary of proceedings of american congress for peace and democracy"",",,1939-01-13,,university of pittsburgh,1,144,text,archival document
1685,31735061658252,"""fight! don't starve!"", demands for unemployment insurance made upon the united states congress",,,,university of pittsburgh,3,77,text,archival document
1686,31735051655474,"""packingtown"" pamphlet,",,1907,,university of pittsburgh,14,67,text,archival document
1687,31735068354939,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1952-01-14,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1688,31735047450394,"labor committee for safe energy and full employment letter,",,1981-06,,university of pittsburgh,37,31,text,archival document
1689,31735066205315,assorted memorabilia,,,,university of pittsburgh,12,22,text,archival document
1690,31735066228093,"""a brief history of u.s. asian labor"", by karl yoneda",,,,university of pittsburgh,3,16,text,archival document
1691,31735061656439,"how to fight war, by james burnham,",,1938-03,,university of pittsburgh,11,92,text,archival document
1692,31735061540310,"""suggestions for rsu structure and committees for fall quarter""",,,,university of pittsburgh,7,129,text,archival document
1693,31735061538108,"viesti,",,1933-04,,university of pittsburgh,5,80,text,archival document
1694,31735060482787,"hunger march on salem, or,",,1933-01-13,,university of pittsburgh,13,69,text,archival document
1695,31735061544379,"""for socialist america"", national platform, socialist party,",,1936,,university of pittsburgh,10,115,text,archival document
1696,31735061537571,"""the heritage of the communist political association"", by robert minor,",,1944-08,,university of pittsburgh,4,59,text,archival document
1697,31735058194139,"vigilante terror in fontana: the tragic story of o'day h. short and his family pamphlet,",,1946-02,,university of pittsburgh,1,117,text,archival document
1698,31735061539569,"""what next in france?"", by maurice thorez,",,1948-11,,university of pittsburgh,7,66,text,archival document
1699,31735051655060,"lc news letter vol. 3, no. 6",,,,university of pittsburgh,14,22,text,archival document
1700,31735061659227,"review,",,1941-07-21,,university of pittsburgh,13,50,text,archival document
1701,31735068354830,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1952-06-30,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1702,31735065150322,mine-mill union; mine mill union; sindicato; union,,,1957-01,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1703,31735061658823,"""the american youth congress"", what it is, how it works",,,,university of pittsburgh,4,3,text,archival document
1704,31735061539353,"spain defends democracy,",,1936-08,,university of pittsburgh,7,50,text,archival document
1705,31735061655993,"stop police brutality,",,1952-03,,university of pittsburgh,1,64,text,archival document
1706,31735060482878,"""vietnam day committee"" protest",,,,university of pittsburgh,12,53,still image,archival document
1707,31735061544270,"""a proposal for the student peace movement"" research paper,",,1962,,university of pittsburgh,11,163,text,archival document
1708,31735059397053,"progressive party platform,",,1952,,university of pittsburgh,10,23,text,archival document
1709,31735051654998,"""join the big youth parade may 30"" flyer,",,1931-05-30,,university of pittsburgh,13,61,text,archival document
1710,31735070075241,"political action; political action (milwaukee, wis.)",,,1912-07-06,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
