,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor 
1474,31735065150066,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-03-01T00:00:00,"March, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1475,31735065150074,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-02-01T00:00:00,"February, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1476,31735065150082,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-12-01T00:00:00,"December, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1477,31735065150090,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-08-01T00:00:00,"August, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1478,31735065150108,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-07-01T00:00:00,"July, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1479,31735065150116,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-06-01T00:00:00,"June, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1480,31735065150124,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-05-01T00:00:00,"May, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1481,31735065150132,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-12-01T00:00:00,"December, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1482,31735065150140,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-11-01T00:00:00,"November, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1483,31735065150157,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-10-01T00:00:00,"October, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1484,31735065150165,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1960-09-01T00:00:00,"September, 1960",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1485,31735065150173,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-08-01T00:00:00,"August, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1486,31735065150181,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-09-01T00:00:00,"September, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1487,31735065150199,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-10-01T00:00:00,"October, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1488,31735065150207,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-11-01T00:00:00,"November, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1489,31735065150215,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-04-01T00:00:00,"April, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1490,31735065150223,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-05-01T00:00:00,"May, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1491,31735065150231,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-06-01T00:00:00,"June, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1492,31735065150249,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-07-01T00:00:00,"July, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1493,31735065150256,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1958-06-01T00:00:00,"June, 1958",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1494,31735065150264,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-01-01T00:00:00,"January, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1495,31735065150272,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-02-01T00:00:00,"February, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1496,31735065150280,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1959-03-01T00:00:00,"March, 1959",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1497,31735065150298,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1957-04-01T00:00:00,"April, 1957",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1498,31735065150306,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1957-03-01T00:00:00,"March, 1957",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1499,31735065150314,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1957-02-01T00:00:00,"February, 1957",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1500,31735065150322,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1957-01-01T00:00:00,"January, 1957",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1501,31735065150330,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-01-18T00:00:00,"January 18, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1502,31735065150348,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",1954|||1967,1954-01-01T00:00:00,ca. 1954-1967,eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1503,31735065150355,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1957-07-01T00:00:00,"July, 1957",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1504,31735065150363,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1957-06-01T00:00:00,"June, 1957",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1505,31735065150371,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-03-15T00:00:00,"March 15, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1506,31735065150389,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-03-01T00:00:00,"March 1, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1507,31735065150397,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-02-15T00:00:00,"February 15, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1508,31735065150405,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-02-01T00:00:00,"February 1, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1509,31735065150611,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-05-10T00:00:00,"May 10, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1510,31735065150652,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-05-24T00:00:00,"May 24, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1511,31735065150694,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-06-07T00:00:00,"June 7, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1512,31735065150736,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-06-21T00:00:00,"June 21, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1513,31735065150777,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-07-05T00:00:00,"July 5, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1514,31735065150819,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-08-02T00:00:00,"August 2, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1515,31735065150850,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-08-16T00:00:00,"August 16, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1516,31735065150892,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-08-30T00:00:00,"August 30, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1517,31735065150934,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-09-13T00:00:00,"September 13, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1518,31735065150975,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-10-11T00:00:00,"October 11, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1519,31735065151015,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-11-08T00:00:00,"November 8, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1520,31735065151056,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-11-22T00:00:00,"November 22, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1521,31735065151064,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1955-03-14T00:00:00,"March 14, 1955",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1522,31735065151098,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-12-06T00:00:00,"December 6, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1523,31735065151106,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1955-03-28T00:00:00,"March 28, 1955",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1524,31735065151130,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-12-20T00:00:00,"December 20, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1525,31735065151148,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-03-29T00:00:00,"March 29, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1526,31735065151163,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1955-01-03T00:00:00,"January 3, 1955",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1527,31735065151189,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1945-04-12T00:00:00,"April 12, 1945",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1528,31735065151197,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1955-02-14T00:00:00,"February 14, 1955",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1529,31735065151205,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1955-01-17T00:00:00,"January 17, 1955",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1530,31735065151221,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1954-04-26T00:00:00,"April 26, 1954",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1531,31735065151239,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1955-02-28T00:00:00,"February 28, 1955",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1532,31735065151247,"Mine-Mill union: official organ of the International Union of Mine, Mill, and Smelter Workers, The",,"International Union of Mine, Mill, and Smelter Workers",,1955-01-31T00:00:00,"January 31, 1955",eng|||spa,text,microfilm|||microform|||microfilm reel,14 v. : ill.,Periodicals|||periodical,,"Miners|||Labor unions|||Mineral industries|||EmployeesInternational Union of Mine, Mill, and Smelter Workers|||International Union of Mine, Mill, and Smelter Workers.",,,,,,,University of Pittsburgh
1533,31735066205232,"""Wherever death may surprise us, let it be welcome if our battle cry has reached even one receptive ear and another hand reaches out to take up our arms..."" -Che",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XVIII. Socialist Worker's Party (SWP),"Box 11, Folder 116",ULS Archives Service Center,University of Pittsburgh
1534,31735066205240,"""Defend Dissent! Defeat the Racists and Warmakers! Support Dubois! Stop SACB Hearings!""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 126",ULS Archives Service Center,University of Pittsburgh
1535,31735066205273,Various loose memorabilia,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXII. Vietnam War,"Box 12, Folder 70",ULS Archives Service Center,University of Pittsburgh
1536,31735066205281,"""Boycott the Elections!"" Marxist-Lenist Party Red Women's Detachment",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 8, Folder 90",ULS Archives Service Center,University of Pittsburgh
