id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
993566473406236,"Quebra Quilo: a revolta dos matutos contra os doutores, 1874, O",,,,,Brasília,Thesaurus,1977,,,,monographic,,Portuguese,text,print,107 p. : ill. ; 21 cm.,bibliography,,"Slavery|||Insurrections, etc",,Brazil,,,,,83179179,,
993590323406236,"carabalí, El",,,,,"Ciudad de La Habana, Cuba",Editorial Letras Cubanas,1984,,,,monographic,,Spanish,text,print,"259, [1] p. : ill., maps ; 19 cm.",bibliography,,Blacks|||History,,Cuba,,,,,,,
993692923406236,"festa do santo de preto, A",,,,,Rio de Janeiro]|||Goiânia],"Fundação Nacional de Arte, Instituto Nacional do Folcore|||Universidade Federal de Goiás- Editora",1985,,,,monographic,,Portuguese,text,print,121 p. : ill. ; 23 cm.,bibliography|||government publication,,"Devotion to|||Blacks|||Festivals|||Religious life and customs|||Blessed Virgin, Saint Mary",,Brazil|||Catalão (Brazil)|||Catalão,,,,,86150749,,
993694003406236,"prejuicios raciales en la Argentina del 80: Julián Martel y su novela ""La bolsa"", Los",,,,,Buenos Aires,Ediciones del Taller Literario Abraxas,1985,,,,monographic,,Spanish,text,print,80 p. ; 14 x 19 cm.,bibliography,,"Racism|||Martel, Julián 1867-1896|||La bolsa",,Argentina,,,,,,,
993701713406236,"Banhos de cheiro, ariachés & amacis",,"Banhos de cheiro, ariachés e amacis",,,Rio de Janeiro-RJ,FUNARTE/Instituto Nacional do Folclore,1983,,,,monographic,,Portuguese,text,print,47 p. : ill. ; 22 cm.,bibliography|||government publication,,Bathing customs|||Herbs|||Therapeutic use|||Aromatic plants|||Folklore|||Traditional medicine|||Blacks|||Social life and customs,,Brazil,,,,,84231391,,
9934718263406236,"Darwin and medical perceptions of the black: a comparative study of the United States and Brazil, 1871-1918",,,,,,,,,,,monographic,,English,text,print|||unmediated|||volume,"viii, 258 leaves ; 29 cm",bibliography|||text,,"Blacks|||History|||African Americans|||Social conditions|||Diseases|||African Continental Ancestry Group|||Tuberculosis|||Darwin, Charles 1809-1882",,Brazil|||United States,,,,,,,
9935479393406236,Racial politics in contemporary Brazil,,,,,Durham [N.C.],Duke University Press,1999,,,,monographic,,English,text,print,225 p. ; 25 cm.,bibliography,,Blacks|||Politics and government|||Race relations|||Political aspects,1985-2002,Brazil,,,,,98027734,,
9935584673406236,Orishas en soperas: los cultos de origen yoruba en Cuba,,,,,"Szeged, Hungría","Centro de Estudios Historicos de América Latina, Universidad ""Atitila József,""",1993,,,,monographic,,Spanish,text,print,217 p. ; 20 cm.,bibliography,,Santeria|||Yoruba (African people)|||Religion,,Cuba,,,,,,,
9935639943406236,Roots of rhythm,Routes of rhythm,Across the ocean|||Fiery romance|||To the top of the charts,,,New York,New Video Group,c1997,,,,monographic,,English,moving image,videorecording|||videocassette,"3 videocassettes (ca. 180 min.) : sd., col. with b&w sequences ; 1/2 in.",Music|||videorecording,Traces the origins of Latin music from Spain and Africa to the New World (program 1). Focuses on pop music developed in Cuba and examines how North Americans began to discover this island's musical treasures (program 2). Shows how Spanish-African music has become the basic part of popular musical culture of the U.S. (program 3).,Documentary films|||Blacks|||Music|||History and criticism|||African Americans|||Spanish Americans|||Popular music,,Africa|||Cuba|||Spain|||United States,adult,,,,,,
9935648773406236,"negro en Colombia, El",,,,,Bogotá,"Universidad Nacional de Colombia, Facultad de Sociología",1964,,,,monographic,,Spanish,text,print,196 p. : maps ; 25 cm.,bibliography,,Blacks|||Negros,,Colombia,,,,,66036386,,
9935656683406236,Crossing boundaries: comparative history of Black people in diaspora,,,,,"Bloomington, Ind",Indiana University Press,c1999,,,,monographic,,English,text,print,"xxv, 491 p. : map ; 24 cm.",bibliography|||government publication,"""The essays assembled in Crossing Boundaries reflect the international dimensions, commonalities, and discontinuities in the histories of diasporan communities of color. People of African descent in the New World (the United States, Latin America, and the Caribbean) share a common set of experiences: domination and resistance, slavery and emancipation, the pursuit of freedom, and struggle against racism. No unitary explanation can capture the varied experiences of black people in diaspora. Knowledge of individual societies is illuminated by the study and comparison of other cultural histories. This volume, which grew out of the Comparative History of Black People in Diaspora Symposium held at Michigan State University, elaborates the profound relationship between curriculum and pedagogy.""--BOOK JACKET.",Blacks|||History|||African Americans|||Race identity|||Ethnic identity|||African diaspora,,Latin America|||United States|||America|||Caribbean Area; Caribbean Sea|||Caribbean Area,,,,,98047690,,
9935670303406236,Olodum: estrada da paixão,,,,,"Salvador, Bahia",Grupo Cultural Olodum|||Fundação Casa de Jorge Amado,1996,,,,monographic,,Portuguese|||English,text,print,235 p. ; 19 cm.,,,Blacks|||Social life and customs|||Grupo Cultural Olodum.,,Brazil|||Salvador (Brazil)|||Salvador,,,,,97832273,,
9935698273406236,Centering woman: gender discourses in Caribbean slave society,,Gender discourses in Caribbean slave society,,,"Kingston, Jamaica|||Princeton, NJ|||Oxford, U.K",Ian Randle Publishers|||M. Wiener|||James Currey Ltd,1999,,,,monographic,,English,text,print,"xxv, 211 p. : ill. ; 24 cm.",bibliography,"""Caribbean women - black, white and brown, free and enslaved, migrants and creoles, rich and poor - are assembled in this book and their lives examined as they battled both against male domination and among themselves for social advantage."" ""Professor Beckles uses the method of narrative biography with its appealing sense of immediacy of women's language, script and social politics, to expose the gender order of Caribbean slave society as it determined and defined the everyday lives of women. He also seeks to explore the effectiveness of women's actions as they searched for freedom, material betterment, justice and social security.""--BOOK JACKET.",Women slaves|||Social conditions|||Women|||History|||Slavery,17th century|||18th century|||19th century,Caribbean Area|||Caribbean Area; Caribbean Sea,,,,,98043652,,
9935706003406236,"introduction to Caribbean francophone writing: Guadeloupe and Martinique, An",,,,,Oxford|||New York,Berg,1999,,,,monographic,,English,text,print,"vii, 230 p. ; 23 cm.",bibliography,,Caribbean literature (French)|||History and criticism,,,,,,,,,
9935707583406236,"spectacle of the races: scientists, institutions, and the race question in Brazil, 1870-1930, The",Espetáculo das raças. English,,,,New York,Hill and Wang,1999,,,1st English-language ed.,monographic,,Portuguese|||English,text,print,"ix, 358 p. : ill., map ; 22 cm.",bibliography,"""Lilia Moritz Schwarcz shows how Brazil's philosophers, politicians, and scientists gratefully accepted social Darwinist ideas about innate racial differences, yet feared the havoc such ideas would have wrought in Brazil. In the end, Brazil's intellectuals could not condemn the miscegenation which had so long been an essential feature of Brazilian society - and which lay at the very heart of the country's new national structures. Schwarcz illustrates how the work of these ""men of science"" was crucial to Brazil's modernization and to the development of its sense of national destiny.""--BOOK JACKET.","Miscegenation|||History|||Associations, institutions, etc|||Sociological aspects|||Group decision making|||Race discrimination|||Race relations",,Brazil,,,,,98042234,,
9935730243406236,Abakuá: una secta secreta,,,,,"Ciudad Habana, Cuba",Publicigraf,1993,,,,monographic,,Spanish,text,print,39 p. : ill. ; 21 cm.,,,Blacks|||Rites and ceremonies|||Initiation rites|||Secret societies|||Cults|||Religious life and customs,,Cuba,,,,,,,
9935732653406236,Historia del movimiento negro hondureño,,,,,"Tegucigalpa, Honduras",Editorial Guaymuras,[1997],,,1. ed.,monographic,,Spanish,text,print,155 p. : ill. ; 21 cm.,,,Blacks|||History|||Labor movement|||Race relations,20th century,Honduras,,,,,,,
9935756813406236,"racismos en las Américas: una interpretación histórica, Los",,,,,Madrid,IEPALA,1998,,,1. ed.,monographic,,Spanish,text,print,384 p. ; 20 cm.,bibliography,,Race relations,,Latin America|||United States|||Chile|||Mexico,,,,,99193932,,
9935756933406236,Santería afrocubana: sincretismo con la religión católica : ceremonias y oráculos,,,,,Madrid,Eride Editorial,1998,,,1. ed.,monographic,,Spanish,text,print,189 p. : ill. ; 21 cm.,bibliography,,Santeria|||Rituals|||Customs and practices|||VuduismoRelacionesIglesia Católica.|||Vudú (Culto).|||VudúRitos y ceremonias.,,Cuba,,,,,,,
9935770523406236,Yo y la negra histérico musical,,,,,"San José, Costa Rica",Editorial Costa Rica,[1995],,,1. ed.,monographic,,Spanish,text,print,106 p. : ill. ; 21 cm.,,Short stories of Costa Rica's Caribbean culture by national musician and author (1906-1994).,Blacks|||Music|||History and criticism|||Popular music,,Costa Rica,,,,,96228927,,
9935790183406236,Black imagination and the middle passage,,,,,New York,Oxford University Press,1999,,,,monographic,,English,text,print,"xvi, 320 p. ; 23 cm.",bibliography,,American literature|||African American authors|||History and criticism|||Slave trade in literature|||Caribbean literature (English)|||Black authors|||West Indian literature (English)|||African Americans|||Intellectual life|||African Americans in literature|||Slavery in literature|||Blacks in literature|||Slave trade|||History,,United States|||Caribbean Area; Caribbean Sea,,,,,98024622,,
9935793563406236,"De montes, ríos y ciudades: territorios e identidades de la gente negra en Colombia",,,,,"Santafé de Bogotá, Colombia",Fundación Natura|||Ecofondo|||Instituto Colombiano de Antropología,1999,,,1. ed.,monographic,,Spanish,text,print,354 p. : ill. ; 22 cm.,bibliography,,Blacks|||Land use,,Colombia,,,,,,,
9935802223406236,"Cultivadores libres, estado y crisis de la esclavitud en Brasil en la época de la revolución industrial",,,,,"Mexico, D.F",El Colegio de México|||Fideicomiso Historia de las Américas|||Fondo de Cultura Económica,c1998,,,,monographic,,Spanish,text,print,"355 p., [2] folded leaves : maps ; 23 cm.",,,"Peasants|||Social conditions|||Slavery|||Economic aspects|||Agricultural laborers|||History|||AlgodónIndustriaBrasil, Northeast.",18th century,"Brazil|||Brazil, Northeast",,,,,,,
9935814913406236,Race in contemporary Brazil: from indifference to inequality,,,,,"University Park, Pa",Pennsylvania State University Press,c1999,,,,monographic,,English,text,print,"xiv, 290 p. ; 24 cm.",bibliography,,"Blacks|||Social conditions|||Women, Black|||Racism|||Race relations",,Brazil,,,,,98037292,,
9935829753406236,"piel y la pluma: escritos sobre literatura, etnicidad y racismo, La",,,,,Lima,CiDiAG|||Sur Casa de Estudios del Socialismo,1999,,,,monographic,,Spanish,text,print,134 p. ; 21 cm.,,,"National characteristics, Peruvian|||Peruvian literature|||History and criticism|||Race relations|||Civilization",,Peru,,,,,,,
9935871973406236,Racismo y discriminación en Argentina,,,,,Buenos Aires,Catálogos,1999,,,,monographic,,Spanish,text,print,213 p. : ill. ; 20 cm.,bibliography,,Discrimination|||Racism|||Ethnocentrism|||Xenophobia,,Argentina,,,,,,,
9935872153406236,No hay negros argentinos?,,Hay negros argentinos?,,,Buenos Aires,Editorial Dunken,1999,,,,monographic,,Spanish,text,print,86 p. ; 22 cm.,bibliography,,Blacks|||History,,Argentina,,,,,,,
9935876813406236,"literatura centroamericana como arma cultural, La",,,,,Guatemala [Guatemala],Editorial Oscar de León Palacios,1999,,,1a. ed.,monographic,,Spanish,text,print,294 p. ; 21 cm.,bibliography,,Central American literature|||History and criticism|||Literature and society|||Black authors,,Central America,,,,,,,
9935880843406236,"Azúcar: árabes, cocolos y haitianos",,,,,Santo Domingo,Cole|||FLACSO,1999,,,1. ed.,monographic,,Spanish,text,print,219 p. : ill. ; 24 cm.,bibliography,,"Sugar trade|||History|||Sugar workers|||Foreign workers, Haitian|||Arabs|||Social conditions|||Race relations|||Emigration and immigration",1844-1930,Dominican Republic,,,,,,,
9935900963406236,"pueblo brasileño: la formación y el sentido de Brasil, El",Povo brasileiro. Spanish,Formación y el sentido de Brasil,,,Mexico,Fondo de Cultura Economica,c1999,,,1. ed. en español,monographic,,Spanish,text,print,421 p. ; 22 cm.,bibliography,,Ethnology|||Civilization|||Race relations|||Social conditions,,Brazil,,,,,,,
9935904573406236,"Insurgent Cuba: race, nation, and revolution, 1868-1898",,,,,Chapel Hill,University of North Carolina Press,c1999,,,,monographic,,English,text,print,"xi, 273 p. : ill., map ; 25 cm.",bibliography|||government publication,,Racism|||History|||Blacks|||Politics and government|||Race relations|||Political aspects,"19th century|||Insurrection, 1868-1878|||1878-1895|||Revolution, 1895-1898",Cuba,,,,,99013684,,
9935905833406236,From Afrocuban music to salsa,Géneros musicales de Cuba. English,,,,"Berlin, Germany",Piranha,c1998,,,,monographic,,Spanish|||English,text,print,179 p. : ill. ; 13 x 14 cm. + 1 sound disc (digital ; 4 3/4 in.),bibliography,,Popular music|||History and criticism|||Folk music|||Blacks|||Music,,Cuba,,,,,,,
9935927813406236,Varios escritos históricos de Guayaquil y su provincia: Banco Central del Ecuador,,,,,"Guayaquil, Ecuador",Archivo Histórico del Guayas,1999,,,1. ed.,monographic,,Spanish,text,print,289 p. : geneal. ; 21 cm.,Genealogy,,Indians of South America|||Blacks,,Ecuador|||Guayaquil|||Guayaquil (Ecuador)|||Ecuador (Province),,,,,,,
9935945503406236,Interethnische Beziehungen in der Geschichte Lateinamerikas,,Interethnische Beziehungen,,,Frankfurt am Main,Vervuert,1999,,,,monographic,,German,text,print,255 p. ; 23 cm.,Congresses|||bibliography|||conference publication,,Ethnic relations|||History|||Race relations,,Latin America,,,,,,,
9935962083406236,Caribbean waves: relocating Claude McKay and Paule Marshall,,,,,Bloomington,Indiana University Press,c1999,,,,monographic,,English,text,print,"xi, 200 p. ; 24 cm.",bibliography|||government publication,"""Heather Hathaway investigates the lives and writings of two of the most prominent African Caribbean immigrant authors in the United States, Claude McKay (1890-1948) and Paule Marshall (b. 1929). Although both writers traditionally have been studied within the realm of African American literature, their works are significantly shaped by their backgrounds as Caribbean immigrants."" ""Caribbean Waves explores the ways in which literature can probe the complexities of displacement and identity construction that often accompany migratory experiences. Analysis of McKay's and Marshall's works reveals how the forces of migration, racial and national affiliation, and ""Americanization"" can merge to produce uniquely hybridized, and at times profoundly homeless, black American immigrant identities.""--BOOK JACKET.","Criticism and interpretation|||American literature|||African American authors|||History and criticism|||West Indian influences|||West Indian Americans|||Intellectual life|||West Indian Americans in literature|||Blacks in literature|||In literature|||McKay, Claude 1890-1948|||Marshall, Paule 1929-2019",,West Indies|||United States|||Caribbean Area|||Caribbean Area; Caribbean Sea,,,,,99013329,,
9935989523406236,"historia del pueblo Garífuna: pasado y presente, La",,,,,"Tegucigalpa, Honduras, C.A",ASEPADE|||IHAH|||COSUDE,1997,,,2. ed.,monographic,,Spanish|||English|||Central American Indian (Other),text,print,80 p. : ill. ; 28 cm.,,,Garifuna (Caribbean people)|||Blacks,,Central America|||Honduras,,,,,98132718,,
9936003373406236,"Jinetes africanos: la magia, la mitología, la historia y los rituales de las religiones afro-brasileñas en el Uruguay",,,,,"Montevideo, Uruguay",Editorial Drako,[1999],,,,monographic,,Spanish,text,print,"248 p., [12] p. of plates : ill. (some col.) ; 23 cm.",bibliography,,Afro-Brazilian cults|||RELIGIONES|||INFLUENCIAS AFRICANAS|||CULTOS AFRO-BRASILEÑOS|||NEGROS|||RELIGION|||CULTURA POPULAR,,Uruguay,,,,,00287611,,
9936043443406236,"Trabajo, sujeción y libertad en el centro de la Nueva España: esclavos, aprendices, campesinos y operarios manufactureros, siglos XVI a XVIII",,,,,México,CIESAS|||Miguel Ángel Porrúa,1999,,,1. ed.,monographic,,Spanish,text,print,"469 p., [16] p. of plates : ill. (some col.), map. ; 23 cm.",survey of literature,,Labor|||History|||Peonage|||Slavery|||Economic conditions|||TrabajoMéxicoSiglos XVI-XVIII.,1540-1810,Mexico,,,,,,,
9936102313406236,Not of pure blood: the free people of color and racial prejudice in nineteenth-century Puerto Rico,,,,,Durham,Duke University Press,1996,,,,monographic,,English,text,print,"xiv, 176 p. : ill., maps ; 23 cm.",bibliography,"""Countering the popular misconception that racial discrimination has largely not existed in Puerto Rico, Jay Kinsbruner's Not of Pure Blood shows that racial prejudice has long had an insidious effect on Puerto Rican society. Kinsbruner's study focuses on the free people of color - those of African descent who were considered nonwhite but were legally free during slavery - in order to explore the nature of racial prejudice in nineteenth-century Puerto Rico. In considering the consequences of these nineteenth-century attitudes on twentieth-century Puerto Rico, Kinsbruner suggests that racial discrimination continues to limit opportunities for people of color.""--BOOK JACKET.",African Americans|||Social conditions|||Racism|||History|||Prejudices|||Race relations,19th century|||To 1898,Puerto Rico,,,,,96007908,,
9936107593406236,"presencia africana en nuestra identidad, La",,,,,Buenos Aires,"Ediciones del Sol|||Distribuidor exclusiva, Ediciones Colihue",1998,,,,monographic,,Spanish,text,print,283 p. : ill. ; 20 cm.,bibliography,,Civilization|||African influences,,Latin America|||Argentina,,,,,98212637,,
9936110163406236,Avoiding the dark: essays on race and the forging of national culture in modern Brazil,,,,,Aldershot,Ashgate,c1999,,,,monographic,,English,text,print,"xi, 260 p. ; 23 cm.",,"""This work examines the processes by which Brazilian nationalists forged and propagated an all-inclusive national identity, which attempted to promote racial harmony in the first four decades of the twentieth century. Based on the ideas of Benedict Anderson's 'Imagined Communities' (1983), this work examines the 'imagining of Brazil' by focusing on the state, intellectual and popular conceptualizations of Brazil through important institutions such as the Ministry of Culture, and major media for national communication in the 1930s. In order to understand the formulation of Brazil's dominant national ideology in this period it is also crucial to examine the views and voices of black Brazilians and the climate within which they emerged.""--BOOK JACKET.",Blacks|||Nationalism|||Race relations,,Brazil,,,,,99073478,,
9936159803406236,Cimarrón: historia de un esclavo,Biografía de un cimarrón,,,,Madrid,Siruela,c1998,,,,monographic,,Spanish,text,print,224 p. ; 23 cm.,"Biography|||Personal narratives, Cuban",,"Fugitive slaves|||Revolutionaries|||Slavery|||History|||Montejo, Esteban 1860-1973","Revolution, 1895-1898",Cuba,,,,,,,
9936170543406236,"esclavos de la Ranchería de San Nicolás, Los",,,,,Córdoba,[s.n.],1998,,,,monographic,,Spanish,text,print,69 p. ; 22 cm.,bibliography,,Slavery|||History,,La Rioja (Argentina)|||Argentina|||La Rioja,,,,,,,
9936171363406236,"negros esclavos de Alta Gracia: caso testigo de población de origen africano en la Argentina y América, Los",,,,,"Córdoba, República Argentina",Ediciones del Copista,1999,,,,monographic,,Spanish,text,print,"172 p. : ill., maps ; 24 cm.",bibliography,,Blacks|||History|||Slavery|||Slaves,,"Córdoba (Province)|||Argentina|||Alta Gracia (Córdoba, Argentina)|||Alta Gracia (Córdoba)",,,,,99519767,,
9936212743406236,"Estrangeiro em sua própria terra: representações do brasileiro, 1870/1920",,,,,"São Paulo, SP, Brasil",Annablume|||FAPESP,1998,,,1a. ed.,monographic,,Portuguese,text,print,159 p. : ill. ; 18 cm.,bibliography,,"Race relations in literature|||Ethnicity in literature|||National characteristics, Brazilian|||Race relations|||Ethnic relations",,Brazil,,,,,99884653,,
9936212943406236,Herdeiras do axé: sociologia das religiões afro-brasileiras,,,,,São Paulo,"Curso de Pós-Graduação em Sociologia, Departamento de Sociologia da Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo|||Editora Hucitec",1996,,,,monographic,,Portuguese,text,print,199 p. : ill. ; 21 cm.,bibliography|||government publication,,"Afro-Brazilian cults|||Gods, Afro-Brazilian|||Religion and sociology",,Brazil,,,,,97831237 //r98,,
9936213313406236,"negro no Rio de Janeiro: relações de raças numa sociedade em mudança, O",,,,,Rio de Janeiro,Editora UFRJ,1998,,,2a ed.,monographic,,Portuguese,text,print,"307 p. : ill., map ; 23 cm.",bibliography|||government publication,,"Blacks|||Social conditions|||Societies, etc|||History|||Race relations",20th century,Brazil|||Rio de Janeiro (Brazil)|||Rio de Janeiro,,,,,98832566,,
9936217113406236,"Sonhos africanos, vivências ladinas: escravos e forros em São Paulo, 1850-1880",,,,,São Paulo,"Editora Hucitec|||História Social, USP",1998,,,,monographic,,Portuguese,text,print,287 p. : ill. ; 21 cm.,bibliography|||government publication,,Slaves|||Social conditions|||Freedmen,19th century,Brazil|||São Paulo,,,,,98832917,,
9936217173406236,Terras de negros: herança de quilombos,,,,,São Paulo SP,Scipione,1997,,,,monographic,,Portuguese,text,print,71 p. : ill. ; 21 cm.,,,Blacks|||History|||Slavery,,Brazil,,,,,,,
9936217203406236,Vale do Ribeira: a voz e a vez das comunidades negras,,Voz e a vez das comunidades negras,,,São Paulo,Arte & Ciência,1997,,,,monographic,,Portuguese,text,print,159 p. : maps ; 21 cm.,bibliography,,Portuguese language|||Dialects|||Provincialisms|||Blacks|||Cultural assimilation,,Brazil|||Ribeira de Iguape River Valley,,,,,,,
9936217243406236,Violência e racismo no Rio de Janeiro,,,,,"Niterói, RJ",Editora da Universidade Federal Fluminense,1998,,,,monographic,,Portuguese,text,print,249 p. : ill. ; 21 cm.,bibliography|||government publication,,Violence|||Racism,,Brazil|||Rio de Janeiro,,,,,98832559,,
9936217273406236,Visões da abolição 1988: Rio de Janeiro 1997,,,,,Rio de Janeiro,"Coordenação Interdisciplinar de Estudos Culturais, Programa de Pós-Graduação ECO UFRJ|||Governo do Estado do Rio de Janeiro, Secretaria de Estado de Cultura e Esporte, Fundação Museu da Imagem e do Som",1997,,,,monographic,,Portuguese,text,print,221 p. : ill. ; 25 cm.,bibliography|||biography,,Slavery|||Slaves|||Emancipation|||Blacks|||Race relations,,Brazil,,,,,,,
9936217343406236,Saindo das sombras: homens livres no declínio do escravismo,,,,,"São Paulo, Brazil]|||Campinas",FAPESP|||Centro de Memória-UNICAMP,1998,,,1. ed.,monographic,,Portuguese,text,print,312 p. : ill. ; 21 cm.,bibliography,,Working class|||History|||Poor|||Slavery,19th century,Brazil|||Campinas (São Paulo),,,,,99885501,,
9936231313406236,Harvest of empire: a history of Latinos in America,,,,,New York,Viking,2000,,,,monographic,,English,text,print,"xx, 346 p. : maps ; 24 cm.",bibliography,,Hispanic Americans|||History|||Immigrants|||Emigration and immigration|||Relations|||Territorial expansion|||Ethnic relations,,Latin America|||United States,,,,,99033526,,
9936295433406236,"sacrificio en el culto de los Orichas (religión yorubá), El",,"Ebbó, animales, materiales y plantas",,,"Cuba?]|||Ciudad de La Habana, Cuba",Ediciones Ifatumó|||Ediciones Cubanas (dist.),1998,,,1. ed.,monographic,,Spanish,text,print,197 p. ; 22 cm.,bibliography,,Orishas|||Sacrifice|||Afro-Caribbean cults,,Cuba,,,,,,,
9936295463406236,Santería: mitos y creencias,,,,,La Habana,Ediciones Prensa Latina|||World Data Research Center,c1997,,,2. ed.,monographic,,Spanish,text,print,150 p. : ill. ; 19 cm.,bibliography,,Santeria,,,,,,,,,
9936295833406236,"leyenda de Orula, La",,,,,"Ciudad de La Habana, Cuba",Ediciones cubanas,c1997,,,,monographic,,Spanish,text,print,261 p. : ill. ; 21 cm.,bibliography,,"Gods, Yoruba|||Gods, Afro-Caribbean|||Ifa (Religion)",,Cuba,,,,,00347178,,
9936296663406236,"Esclavos, patriotas y poetas a la sombra de la cruz: cinco ensayos sobre catolicismo e historia cubana",,,,,"Santo Domingo, República Dominicana","Centro de Estudios Sociales Padre Juan Montalvo, S.J.",1999,,,1. ed.,monographic,,Spanish,text,print,266 p. ; 23 cm.,bibliography,,"History|||Church and state|||Slavery|||Church history|||Guillén, Nicolás 1902-1989|||Catholic Church|||West Indies, Ltd",,Cuba,,,,,,,
9936296683406236,"esclavos negros, Los",,,,,"La Habana, Cuba",Fundación de la Naturaleza y el Hombre|||Editorial Letras Cubanas,1998,,,,monographic,,Spanish,text,print,405 p. : ill. ; 23 cm.,bibliography,,Slaves|||History|||Slavery|||Blacks,,Cuba,,,,,,,
9936298043406236,"Afrocuba: una antología de escritos cubanos sobre raza, política y cultura",,,,,San Juan,Editorial de la Universidad de Puerto Rico,1998,,,1. ed. en castellano.,monographic,,Spanish,text,print,"xlvii, 310 p. ; 23 cm.",bibliography|||government publication,,Cuban literature|||Blacks|||Literary collections,20th century,Cuba,,,,,97040779,,
9936305333406236,Ombligados de Ananse: hilos ancestrales y modernos en el Pacífico colombiano,,,,,Santafé de Bogotá,"Facultad de Ciencias Humanas, UN",1999,,,1. ed.,monographic,,Spanish,text,print,"204 p. : ill., maps ; 24 cm.",bibliography,,Blacks|||Social life and customs|||Religion,20th century,Colombia|||Pacific Coast Region (Colombia),,,,,99459540,,
9936306823406236,Construcción territorial en el Chocó,,,,,Santa Fe de Bogotá,Programa de historial local y regional del Instituto Colombiano de Antropología ICAN-PNR,1999,,,,monographic,,Spanish,text,print,"2 v. : ill., maps ; 28 cm.",bibliography|||government publication,,"Blacks|||History|||History, Local",,Colombia|||Chocó|||Chocó (Colombia),,,,,99508154,,
9936310433406236,"Rehaciendo la nación: lugar, identidad y política en América Latina","Remaking the nation: place, identity and politics in Latin America. Spanish",,,,"Quito, Ecuador",Ediciones Abya-Yala,1999,,,1a ed.,monographic,,Spanish|||English,text,print,297 p. : ill. ; 21 cm.,bibliography,,Nation-state|||Nationalism|||Racism|||Ethnocentrism|||Multiculturalism|||NacionalismoAmérica Latina.|||RacismoEcuador.,,Latin America|||Ecuador,,,,,,,
9936310523406236,"estrategia de libertad de una esclava del siglo XVIII: las identidades de amo y esclavo en un puerto colonial, La",,,,,"Quito, Ecuador",Ediciones Abya-Yala,1999,,,2. ed.,monographic,,Spanish,text,print,194 p. ; 20 cm.,Case studies|||bibliography,,"Slavery|||History|||Slaves|||Legal status, laws, etc|||Emancipation|||EsclavitudSiglo XVIII.",18th century,Ecuador|||Guayaquil,,,,,,,
9936324023406236,Xica da Silva,,Xica,,"Diegues, Carlos. (drt, aus)|||Barbosa, Jarbas, 1929- (pro)|||Santos, João Felício dos. (aus)|||Motta, Zezé. (act)|||Chagas, Walmor. (act)","New York, N.Y",New Yorker Video,[1993],,,,monographic,,Portuguese,moving image,videorecording|||videocassette,"1 videocassette (ca. 109 min.) : sd., col. ; 1/2 in.",Drama|||Feature films|||Feature films-Brazil|||Foreign language films-Portuguese|||Historical films|||History|||videorecording,"Based on the true story of Xica da Silva, a legendary black slave who lived in the second half of the 18th century in Arraial do Tijuco in the State of Minas Gerais in Brazil. A diamond rush then transformed the interior of Brasil into a new El Dorado, a place of fabulous wealth and reckless excess. In this immoderate atmosphere, the slave Xica parlays an iron determination and a unique, unnamed sexual talent into a rise to power by becoming the totally indulged mistress of the new Contractor for the Portuguese Crown's diamond mines. This makes her for thirteen years the unofficial Queen of Brasil, lording it over her former masters and draining off the royal treasury into a series of unheard-of personal extravagances. Only when her lover is recalled to Lisbon does Xica's reign come to an end.","Women slaves|||Diamond mines and mining|||Portuguese drama|||History|||Silva, Chica da approximately 1732-1796|||Silva, Chica da -1796",1700 - 1799|||18th century,Brazil|||Minas Gerais (Brazil)|||Minas Gerais,general,,,,,,
9936339603406236,Antropología panameña: pueblos y culturas,,,,,Panamá,"Editorial Universitaria, [Universidad de Panamá]",1998,,,,monographic,,Spanish,text,print,201 p. : ill. ; 22 cm.,bibliography,,Indians of Central America|||Ethnology|||Ethnic relations,,Panama,,,,,00334330,,
9936340913406236,"Este país, un canal: encuentro de culturas",,Encuentro de culturas,,,Panamá,"Proyecto Etica Cívica y Cultura Democrática|||Ministerio de la Juventud, la Niñez y la Familia|||Banco Nacional de Panamá|||Centro de Estudios y Acción Social Panameño",1999,,,,monographic,,Spanish,text,print,"209 p. : ill. (some col.), maps ; 21 x 28 cm.",bibliography|||government publication,,Minorities|||History|||Civilization|||Ethnic relations,20th century,Panama,,,,,00317781,,
9936345083406236,Subjects of crisis: race and gender as disease in Latin America,,,,,"Hanover, NH",Published by University Press of New England [for] Wesleyan University Press,c2000,,,,monographic,,English,text,print,"xii, 157 p. : ill. ; 24 cm.",bibliography,,Sex role|||Diseases and literature|||Civilization|||Philosophy|||Race relations,,Latin America,,,,,99034295,,
9936349853406236,"Drumming for the gods: the life and times of Felipe García Villamil, santero, palero, and abakuá",,,,,Philadelphia,Temple University Press,2000,,,,monographic,,English,text,print,"xx, 210 p. : ill. ; 24 cm.",bibliography|||biography,,"Drummers (Musicians)|||Santeria music|||History and criticism|||Blacks|||Religion|||García Villamil, Felipe 1931-",,Cuba,,,,,99029450,,
