,id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn
447,4187189,Raising Black and biracial children: the parenting journal of color,,Raising Black children,,,"Beverly Hills, CA",Heritage Pub.,1999-,1999,2002,,serial,Four times a year|||Quarterly,eng,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,Child rearing|||African American children|||African American parents,,,,Raising black children (OCoLC)40529083,,1529-4757,,
448,548410,"Ram's horn, The",The Ram's horn (New York),,,"Douglass, Frederick, 1818-1895 (ed.)",New York,,,1847,9999,,serial,Unknown,eng,text,microfilm,,periodical,,African American newspapers,,United States New York New York,,,,,,
449,3900913,Rapport des Conseils d'administration de la Banque africaine de développement et du Fonds africain de développement pour la période allant du 1er janvier au 31 décembre,,Rapport annuel,,,Abidjan,African Development Bank|||African Development Fund,,19uu,9999,,serial,Annual,fre,text,print,v. : ill. ; 26 cm.,Periodicals|||statistics,,African Development Bank,,,,Report by the Board of Directors of the African Development Bank Group covering the period from 1st January to 31st December African Development Bank. Board of Governors. (DLC) 82642550 (OCoLC)4155937,,,95641482,
450,552516,Renaissance too magazine,Black directory of Greater Pittsburgh|||Pittsburgh Black pages,Renaissance too,,,"Pittsburgh, Pa",Connie Portis Enterprises,c1984-,1984,9999,,serial,"Quarterly, <1992->|||Bimonthly, <1985-1990>|||Annual, 1984|||Quarterly",eng,text,print,v. : ill. ; 28 cm.,Directories|||Periodicals,,"African Americans|||Pittsburgh|||Business enterprises, Black",,,,,Greater Pittsburgh Black business directory (OCoLC)29830884 (DLC)sn 94042060,0742-9908,sn 84009265,
451,776374,"Report by the boards of directors of the African Development Bank, African Development Fund, covering the period 1 January to 31 December",,Rapport annuel 1982|||Annual report 1982-|||Rapport des conseils d'administration de la Banque africaine de développement et du Fonds africain de développement pour la période allant du 1er janvier au 31 décembre ... 1982,,,"Abidjan, Ivory Coast","ADB, ADF",1983?-,1982,9999,,serial,Annual,eng|||fre,text,print,v. : ill. ; 28 cm.,,,PeriodicalsAfrican Development Bank|||African Development Fund,,,,Report by the boards of directors of the African Development Bank Group covering the period from 1st January to 31st December (DLC) 82642550 (OCoLC)4155937,,,sn 88017216,
452,1322003,Report of the ordinary general meeting,,,,,Pretoria],South African Reserve Bank.,,1921,9999,,serial,Annual,eng,text,print,v. 22 cm.,,,PeriodicalsSouth African Reserve Bank,,,,,,,,
453,6842535,"Republican, The","Republican (Seattle, Wash.)",,,,"Seattle, Wash",H.R. Cayton,,1894,1uuu,,serial,Weekly,eng,text,electronic|||electronic resource|||remote,,African American newspapers-Washington (State)-Seattle|||Newspapers|||Republican Party newspapers-Washington (State)-Seattle|||newspaper,,African Americans,,United States Washington King Seattle,,,"Seattle Republican (Seattle, Wash.) 2157-3271 (DLC)sn 84025811 (OCoLC)10328970",2158-4702,,
454,7555632,"Republican, The","Republican (Maryville, Tenn. : Online)",,,,"Maryville, Tennessee :","W. B. Scott, Jr., & Co.",,187u,187u,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,United States Tennessee Blount Maryville,,"Maryville Republican (Maryville, Tenn. : 1867 : Online) 2331-0278 (DLC) 2013218970 (OCoLC)857816119","Maryville Republican (Maryville, Tenn. : 1876 : Online) 2331-320X (DLC) 2013218987 (OCoLC)192107390",2331-3048|||2331-3021,,
455,517242,Research in African literatures,,,,,"Austin, Tex.]","African and Afro-American Studies and Research Center, University of Texas [at Austin]",,1970,9999,,serial,"Quarterly <, 1980->|||Three times a year (spring, fall, and winter), 1977-|||Twice a year, 1970-1976|||Quarterly",eng,text,print,v. ill. 23 cm.,periodical,,African literature|||History and criticism|||Periodicals,,,,,,0034-5210,72224835,
456,4187355,Research in African literatures (Online),Research in African literatures (Online),,,,"Austin, Tex","African and Afro-American Research Institute, University of Texas at Austin",1970-,1970,9999,,serial,"Quarterly, 1980-|||Two issues a year, 1970-1976|||3 issues a year, 1977-1979|||Quarterly",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Electronic journals|||Periodicals|||periodical|||review|||text",,African literature|||History and criticism,,,,,,1527-2044|||0034-5210,,
457,3870218,Review of economic integration activities within the East African Community,,,,,"Arusha, Tanzania]",Common Market and Economic Affairs Secretariat.,,1973,9999,,serial,Annual,eng,text,print,v. ; 32 cm.,Periodicals,,Economic integrationEast African Community,,,,,,,74980080,
458,592943,Revue CELFAN =: CELFAN review,,Revue Centre d'études sur la littérature francophone de l'Afrique du Nord|||CELFAN review|||RCR Feb. 1982-,,,"Philadelphia, Pa","Centre d'études (CELFAN), Dept. of French & Italian, Temple University",c1981-1992,1981,1992,,serial,Three times a year,fre|||eng,text,print,v. : ill. ; 22 cm.,Periodicals|||periodical,,North African literature (French)|||History and criticism,,,,,CELAAN 1547-1942 (DLC) 2002235443 (OCoLC)51175224,0890-6998,00203335|||sc 83002306,
459,4767764,Richmond Afro-American and Richmond planet,"Richmond Afro-American and Richmond planet (Richmond, Va. : 1941)","Richmond planet|||Afro-American|||Richmond Afro-American|||Richmond Afro-American, the Richmond planet",,,"Richmond, Va",Afro-American Co.,1941-1996,1941,1996,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,African American newspapers-Virginia|||Newspapers|||newspaper|||text,,African Americans,,United States Virginia Richmond,,Richmond Afro-American (DLC)sn 84025922 (OCoLC)10702392,,0893-0805,,
460,7952651,Richmond Afro-American,,Afro-American,,,"Richmond, Va",Afro-American Co.,1939-1941,1939,1941,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States Virginia Richmond,,"Richmond Afro-American and Richmond planet (Richmond, Va. : 1939) (DLC)sn 84025921","Richmond Afro-American and Richmond planet (Richmond, Va. : 1941) 0893-0805 (DLC)sn 84025923",,,
461,6843025,Richmond planet,,Planet,,,"Richmond, Va. :","Planet Publishing Company,|||John Mitchell, Jr.",[1883?]-[1938?],1883,1938,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States Virginia Richmond,,,Afro-American and the Richmond Planet,2151-4011,,
462,6929740,"Rising son, The",,,,,"Kansas City, Mo",Rising Son Pub. Co.,,1896,19uu,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,United States Missouri Jackson Kansas City,,,,2165-929X,,
463,861408,Rixaka: cultural journal of the African National Congress,,,,,"Lusaka, Zambia]",The Congress,1985-,1985,9999,,serial,Unknown,eng,text,print,v. : ill. ; 29 cm.,periodical,,Civilization|||PeriodicalsAfrican National Congress.,,,,,,,88645927,
464,6843050,Rixaka: cultural journal of the African National Congress,,,,,"Lusaka, Zambia]",African National Congress,,1985,1990,,serial,"Annual, <1989->|||Annual",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,Civilization|||Politics and government|||Race relationsAfrican National Congress|||African National Congress.,,,,,,1684-811X,,
465,6600777,SA heart journal,,South Africa heart journal|||SAHJ,,,"Tygerberg, Cape Town",South African Heart Association,,2007,9999,,serial,Quarterly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Heart|||Diseases|||Cardiovascular system|||Cardiovascular Diseases|||44.85 cardiology|||Sabinet African ePublications (SA ePublications),,,,,,2071-4602,,
466,9494544,SA journal of oncology,,SAJO|||South African journal of oncology,,South African Society for Clinical and Radiation Oncologists (issuing body.)|||South African Children's Cancer Study Group (sponsoring body.)|||South African Association of Physicists in Medicine and Biology (sponsoring body.)|||Hospice Palliative Care Association of South Africa (sponsoring body.),"Durbanville, Cape Town, South Africa :","African Online Scientific Information Systems (Pty) Ltd,",[2017]-,2017,9999,,serial,Annual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||text,,Oncology|||Neoplasms|||Medical Oncology|||Translational Medical Research|||Sabinet African ePublications (SA ePublications),,,,,,2518-8704,,
467,4187570,"Sacramento observer, The",,,,,"Sacramento, Calif",Observer Publications Co.,,1962,9999,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States California Sacramento Sacramento,"""America's no. 1 Black newspaper.""",,,0036-2212,,
468,6369953,SADC barometer,,Southern African Development Community barometer,,,"Braamfontein, South Africa",South African Institute of International Affairs,,2003,2005,,serial,Quarterly,eng|||por|||fre,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,Politics and governmentSouthern African Development Community,1994-,,,,,,,
469,832767,Sage (Atlanta Ga.),"Sage (Atlanta, Ga.)",,,,"Atlanta, GA",Sage Women's Educational Press,c1984-[1995],1984,1995,,serial,Two no. a year|||Semiannual,eng,text,print,9 v. : ill. ; 28 cm.,Periodicals|||periodical|||review,,African American women,,,,,,0741-8639,89656254 //r91|||sn 83005428,
470,4491919,Sankofa (Baltimore Md.),"Sankofa (Baltimore, Md.)",,,,"Baltimore, MD","Sankofa, Inc.",2002-,2002,9999,,serial,Annual,eng,text,print,v. : ill. ; 22 cm.,Periodicals,,"Children's literature, African|||History and criticism|||Young adult literature, African",,,,,,1544-0885,2003213029,
471,9139920,Sankofa: revista de história da África e de estudos da diáspora africana,"Sankofa (São Paulo, Brazil)",Revista de história da África e de estudos da diáspora africana|||Revista sankofa de história da África e de estudos da diáspora africana,,"Universidade de São Paulo, Núcleo de Estudos de África, Colonialidade e Cultura Politica, (issuing body.)",São Paulo :,"Núcleo de Estudos de África, Colonialidade e Cultura Politica, Departamento de História da Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo,",2008-,2008,9999,,serial,Semiannual,por|||eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,African diaspora|||Africans|||Blacks|||Migrations|||Civilization|||African influences,,,,,,1983-6023,,
472,6843260,Sash,,Black sash|||Swart serp,,,Johannesburg,Black Sash,[1969]-,1969,9999,,serial,Quarterly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,Civil rights|||Politics and government|||Race relations|||Gender issues|||South Africa|||Women's rightsBlack Sash (Society),,,,Black sash (DLC)sn 93026260 (OCoLC)26477720,,0036-4843,,
473,6843262,SASO newsletter,SASO newsletter (Online),South African Students' Organisation newsletter,,,"Austerville, Natal",South African Students' Organisation,,1970,1976,,serial,Bimonthly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,ApartheidSouth African Students' Organisation|||South African Students' Organisation.,,,,,,,,
474,9247749,SBC: the bimonthly for the Afrocentric homosexual man,,,,,"Los Angeles, California :","Stanley Bennet Clay Productions,",1993-,1993,uuuu,,serial,Bimonthly,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||text,,African American gay men|||Gay men|||Homosexuality,,,,,,,,
475,6843403,"Seattle Republican, The","Seattle Republican (Seattle, Wash.)",,,,"Seattle, Wash",Republican Pub. Co.,,1uuu,1915,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,African American newspapers-Washington (State)-Seattle|||Newspapers|||Republican Party newspapers-Washington (State)-Seattle|||newspaper|||text,,African Americans,,United States Washington King Seattle,,"Republican (Seattle, Wash.) 2158-4702 (DLC)sn 87093448 (OCoLC)17291866",,2157-3271,,
476,517293,Sechaba,,,,,Dar es Salaam,African National Congress of South Africa],,1967,9999,,serial,Monthly,eng,text,print,v. ill. 29 cm.,periodical,,Nationalism|||Periodicals|||Race relationsAfrican National Congress.,,,,,,0037-0509,76644229 //r83,
477,6843406,Sechaba,,,,,Dar es Salaam],[African National Congress of South Africa],,1967,1990,,serial,Monthly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,Apartheid|||Nationalism|||Race relations|||South Africa|||national liberation movementsAfrican National Congress.,,,,,,0037-0509,,
478,6929801,Sedalia weekly conservator,,,,,"Sedalia, Mo",W.H. Huston,,1903,1909,,serial,Weekly,eng,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African Americans|||African American newspapers,,United States Missouri Pettis Sedalia,,,,2166-8264,,
479,1178251,"select index to South African literature in English, A",,,,,"Grahamstown, South Africa",National English Literary Museum,1991-,1990,9999,,serial,Annual,eng,text,print,v. ; 21 cm.,bibliography,,South African literature (English)|||Indexes|||Periodicals|||Bibliography,20th century,,,,,,sn 93042156,
480,7262538,Semi-weekly Louisianian,,Semiweekly Louisianian|||Louisianian|||New Orleans semi-weekly Louisianian,,,"New Orleans, La. :","Wm. G. Brown,",1871-1872.,1871,1872,,serial,Semiweekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States Louisiana Orleans New Orleans,,"Louisianian (New Orleans, La. : Online) 2326-6295 (DLC) 2013218551 (OCoLC)827279365",Weekly Louisianian 2378-0398 (DLC) 2013254350 (OCoLC)664618036,2326-6317|||2326-6309,,
481,3266181,Sierra Leone language review,,,,,Freetown],,,1962,1966,,serial,Annual,eng,text,print,5 v. 25 cm.,Periodicals,,African languages|||Languages,,,,,African language review (DLC) 74646562 (OCoLC)5756291,1011-8837,74646558,
482,1249762,Simms' blue book and national Negro business and professional directory,,,,,"Chicago, Ill",J. N. Simms,1923-,1923,9999,,serial,Unknown,eng,text,print,v. : ill. ; 24 cm.,periodical,,African Americans|||Directories|||African American businesspeople,,,,,,,23006597,
483,4398710,"skanner (Portland Or.), The","Skanner (Portland, Or.)","Portland skanner <Nov. 29, 1995->",,,"Portland, Or",IMM Publications,1975-,1975,2014,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,African American newspapers-Oregon|||Newspapers|||newspaper|||text,,African Americans,,United States Oregon Multnomah Portland,,,,1543-6357,,
484,4398711,"skanner, The","Skanner (Seattle, Wash.)",Seattle skanner,,,"Seattle, WA",IMM Publications,,1990,uuuu,Seattle ed.,serial,"Weekly, Oct. 1990-<Aug. 1992>|||Biweekly, <Apr.>-Sept. 1990|||Weekly",eng,text,electronic|||electronic resource|||remote|||microform|||microfilm reel,,African American newspapers-Washington (State)-Seattle|||Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States Washington King Seattle,,,,,,
485,539998,Solidarity,,,,,Cairo,Afro Asian Peoples' Solidarity Organisation],,1974,19uu,,serial,Monthly,eng,text,print,no. ill. 28 cm.,periodical,,Afro-Asian politics|||Periodicals,,,,Afro-Asian peoples (DLC) 75640482 (OCoLC)2240391,,,77643918,
486,522241,Soul force,,,,,"Atlanta, Ga",Southern Christian Leadership Conference.,,1968,1973,,serial,Monthly,eng,text,print,v. ill. 27-41 cm.,Periodicals|||periodical,,African Americans|||Civil rights|||Black power,,,,SCLC newsletter Southern Christian Leadership Conference.,,0038-1764,,
487,525213,Soulbook,,,,,Los Angeles,Soulbook.,,1968,9999,,serial,Quarterly,eng,text,print,v. 22 cm.,periodical,,Black nationalism|||Periodicals|||Black militant organizations,,,,,,,,
488,7889582,South African human rights yearbook,South African human rights yearbook (Online),,,,Cape Town|||Durban,Oxford University Press|||Centre for Socio-legal Studies,1993-³2000,1992,1998,,serial,Annual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||legal article|||text,,Civil rights|||Human rights|||Sabinet African ePublications (SA ePublications),,,,South African human rights and labour law yearbook (Online) (DLC) 2004255324 (OCoLC)49373961,,1354-3903,,
489,4188045,South African journal of animal science: Suid-Afrikaanse tydskrif vir veekunde,,Suid-Afrikaanse tydskrif vir veekunde,,,Pretoria,South African Society of Animal Production,,1971,9999,,serial,"6 no. a year, 1992-|||Frequency varies, 1971-1991|||Bimonthly",eng|||afr,text,electronic|||electronic resource]|||electronic resource|||remote|||unmediated|||volume,,Electronic journals|||Periodicals|||periodical|||text,,Livestock|||Breeding|||Animal industry|||Animal nutrition|||Sabinet African ePublications (SA ePublications),,,,Proceedings South African Society of Animal Production. (OCoLC)4163273|||Agroanimalia 0302-7104 (OCoLC)1478585 (DLC)sn 80011815,,0375-1589,,
490,9172550,"South African journal of communication disorders = (Online), The",,Suid-Afrikaanse tydskrif vir kommunikasieafwykings,,South African Speech and Hearing Association (issuing body.),"[Johannesburg] :|||Durbanville, South Africa :","[South African Speech and Hearing Association],|||AOSIS Publishing",1977-,1977,9999,,serial,Annual,eng|||afr,text,electronic resource|||remote|||computer|||online resource,1 online resource,Periodicals|||periodical|||text,,Communicative disorders|||Hearing Disorders|||Language Disorders|||Speech Disorders|||Sabinet African ePublications (SA ePublications),,,,Journal of the South African Speech and Hearing Association,,2225-4765,2017268676|||78642963,
491,8331208,"South African journal of communication disorders (Online), The",,Suid-Afrikaanse tydskrif vir kommunikasieafwykings,,South African Speech and Hearing Association (issuing body.),"[Johannesburg] :|||Durbanville, South Africa :","[South African Speech and Hearing Association],|||AOSIS Publishing",1977-,1977,9999,,serial,Annual,eng|||afr,text,electronic|||electronic resource]|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Communicative disorders|||Hearing Disorders|||Language Disorders|||Speech Disorders|||Sabinet African ePublications (SA ePublications),,,,Journal of the South African Speech and Hearing Association,,2225-4765|||0379-8046,,
492,7215781,South African journal of economic and management sciences (Online),,SAJEMS|||Suid-Afrikaanse tydskrif vir ekonomiese en bestuurswetenskappe,,,Pretoria,Faculty of Economic and Management Sciences,,1988,9999,,serial,Quarterly,eng|||afr,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Economics|||Management|||Sabinet African ePublications (SA ePublications),,,,,,2222-3436,,
493,7751569,South African journal of information management,,SA journal of information management|||SAJIM,,,"[Johannesburg, South Africa] :","Interword Communications,",1999-,1999,9999,,serial,Four issues yearly|||Quarterly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,"Knowledge management|||Information technology|||Business, Economy and Management|||Strategic Management & Business Policy|||Data Storage and Data Mining|||Database Design & Management|||General and Others|||Sabinet African ePublications (SA ePublications)",,,,,,1560-683X|||2078-1865,,
494,8244074,South African journal of occupational therapy,,Suid-Afrikaanse joernaal vir arbeidsterapie,,,Johannesburg,South African Association of Occupational Therapists,,1953,9999,,serial,"3 issues yearly, <2003->|||2 issues yearly, 1953-|||Three times a year",eng|||afr,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Occupational therapySouth African Association of Occupational Therapists|||South African Association of Occupational Therapists.,,,,,,,,
495,7924268,"South African journal of physiotherapy, The",,Suid-Afrikaanse tydskrif fisioterapie|||SA journal of physiotherapy,,South African Society of Physiotherapists (issuing body.)|||South African Society of Physiotherapy (issuing body.),Johannesburg :|||Capetown :,Journal Committee of the South African Society of Physiotherapists|||African Online Scientific Information Systems,,1954,9999,,serial,"Annual, 2015-|||Quarterly, 1954-2014|||Annual",eng|||afr,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodical|||Periodicals|||text,,Physical therapy|||Physical Therapy Modalities|||African Journals,,,,"Physiotherapy (Johannesburg, South Africa)",,2410-8219|||0379-6175,,
496,5605540,South African journal of sports medicine (1989),,Sportgeneeskunde|||Journal of the SA Sports Medicine Association|||Tydskrif van die SA Sportgeneeskunde-Vereniging|||SAJSM,,,Pretoria,South African Sports Medicine Association,,1989,9999,,serial,Four no. a year|||Quarterly,eng|||afr,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Electronic journals|||Periodicals|||periodical|||text,,Sports medicine|||Exercise|||Sports|||Athletic Injuries|||Sabinet African ePublications (SA ePublications),,,,"Sports medicine (Randburg, South Africa) 0259-4870 (DLC)sn 89036254 (OCoLC)19584542",,1015-5163,,
497,525006,South African national bibliography =: Suid-Afrikaanse Nasionale Bibliografie,,"Suid-Afrikaanse nasionale bibliografie|||SANB, Suid-Afrikaanse nasionale bibliografie",,,Pretoria,State Library,1959-,1959,9999,,serial,Annual,eng|||afr,text,print,v. ; 26 cm.,bibliography,Includes Publications received in terms of Copyright act no. 9 of 1916.,South African literature|||Bibliography|||Periodicals|||Afrikaans literature|||Imprints,,,,,,0036-0864,72626530,
498,540609,South Carolina leader,,,,,"Charleston, S.C",,,1865,1867,,serial,Unknown,eng,text,microfilm,,newspaper,,African American newspapers,,United States South Carolina Charleston,,,,,,
499,9273525,Southern African journal for folklore studies,,Scallan Society journal for folklore studies|||SA ePublications,,Scallan Society for Folklore Studies (issuing body.),Pretoria :,"Scallan Society for Folklore Studies,",1990-,1990,9999,,serial,2 issues a year|||Semiannual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Folklore|||Research|||Sabinet African ePublications (SA ePublications),,,,,,,,
500,7969138,Southern African journal of anaesthesia and analgesia,,SAJAA,,,"Parklands, Johannesburg :","Glenbarr Publications,",1995-,1995,9999,,serial,Bimonthly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Anesthesia|||Analgesia|||Sabinet African ePublications (SA ePublications),,,,South African journal of anaesthesiology and analgesia,,2220-1173|||2220-1181,,
501,1194864,Southern African review of books,,SARB,,,London,R. Vicat Ltd.,1987-1996,1987,1996,,serial,"Bimonthly, Oct./Nov. 1988-Nov./Dec. 1996|||Quarterly, July 1987-summer 1988|||Bimonthly",eng,text,print,8 v. : ill. ; 45 x 32 cm.,Book reviews|||Periodicals|||periodical|||review,,South African literature (English)|||History and criticism,20th century,,,,Southern African review of books (Online) (DLC)sn 99031412 (OCoLC)40987153,0952-8040,91643661|||sn 89012056,
502,5549964,"Southern dial and African monitor, The",,Southern dial,,,"Wetumpka, Ala",[s.n.],1857-,1857,1uuu,,serial,Monthly,eng,text,electronic|||electronic resource|||remote,v. ; 40 cm.,periodical,,Slavery|||Controversial literature|||Periodicals|||Justification|||Afro-Americans,,,,,,,sn 85044540,
503,9461054,Southwestern advocate,"Southwestern advocate (New Orleans, La.)",,,,"New Orleans, La",Southwestern Methodist Pub. Co.,1873-1876,1873,1876,,serial,"Biweekly, Dec. 18, 1873-Dec. 21, 1876|||Semimonthly, July 3, 1873-Dec. 4, 1873|||Biweekly",eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (4 v.) : ill.,Periodicals|||periodical|||text,,African American Methodists|||Methodist Church,,United States Louisiana New Orleans,,New Orleans advocate and journal of education (OCoLC)17671742,Southwestern Christian advocate (DLC)sn 83026416 (OCoLC)10123905,,,
504,6308660,Southwestern Christian Advocate,,Southwestern Advocate,,,"New Orleans, LA",,1873-1899,1873,1899,,serial,Weekly,eng,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,Methodist Church|||African American Methodists,,United States Louisiana Orleans New Orleans,,"Southwestern advocate (New Orleans, La.)",Christian advocate (Southwestern ed.),,,
505,4407943,Sowetan,,,,,Johannesburg [South Africa],Allied Pub.,,1980,9999,,serial,"Daily (Monday-Friday), <2012->|||Daily (Monday-Saturday), <1981->|||Daily",eng,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,South African newspapers,,South Africa Johannesburg,,"Post (Johannesburg, South Africa : Transvaal ed.)",,,,
506,4256571,Speakin' out news,,Speaking out news,,,"Decatur, Ala","Minority Network, Inc.",,1980,9999,,serial,Weekly,eng,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African Americans|||African American newspapers,,United States Alabama Morgan Decatur|||United States Alabama Madison Huntsville,,Speakin' out weekly news (DLC)sn 88050097,,,,
507,7176488,Spectrum: a journal on black men,"Spectrum (Bloomington, IN)",Journal on black men,,,"Bloomington, IN :","Indiana University Press,",[2012]-,2012,9999,,serial,Seminannual|||Semiannual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,African American men,,,,,,2162-3252|||2162-3244,,
508,955837,Staffrider,"Ten years of Staffrider, 1978-1988",Ten years of Staffrider 1978-1988,,,"Braamfontein, South Africa",Ravan Press,1978-,1978,9999,,serial,"Quarterly, <1988->|||Irregular, 1978-|||Quarterly",eng,text,print,v. : ill. ; 21-30 cm.,periodical,,South African literature (English)|||Periodicals,,,,,,0258-7211,sf 90092921|||sn 83011499,
509,7839108,Staffrider,,"Ten years of Staffrider, 1978-1988",,,"Braamfontein, South Africa",Ravan Press,1978-1996,1978,1996,,serial,"Quarterly, <1988-1996>|||Irregular, 1978-|||Quarterly",eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,South African literature (English),,,,,,0258-7211,,
510,548422,"State journal, The",The State journal (Harrisburg),,,,"Harrisburg, Pa",,,1883,1885,,serial,Unknown,eng,text,microfilm,ill.,periodical,,African American newspapers,,United States Pennsylvania Harrisburg,,Home journal,,,,
511,9027246,"statesman, The","Statesman (Denver, Colo.)",,,,"Denver, Colorado :","C. A. Franklin,",-1906,1889,1906,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,United States Colorado Denver Denver,,,Franklin's paper the statesman 2577-2341 (DLC) 2018218634 (OCoLC)1028637647,2577-2325|||2577-2317,,
512,6570542,Steppin': progress report and information update of the PNP Women's Movement,,,,,"Kingston, Jamaica?]",PNP Women's Movement,1980-,1980,uuuu,,serial,Frequency not known,eng,text,electronic|||electronic resource|||remote,1 online resource (v. : ill. ; 44 cm.),Periodicals|||periodical,,Socialism|||Women and socialism,,,,,,,,
513,528676,Studies in African linguistics,,,,,Los Angeles],"Dept. of Linguistics and the African Studies Center, University of California, Los Angeles.",,1970,9999,,serial,4 no. a year|||Three times a year,eng,text,print,v. ill. 28 cm.,periodical,,African languages|||Periodicals,,,,,,0039-3533,72224217 //r85,
514,7078855,Studies in African linguistics (Online),,SAL,,,"Los Angeles, CA","Department of Linguistics and the African Studies Center, University of California",³1970-,1970,9999,,serial,"Semiannual, 1996-|||Four no. a year, 1970-1995|||Semiannual",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,African languages|||Afrikaanse talen|||Taalwetenschap|||Area Studies - Africa,,,,,,2154-428X|||0039-3533,,
515,551487,Studies in Black American literature,,,,,"Greenwood, Fla",Penkevill Pub. Co.,1984-,1984,9999,,serial,Annual,eng,text,print,v. ; 23 cm.,Periodicals,,American literature|||African American authors|||History and criticism,20th century,,,,,0738-0755,sn 83009501,
516,522814,Studies in black literature,,,,,"Fredericksburg, Va","Department of English, Mary Washington College]",,1970,1977,,serial,Three times a year,eng,text,print,8 v. 28 cm.,Periodicals|||periodical,,American literature|||African American authors|||History and criticism|||African literature,,,,,,0039-3576,75291287,
517,8086715,Sudanic Africa,Sudanic Africa (Online),,,,"Bergen, Norway","Centre for Middle Eastern and Islamic Studies, University of Bergen",1990-2005,1990,2005,,serial,Annual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||History|||Periodicals|||Sources|||text,,Scholarly periodicals|||History|||African studiesPeriodicals.University of Bergen. Centre for Middle Eastern Studies,,,,,Islamic Africa 2154-0993 (DLC) 2010201897 (OCoLC)560668942,0803-0685,,
