id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
540634,Portland new age,,,,,"Portland, Ore",,,1896,1907,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Oregon, Portland",,,,,,,
8829418,Portland new age,,New age,,,"Portland, Or. :",A.D. Griffin,,1905,1907,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Newspapers|||Periodicals|||newspaper|||text,,African Americans|||African American newspapers,,"Portland (Or.)|||United States, Oregon, Multnomah, Portland|||Oregon|||Portland",,"New age (Portland, Or.) (DLC) 2014254029 (OCoLC)876200473",,,,,http://pitt.idm.oclc.org/login?url=http://infotrac.galegroup.com/itweb/upitt_main?db=NCCO|||http://oregonnews.uoregon.edu//lccn/sn83025137/
6841980,Préhistoire anthropologie méditerranéennes,,,,,Aix-en-Provence,"Laboratoire d'anthropologie et de préhistoire des pays de la Méditerranée occidentale, Université de Provence - URA 164 du CNRS",1992-,1992,2008,,serial,Unknown,French,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||Périodiques|||periodical|||text,,"Anthropology, Prehistoric|||Prehistoric peoples|||Anthropologie préhistorique|||Préhistoire|||Antiquities|||Mediterranean|||Northern Africa|||anthropology|||archaeology|||African languages|||prehistory",,"Antiquités|||Mediterranean Region; Mediterranean Sea|||Méditerranée, Région de la|||Mediterranean Region",,"Travaux du laboratoire d'anthropologie, de préhistoire et d'ethnologie des pays de la Méditerranée occidentale (DLC) 85648886 (OCoLC)11565649",Préhistoires méditerranéennes (DLC) 2011213605 (OCoLC)746325139,1167-492X,,,https://journals.openedition.org/pm
429986,Présence africaine,"Présence africaine (Paris, France : 1967)",,,,Paris,[s.n.],1967-,1967,9999,,serial,Quarterly,French|||English,text,print,v. : ill. ; 22 cm.,periodical,,Blacks|||Periodicals|||Black race|||Civilization,,"Africa, Sub-Saharan|||Africa",,Présence africaine (OCoLC)1639236 (DLC) 51031032|||Présence africaine. English (OCoLC)4695548 (DLC) 85651148,,0032-7638,85651149,,
5101727,"Pretoria news, The",,Pretoria news weekend,,,Pretoria [South Africa],Pretoria News & Print. Works,,1898,9999,,serial,"Daily (except Sunday), <1935->|||Semiweekly, <1898-1935>|||Daily",English,text,electronic|||electronic resource|||remote,,newspaper,,South African newspapers,,"South Africa, Pretoria",,,,,,,http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/5DZE/STND?sid=kbart?&u=upitt_main|||http://pitt.idm.oclc.org/login?url=https://advance.lexis.com/api/search?source=MTA2OTkxMg&context=1516831|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/5DZE/BIG?sid=kbart?&u=upitt_main
6241369,Pride,"Pride (London, England)",,,,London],[Champion Media Services],,1991,9999,,serial,"Monthly, <Nov. 2000->|||Quarterly, 1991-|||Quarterly",English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,"Women, Black|||Blacks",,Great Britain,,,,,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/26240
540635,"Progress, The",,,,,"Omaha, Neb",,,1889,1904,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Nebraska, Omaha",,,,,,,
5423683,Proquest historical newspapers Pittsburgh courier,,Historical Pittsburgh courier|||News -- the historical Pittsburgh courier|||Pittsburgh courier historical|||Courier (1950-1954 : City ed.)|||New Pittsburgh courier (1969-1981 : City ed.)|||New Pittsburgh courier (1981-2002)|||Pittsburgh courier (1911-1950 : City ed.)|||Pittsburgh courier (1955-1965 : City ed.),,,"Ann Arbor, Mich.]",ProQuest Information and Learning Co.,,1911,2002,,serial,Completely irregular,English,text,electronic|||electronic resource|||remote,,African American newspapers|||Newspapers|||newspaper,"This database provides full page and article images with searchable full text from the Courier (1950-1954 : City ed.), New Pittsburgh courier (1969-1981 : City ed.), New Pittsburgh courier (1981-2002), Pittsburgh courier (1911-1950 : City ed.), and Pittsburgh courier (1955-1965 : City ed.). The collection includes digital reproductions of every page from every issue in PDF format.",African Americans,,"United States, Pennsylvania, Allegheny, Pittsburgh|||Pittsburgh|||Pittsburgh (Pa.)|||Allegheny County (Pa.)|||Pennsylvania",,,,,,,http://pitt.idm.oclc.org/login?url=http://proquest.umi.com/login?COPT=REJTPTU4ZGImSU5UPTAmVkVSPTI=&clientId=17454
7891681,ProQuest historical newspapers,Los Angeles sentinel,Historical Los Angeles sentinel|||News -- the historical Los Angeles sentinel|||Los Angeles sentinel historical|||Los Angeles sentinel (1934-2005),,,"Ann Arbor, Mich.]",ProQuest Information and Learning Co.,,1934,2005,,serial,Completely irregular,English,text,electronic resource|||remote|||computer|||online resource,,African American newspapers|||Electronic newspapers|||Newspapers|||newspaper|||text,This database provides full page and article images with searchable full text from the Los Angeles sentinel (1934-2005). The collection includes digital reproductions of every page from every issue in PDF format.,African Americans,,"California|||Los Angeles County (Calif.)|||Los Angeles|||Los Angeles (Calif.)|||United States, California, Los Angeles, Los Angeles",,,,,,,http://pitt.idm.oclc.org/login?url=http://search.proquest.com/hnplasentinel?accountid=14709
7891692,Proquest historical newspapers,,Historical New York Amsterdam news|||News -- the historical New York Amsterdam news|||New York Amsterdam news historical|||New York Amsterdam news 1922-1993|||New York Amsterdam news (1922-1938)|||New York Amsterdam news (1938-1941 : City ed.)|||New York Amsterdam news (1943-1961 : City ed.)|||New York Amsterdam news (1962-1993)|||New York Amsterdam star-news (1941-1943)|||New York star & Amsterdam news (1941),,,"Ann Arbor, Mich.]",ProQuest LLC,,1922,1993,,serial,Completely irregular,English,text,electronic resource|||remote|||computer|||online resource,,African American newspapers|||Electronic newspapers|||Newspapers|||newspaper|||text,"This database provides full page and article images with searchable full text from the New York Amsterdam news (1922-1938), New York Amsterdam news (1938-1941 : City ed.), New York Amsterdam news (1943-1961 : City ed.), New York Amsterdam news (1962-1993), New York Amsterdam star-news (1941-1943), and the New York star & Amsterdam news (1941-1941). The collection includes digital reproductions of every page from every issue in PDF format.",African Americans,,"New York (N.Y.)|||Kings County (N.Y.)|||New York (State)|||United States, New York, New York, New York|||New York County (N.Y.)|||New York|||Brooklyn (New York, N.Y.)|||New Jersey",,,,,,,http://pitt.idm.oclc.org/login?url=http://search.proquest.com/hnpnewamsterdamnews?accountid=14709
4109660,Publication of the Afro-Latin/American Research Association: PALARA,,PALARA,,,"Columbia, MO|||University Park, PA]","Afro-Romance Institute, University of Missouri|||Dept. of African and African American Studies of Pennsylvania State University",[1997-,1997,9999,,serial,Annual,Spanish|||English,text,print,v. ; 27 cm.,Periodicals,,African Americans|||Africans|||African diaspora|||Civilization|||African American influences|||African influences,,United States|||Latin America,,,,1093-5398,98660937|||sn 97000436,,
7141085,Quarterly black review of books,,QBR,,,"New York, NY",Max Rodriguez,,1993,1995,,serial,Quarterly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Bibliography|||Book reviews|||Periodicals|||periodical|||text,,American literature|||African American authors,,United States,,,Black book review 1087-7088 (DLC)sn 96003248 (OCoLC)33189396,1082-2070,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/26020
530591,Quarterly bulletin of the South African Library =: Kwartaalblad van die Suid-Afrikaanse Biblioteek,,Kwartaalblad van die Suid-Afrikaanse Biblioteek,,,Cape Town,The Library,[1946-,1946,1999,,serial,Quarterly,Afrikaans|||English,text,print,v. : ill. ; 24 cm.,Periodicals|||periodical,,Libraries|||South African Library,,South Africa,,,Quarterly bulletin of the National Library of South Africa (DLC) 00222903 (OCoLC)43272575,0038-2418,50021233,,
4280003,Quarterly bulletin of the South African Library: Kwartaalblad van die Suid-Afrikaanse Biblioteek,Quarterly bulletin of the South African Library (Online),Kwartaalblad van die Suid-Afrikaanse Biblioteek,,,Cape Town,South African Library,1946-1999,1946,1999,,serial,Quarterly,Afrikaans|||English,text,electronic|||electronic resource]|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||Périodique électronique (Descripteur de forme)|||Ressource Internet (Descripteur de forme)|||Zeitschrift|||periodical|||text,,Libraries|||Geesteswetenschappen|||Bibliotheekwetenschap|||Bibliotheekwezen|||Bibliothèque|||Bibliothek|||South African Library,,Afrique du Sud|||South Africa|||Südafrika <Staat>,,,Africana nova|||Quarterly bulletin of the National Library of South Africa (DLC) 2016236679 (OCoLC)615874018,0038-2418,,,http://pitt.idm.oclc.org/login?url=https://search.ebscohost.com/direct.asp?db=aph&jid=QBS&scope=site
5312658,Quarterly bulletin,,Kwartaalblad|||Supplement to quarterly bulletin|||Bylaag tot kwartaalblad|||Supplement to the South African Reserve Bank quarterly bulletin|||Bylaag tot die Suid-Afrikaanse Reserwebank kwartaalblad,,,Pretoria],South African Reserve Bank.,,1966,9999,,serial,Quarterly,Afrikaans|||English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||statistics|||text,,Banks and banking|||Economic history|||BANKING|||CENTRAL BANKS|||SOUTH AFRICA|||STATISTICAL DATA|||Economic conditions|||South African Reserve Bank,,South Africa,,Quarterly bulletin of statistics South African Reserve Bank. (DLC) 56015888 (OCoLC)4453673,,0038-2620,,,https://www.resbank.co.za/Publications/QuarterlyBulletins/Pages/QuarterlyBulletins-Home.aspx
8829516,Quilt,"Quilt (Berkeley, Calif. : Online)",Ishmael Reed & Al Young's quilt,,,"[Berkeley, CA] :","Ishmael Reed & Al Young,",1981-,1981,1986,,serial,Annual,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,American literature|||African American authors,1900-1999|||20th century,United States,,,,2470-3885|||0277-593X,,,http://pitt.idm.oclc.org/login?url=http://voices.revealdigital.com/cgi-bin/independentvoices?a=cl&cl=CL1&ai=1&sp=HGAFCJE
540636,"Race standard, The",,,,,"Baltimore, Md",,,1894,1898,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Maryland, Baltimore",,,,,,,
9458824,Radical abolitionist,,,,"Goodell, William, 1792-1878 (editor)|||Tobitt's Combination-Type (printer)|||Radical Political Abolitionists, Central Abolition Committee, (publisher)|||American Abolition Society (publisher)",New-York [N.Y.],"Central Abolition Committee|||Radical Political Abolitionists, Central Abolition Committee,|||American Abolition Society",1855-1858,1855,1858,,serial,Monthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (v.,Periodicals|||periodical|||text,,Antislavery movements|||African Americans|||Abolitionists|||Radical Political Abolitionists. Central Abolition Committee|||American Abolition Society,,"New York|||United States|||New York (State)|||United States, New York, New York",,American jubilee (OCoLC)17859861,,,,,http://pitt.idm.oclc.org/login?url=http://search.ebscohost.com/direct.asp?db=h9k&jid=%2258VC%22&scope=site
4187189,Raising Black and biracial children: the parenting journal of color,,Raising Black children,,,"Beverly Hills, CA",Heritage Pub.,1999-,1999,2002,,serial,Four times a year|||Quarterly,English,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,Child rearing|||African American children|||African American parents,,United States,,Raising black children (OCoLC)40529083,,1529-4757,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/25580
548410,"Ram's horn, The",The Ram's horn (New York),,,"Douglass, Frederick, 1818-1895 (ed)",New York,,,1847,9999,,serial,Unknown,English,text,microfilm,,periodical,,African American newspapers,,"United States, New York, New York",,,,,,,
3900913,Rapport des Conseils d'administration de la Banque africaine de développement et du Fonds africain de développement pour la période allant du 1er janvier au 31 décembre,,Rapport annuel,,,Abidjan,African Development Bank|||African Development Fund,,19uu,9999,,serial,Annual,French,text,print,v. : ill. ; 26 cm.,Periodicals|||statistics,,African Development Bank,,Africa,,Report by the Board of Directors of the African Development Bank Group covering the period from 1st January to 31st December African Development Bank. Board of Governors. (DLC) 82642550 (OCoLC)4155937,,,95641482,,
552516,Renaissance too magazine,Black directory of Greater Pittsburgh|||Pittsburgh Black pages,Renaissance too,,,"Pittsburgh, Pa",Connie Portis Enterprises,c1984-,1984,9999,,serial,"Quarterly, <1992->|||Bimonthly, <1985-1990>|||Annual, 1984|||Quarterly",English,text,print,v. : ill. ; 28 cm.,Directories|||Periodicals,,"African Americans|||Pittsburgh|||Business enterprises, Black",,Pennsylvania,,,Greater Pittsburgh Black business directory (OCoLC)29830884 (DLC)sn 94042060,0742-9908,sn 84009265,,
776374,"Report by the boards of directors of the African Development Bank, African Development Fund, covering the period 1 January to 31 December",,Rapport annuel 1982|||Annual report 1982-|||Rapport des conseils d'administration de la Banque africaine de développement et du Fonds africain de développement pour la période allant du 1er janvier au 31 décembre ... 1982,,,"Abidjan, Ivory Coast","ADB, ADF",1983?-,1982,9999,,serial,Annual,French|||English,text,print,v. : ill. ; 28 cm.,,,Periodicals|||African Development Bank|||African Development Fund,,Africa,,Report by the boards of directors of the African Development Bank Group covering the period from 1st January to 31st December (DLC) 82642550 (OCoLC)4155937,,,sn 88017216,,
1322003,Report of the ordinary general meeting,,,,,Pretoria],South African Reserve Bank.,,1921,9999,,serial,Annual,English,text,print,v. 22 cm.,,,Periodicals|||South African Reserve Bank,,,,,,,,,
6842535,"Republican, The","Republican (Seattle, Wash.)",,,,"Seattle, Wash",H.R. Cayton,,1894,1uuu,,serial,Weekly,English,text,electronic|||electronic resource|||remote,,African American newspapers-Washington (State)-Seattle|||Newspapers|||Republican Party newspapers-Washington (State)-Seattle|||newspaper,,African Americans,,"Washington (State)|||United States, Washington, King, Seattle|||Seattle|||Seattle (Wash.)",,,"Seattle Republican (Seattle, Wash.) 2157-3271 (DLC)sn 84025811 (OCoLC)10328970",2158-4702,,,http://chroniclingamerica.loc.gov/lccn/sn87093448/issues/
7555632,"Republican, The","Republican (Maryville, Tenn. : Online)",,,,"Maryville, Tennessee :","W. B. Scott, Jr., & Co.",,187u,187u,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,"Maryville (Tenn.)|||Maryville|||Blount County (Tenn.)|||Tennessee|||United States, Tennessee, Blount, Maryville|||Blount County",,"Maryville Republican (Maryville, Tenn. : 1867 : Online) 2331-0278 (DLC) 2013218970 (OCoLC)857816119","Maryville Republican (Maryville, Tenn. : 1876 : Online) 2331-320X (DLC) 2013218987 (OCoLC)192107390",2331-3048|||2331-3021,,,http://chroniclingamerica.loc.gov/lccn/sn85042543/issues/
517242,Research in African literatures,,,,,"Austin, Tex.]","African and Afro-American Studies and Research Center, University of Texas [at Austin]",,1970,9999,,serial,"Quarterly <, 1980->|||Three times a year (spring, fall, and winter), 1977-|||Twice a year, 1970-1976|||Quarterly",English,text,print,v. ill. 23 cm.,periodical,,African literature|||History and criticism|||Periodicals,,Africa,,,,0034-5210,72224835,,http://pitt.idm.oclc.org/login?url=http://muse.jhu.edu/journals/ral
4187355,Research in African literatures,Research in African literatures (Online),,,,"Austin, Tex","African and Afro-American Research Institute, University of Texas at Austin",1970-,1970,9999,,serial,"Quarterly, 1980-|||Two issues a year, 1970-1976|||3 issues a year, 1977-1979|||Quarterly",English,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Electronic journals|||Periodicals|||periodical|||review|||text",,African literature|||History and criticism,,Africa,,,,1527-2044|||0034-5210,,,http://pitt.idm.oclc.org/login?url=http://www.jstor.org/journal/reseafrilite|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/2023/AONE?sid=kbart?&u=upitt_main|||http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&res_id=info:sid/gale:LitRC&ctx_enc=info:ofi:enc:UTF-8&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.issn=0034-5210&req_dat=info:sid/gale:ugnid:upitt_main|||http://pitt.idm.oclc.org/login?url=https://search.ebscohost.com/direct.asp?db=aph&jid=RAL&scope=site|||http://pitt.idm.oclc.org/login?url=http://gateway.proquest.com/openurl?ctx_ver=Z39.88-2003&xri:pqil:res_ver=0.2&res_id=xri:lion-us&rft_id=xri:lion:contents:abl_toc/ResearchinAfricanLiteraturesBlo/issues.htm|||http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/48187|||http://pitt.idm.oclc.org/login?url=https://muse.jhu.edu/journal/169
3870218,Review of economic integration activities within the East African Community,,,,,"Arusha, Tanzania]",Common Market and Economic Affairs Secretariat.,,1973,9999,,serial,Annual,English,text,print,v. ; 32 cm.,Periodicals,,Economic integration|||East African Community,,"Africa, East|||Africa, Eastern",,,,,74980080,,
592943,Revue CELFAN =: CELFAN review,,Revue Centre d'études sur la littérature francophone de l'Afrique du Nord|||CELFAN review|||RCR Feb. 1982-,,,"Philadelphia, Pa","Centre d'études (CELFAN), Dept. of French & Italian, Temple University",c1981-1992,1981,1992,,serial,Three times a year,French|||English,text,print,v. : ill. ; 22 cm.,Periodicals|||periodical,,North African literature (French)|||History and criticism,,,,,CELAAN 1547-1942 (DLC) 2002235443 (OCoLC)51175224,0890-6998,00203335|||sc 83002306,,
4767764,Richmond Afro-American and Richmond planet,"Richmond Afro-American and Richmond planet (Richmond, Va. : 1941)","Richmond planet|||Afro-American|||Richmond Afro-American|||Richmond Afro-American, the Richmond planet",,,"Richmond, Va",Afro-American Co.,1941-1996,1941,1996,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,African American newspapers-Virginia|||Newspapers|||newspaper|||text,,African Americans,,"Virginia|||United States, Virginia, Richmond|||Richmond (Va.)|||Richmond",,Richmond Afro-American (DLC)sn 84025922 (OCoLC)10702392,,0893-0805,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/43317
7952651,Richmond Afro-American,,Afro-American,,,"Richmond, Va",Afro-American Co.,1939-1941,1939,1941,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"Virginia|||United States, Virginia, Richmond|||Richmond (Va.)|||Richmond",,"Richmond Afro-American and Richmond planet (Richmond, Va. : 1939) (DLC)sn 84025921","Richmond Afro-American and Richmond planet (Richmond, Va. : 1941) 0893-0805 (DLC)sn 84025923",,,,http://news.google.com/newspapers?nid=r5WMYYrv30cC
6843025,Richmond planet,,Planet,,,"Richmond, Va. :","Planet Publishing Company,|||John Mitchell, Jr.",[1883?]-[1938?],1883,1938,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"Virginia|||United States, Virginia, Richmond|||Richmond (Va.)|||Richmond",,,Afro-American and the Richmond Planet,2151-4011,,,http://chroniclingamerica.loc.gov/lccn/sn84025841/issues/
6929740,"Rising son, The",,,,,"Kansas City, Mo",Rising Son Pub. Co.,,1896,19uu,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,"Jackson County (Mo.)|||Kansas City|||Jackson County|||Kansas City (Mo.)|||United States, Missouri, Jackson, Kansas City|||Missouri",,,,2165-929X,,,http://chroniclingamerica.loc.gov/lccn/sn83025494/issues/
861408,Rixaka: cultural journal of the African National Congress,,,,,"Lusaka, Zambia]",The Congress,1985-,1985,9999,,serial,Unknown,English,text,print,v. : ill. ; 29 cm.,periodical,,Civilization|||Periodicals|||African National Congress.,,South Africa,,,,,88645927,,
6843050,Rixaka: cultural journal of the African National Congress,,,,,"Lusaka, Zambia]",African National Congress,,1985,1990,,serial,"Annual, <1989->|||Annual",English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,Civilization|||Politics and government|||Race relations|||African National Congress,,South Africa,,,,1684-811X,,,http://www.disa.ukzn.ac.za/ri1684811x000000
6600777,SA heart journal,,South Africa heart journal|||SAHJ,,,"Tygerberg, Cape Town",South African Heart Association,,2007,9999,,serial,Quarterly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Heart|||Diseases|||Cardiovascular system|||Cardiovascular Diseases|||44.85 cardiology|||Sabinet African ePublications (SA ePublications),,,,,,2071-4602,,,http://www.journals.ac.za/index.php/SAHJ|||http://journal.saheart.org/index.php?journal=SAHJ|||http://www.saheart.org/journal/|||http://journals.co.za/content/journal/saheart|||http://www.saheart.org/journal
9494544,SA journal of oncology,,SAJO|||South African journal of oncology,,South African Society for Clinical and Radiation Oncologists (issuing body)|||South African Children's Cancer Study Group (sponsoring body)|||South African Association of Physicists in Medicine and Biology (sponsoring body)|||Hospice Palliative Care Association of South Africa (sponsoring body),"Durbanville, Cape Town, South Africa :","African Online Scientific Information Systems (Pty) Ltd,",[2017]-,2017,9999,,serial,Annual,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||text,,Oncology|||Neoplasms|||Medical Oncology|||Translational Medical Research|||Sabinet African ePublications (SA ePublications),,Africa|||South Africa,,,,2518-8704,,,https://sajo.org.za
4187570,"Sacramento observer, The",,,,,"Sacramento, Calif",Observer Publications Co.,,1962,9999,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"United States, California, Sacramento, Sacramento|||Sacramento|||Sacramento (Calif.)|||California","""America's no. 1 Black newspaper.""",,,0036-2212,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/45331
6369953,SADC barometer,,Southern African Development Community barometer,,,"Braamfontein, South Africa",South African Institute of International Affairs,,2003,2005,,serial,Quarterly,French|||English|||Portuguese,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,Politics and government|||Southern African Development Community,1994-,"Africa, Southern",,,,,,,http://www.saiia.org.za/historical-newsletters/372-sadc-barometer
832767,Sage,"Sage (Atlanta, Ga.)",,,,"Atlanta, GA",Sage Women's Educational Press,c1984-[1995],1984,1995,,serial,Two no. a year|||Semiannual,English,text,print,9 v. : ill. ; 28 cm.,Periodicals|||periodical|||review,,African American women,,United States,,,,0741-8639,89656254 //r91|||sn 83005428,,
4491919,Sankofa: a journal of African children's and young adult literature,"Sankofa (Baltimore, Md.)",,,,"Baltimore, MD","Sankofa, Inc.",2002-,2002,9999,,serial,Annual,English,text,print,v. : ill. ; 22 cm.,Periodicals,,"Children's literature, African|||History and criticism|||Young adult literature, African",,Africa,,,,1544-0885,2003213029,,
9139920,Sankofa: revista de história da África e de estudos da diáspora africana,"Sankofa (São Paulo, Brazil)",Revista de história da África e de estudos da diáspora africana|||Revista sankofa de história da África e de estudos da diáspora africana,,"Universidade de São Paulo, Núcleo de Estudos de África, Colonialidade e Cultura Politica, (issuing body)",São Paulo :,"Núcleo de Estudos de África, Colonialidade e Cultura Politica, Departamento de História da Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo,",2008-,2008,9999,,serial,Semiannual,English|||Portuguese,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,African diaspora|||Africans|||Blacks|||Migrations|||Civilization|||African influences,,Africa|||Brazil,,,,1983-6023,,,https://sites.google.com/site/revistasankofa/
6843260,Sash,,Black sash|||Swart serp,,,Johannesburg,Black Sash,[1969]-,1969,9999,,serial,Quarterly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,Civil rights|||Politics and government|||Race relations|||Gender issues|||South Africa|||Women's rights|||Black Sash (Society),,South Africa,,Black sash (DLC)sn 93026260 (OCoLC)26477720,,0036-4843,,,http://www.disa.ukzn.ac.za/bs
6843262,SASO newsletter,SASO newsletter (Online),South African Students' Organisation newsletter,,,"Austerville, Natal",South African Students' Organisation,,1970,1976,,serial,Bimonthly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,Apartheid|||South African Students' Organisation,,South Africa,,,,,,,http://www.disa.ukzn.ac.za/sa
9247749,SBC: the bimonthly for the Afrocentric homosexual man,,,,,"Los Angeles, California :","Stanley Bennet Clay Productions,",1993-,1993,uuuu,,serial,Bimonthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||text,,African American gay men|||Gay men|||Homosexuality,,California|||Los Angeles,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=9CUL&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
6843403,"Seattle Republican, The","Seattle Republican (Seattle, Wash.)",,,,"Seattle, Wash",Republican Pub. Co.,,1uuu,1915,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,African American newspapers-Washington (State)-Seattle|||Newspapers|||Republican Party newspapers-Washington (State)-Seattle|||newspaper|||text,,African Americans,,"Seattle (Wash.)|||King County|||United States, Washington, King, Seattle|||King County (Wash.)|||Washington (State)|||Seattle",,"Republican (Seattle, Wash.) 2158-4702 (DLC)sn 87093448 (OCoLC)17291866",,2157-3271,,,http://chroniclingamerica.loc.gov/lccn/sn84025811/issues/
517293,Sechaba,,,,,Dar es Salaam,African National Congress of South Africa],,1967,9999,,serial,Monthly,English,text,print,v. ill. 29 cm.,periodical,,Nationalism|||Periodicals|||Race relations|||African National Congress.,,"e-sa---|||South Africa|||Africa, Southern",,,,0037-0509,76644229 //r83,,
6843406,Sechaba,,,,,Dar es Salaam],[African National Congress of South Africa],,1967,1990,,serial,Monthly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,Apartheid|||Nationalism|||Race relations|||South Africa|||national liberation movements|||African National Congress.,,"South Africa|||Africa, Southern",,,,0037-0509,,,http://www.disa.ukzn.ac.za/se
6929801,Sedalia weekly conservator,,,,,"Sedalia, Mo",W.H. Huston,,1903,1909,,serial,Weekly,English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African Americans|||African American newspapers,,"Sedalia|||United States, Missouri, Pettis, Sedalia|||Pettis County (Mo.)|||Missouri|||Sedalia (Mo.)|||Pettis County",,,,2166-8264,,,http://chroniclingamerica.loc.gov/lccn/sn89067598/issues/
1178251,"select index to South African literature in English, A",,,,,"Grahamstown, South Africa",National English Literary Museum,1991-,1990,9999,,serial,Annual,English,text,print,v. ; 21 cm.,bibliography,,South African literature (English)|||Indexes|||Periodicals|||Bibliography,20th century,South Africa,,,,,sn 93042156,,
7262538,Semi-weekly Louisianian,,Semiweekly Louisianian|||Louisianian|||New Orleans semi-weekly Louisianian,,,"New Orleans, La. :","Wm. G. Brown,",1871-1872.,1871,1872,,serial,Semiweekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"New Orleans (La.)|||United States, Louisiana, Orleans, New Orleans|||New Orleans|||Louisiana",,"Louisianian (New Orleans, La. : Online) 2326-6295 (DLC) 2013218551 (OCoLC)827279365",Weekly Louisianian 2378-0398 (DLC) 2013254350 (OCoLC)664618036,2326-6317|||2326-6309,,,http://chroniclingamerica.loc.gov/lccn/sn83016631/issues/
3266181,Sierra Leone language review,,,,,Freetown],,,1962,1966,,serial,Annual,English,text,print,5 v. 25 cm.,Periodicals,,African languages|||Languages,,"Africa, West",,,African language review (DLC) 74646562 (OCoLC)5756291,1011-8837,74646558,,
1249762,Simms' blue book and national Negro business and professional directory,,,,,"Chicago, Ill",J. N. Simms,1923-,1923,9999,,serial,Unknown,English,text,print,v. : ill. ; 24 cm.,periodical,,African Americans|||Directories|||African American businesspeople,,,,,,,23006597,,
